Season,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
"Total","Luke Bard","LAA",2,3,0,0,0,0,0,0,0,1,0,0,2,0,0.333333333,0,0.23009816805521646,14288
"Total","Wandy Peralta","3 Tms",15,17,13.49999999,5,1,0,8,7,1,1,0,0,1,0.333333333,0.352941176,0.6,0.3882877230644226,14295
"Total","Joel Payamps","3 Tms",4,6,18,3,0,0,2,2,0,0,0,0,0,0.6,0.5,0.6,0.439113308986028,14332
"Total","Williams Jerez","PIT",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14338
"Total","Ty Blach","2 Tms",5,7,32.39999994,3,1,1,6,6,0,0,0,0,0,0.428571428,0.428571428,0.857142857,0.5346211961337498,14361
"Total","Jake Thompson","PHI",2,3,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.3447647988796234,14371
"Total","Tyler Glasnow","PIT",2,3,54.00000054,1,0,0,2,2,1,1,0,0,0,0.5,0.666666666,2,0.9067860245704651,14374
"Total","Amir Garrett","2 Tms",7,9,15.42857152,3,0,0,4,4,0,0,0,0,1,0.375,0.333333333,0.375,0.2946169376373291,14375
"Total","Wei-Chung Wang","2 Tms",2,3,13.50000014,1,0,0,1,1,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.2898690899213155,14382
"Total","Yunior Marte","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14416
"Total","Jackson Stephens","CIN",2,3,0,1,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.29317690928777057,14420
"Total","Adam Conley","MIA",6,11,16.20000006,5,3,0,3,3,0,1,1,0,1,0.625,0.6,1,0.6101069582833184,14457
"Total","Jose A. Valdez","LAA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14470
"Total","J.B. Wendelken","2 Tms",9,15,0,2,0,0,2,0,0,4,0,1,4,0.222222222,0.466666666,0.222222222,0.35112828413645425,14506
"Total","Randy Rosario","CHC",1,4,27.00000027,3,0,0,1,1,0,0,0,0,1,0.75,0.75,0.75,0.6596480458974838,14508
"Total","Dereck Rodriguez","ATL",1,1,9,1,0,0,1,1,0,0,0,0,0,1,1,1,0.8825362920761108,14509
"Total","Thyago Vieira","CHW",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14510
"Total","Jose Leclerc","TEX",12,21,4.5,6,1,0,3,2,0,4,0,0,3,0.4,0.5,0.466666666,0.4202555537223816,14524
"Total","Jorge Lopez","4 Tms",8,11,16.87499998,3,2,0,5,5,0,1,0,0,1,0.333333333,0.363636363,0.555555555,0.3654843948104165,14527
"Total","Carlos Estevez","COL",5,11,10.79999998,5,2,0,3,2,0,2,0,0,2,0.555555555,0.636363636,0.777777777,0.5871446945450522,14542
"Total","Jose Ruiz","2 Tms",8,10,0,0,0,0,0,0,0,2,0,1,4,0,0.3,0,0.21122024059295655,14552
"Total","James Hoyt","2 Tms",7,6,13.5,0,0,0,3,3,0,1,0,0,1,0,0.166666666,0,0.11549900968869527,14605
"Total","Rowan Wick","CHC",5,7,27.00000007,1,0,0,5,4,1,1,0,0,1,0.2,0.333333333,0.8,0.46012423435846966,14646
"Total","Chi Chi Gonzalez","2 Tms",2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14663
"Total","Jandel Gustave","2 Tms",3,4,0,0,0,0,0,0,0,1,0,0,0,0,0.333333333,0,0.22958131631215414,14665
"Total","Dillon Maples","CHC",2,6,81.00000081,1,1,0,4,3,0,3,0,0,0,0.5,0.666666666,1,0.5545735557874044,14672
"Total","Duane Underwood Jr.","2 Tms",15,21,1.42105263,4,1,0,1,1,0,2,0,0,3,0.210526315,0.285714285,0.263157894,0.2509958289918445,14677
"Total","Andres Machado","WSN",7,8,11.57142859,2,0,0,4,3,0,0,0,0,1,0.285714285,0.25,0.285714285,0.22096270322799683,14681
"Total","Luis Perdomo","2 Tms",5,7,13.50000003,2,2,0,2,2,0,1,0,0,1,0.333333333,0.428571428,0.666666666,0.454133289200919,14682
"Total","Keone Kela","2 Tms",11,15,2.24999999,2,0,0,1,1,0,2,0,1,4,0.181818181,0.333333333,0.181818181,0.2572432319323222,14696
"Total","Severino Gonzalez","PHI",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14697
"Total","Jonathan Aro","BOS",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14699
"Total","Anthony Banda","TBR",2,5,108.00000108,2,1,0,4,4,0,2,0,0,0,0.666666666,0.8,1,0.7036501169204712,14706
"Total","Brady Lail","NYY",1,1,27,1,0,0,3,3,1,0,0,0,0,1,1,4,1.9395360946655273,14707
"Total","Edwin Diaz","SEA",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14710
"Total","Jamie Callahan","NYM",1,3,27.00000027,2,0,0,1,1,0,0,0,0,0,0.666666666,0.666666666,0.666666666,0.5844458738962809,14711
"Total","Ty Buttrey","LAA",5,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14719
"Total","Paul Blackburn","OAK",1,1,18,1,0,0,3,2,1,0,0,0,0,1,1,4,1.9395360946655273,14739
"Total","Julio Urias","LAD",3,4,9,1,0,0,2,1,0,0,0,0,1,0.333333333,0.25,0.333333333,0.21740181744098663,14765
"Total","Emilio Pagan","4 Tms",9,10,2.99999999,0,0,0,1,1,0,1,0,0,3,0,0.1,0,0.06895295977592468,14771
"Total","Brad Goldberg","CHW",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14776
"Total","Buck Farmer","2 Tms",20,30,9,7,3,0,8,7,0,4,0,0,7,0.333333333,0.407407407,0.476190476,0.3688639799753825,14814
"Total","Dylan Covey","CHW",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14825
"Total","Michael Lorenzen","CIN",11,13,10.80000004,2,0,0,4,4,0,1,0,0,3,0.222222222,0.3,0.222222222,0.24474406838417054,14843
"Total","Matt Dermody","TOR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14844
"Total","Joe Mantiply","ARI",6,7,13.50000003,3,0,0,2,2,0,0,0,0,2,0.5,0.5,0.5,0.4409070710341136,14857
"Total","Zack Godley","ARI",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14862
"Total","Nick Rumbelow","SEA",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14867
"Total","Sam Moll","OAK",4,5,18,2,0,0,2,2,0,0,0,0,2,0.4,0.4,0.4,0.35066752433776854,14874
"Total","Caleb Smith","2 Tms",5,6,6.75000002,1,0,0,1,1,0,1,0,0,1,0.2,0.333333333,0.2,0.2616104781627655,14875
"Total","Taylor Williams","MIL",4,6,67.49999966,2,0,0,5,5,1,2,0,0,2,0.5,0.666666666,1.25,0.7149030665556589,14899
"Total","Jason Hursh","ATL",1,2,26.99999987,1,0,0,2,2,0,0,0,0,0,0.5,0.5,0.5,0.4383344054222107,14914
"Total","Jose Torres","SDP",7,8,21.59999996,3,1,0,4,4,1,0,0,0,0,0.5,0.428571428,1.166666666,0.5841032436915806,14957
"Total","Reyes Moronta","SFG",11,12,5.40000001,1,1,0,2,2,0,3,0,0,3,0.125,0.363636363,0.25,0.2986593625762246,14966
"Total","Tyler Webb","STL",4,4,18,0,0,0,2,2,0,1,0,0,1,0,0.25,0,0.17292913794517517,14974
"Total","Chad Kuhl","2 Tms",6,8,9,2,1,0,2,2,0,1,0,0,2,0.333333333,0.375,0.5,0.35234007239341736,14975
"Total","Giovanny Gallegos","2 Tms",6,6,16.20000006,1,0,0,3,3,0,0,0,0,1,0.2,0.2,0.2,0.17650516033172609,14986
"Total","Scott Barlow","2 Tms",10,15,23.62500006,6,1,0,7,7,0,1,0,0,2,0.428571428,0.466666666,0.5,0.4200513958930969,14993
"Total","Jairo Labourt","DET",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14996
"Total","Yacksel Rios","3 Tms",3,2,108.00000108,0,0,0,4,4,0,1,0,0,0,0,0.5,0,0.3494056463241577,15007
"Total","Kyle Finnegan","WSN",5,7,0,1,0,0,1,0,0,1,0,0,1,0.166666666,0.285714285,0.166666666,0.22465639454977854,15009
"Total","Corey Knebel","MIL",4,6,6.74999997,1,1,0,1,1,0,1,0,0,2,0.2,0.333333333,0.4,0.32385226090749103,15010
"Total","Alex Reyes","STL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15015
"Total","Victor Alcantara","DET",4,4,18,1,1,0,2,2,0,0,0,0,1,0.25,0.25,0.5,0.3041660487651825,15028
"Total","Kyle Crockett","2 Tms",4,6,9.00000009,2,0,0,1,1,0,1,0,0,1,0.4,0.5,0.4,0.4079190790653229,15033
"Total","Chase De Jong","PIT",3,5,9,0,0,0,1,1,0,1,0,1,1,0,0.5,0,0.3522391766309738,15036
"Total","Tim Mayza","TOR",9,12,3.00000001,0,0,0,1,1,0,2,0,0,3,0,0.2,0,0.13805890083312988,15042
"Total","Lou Trivino","OAK",5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15043
"Total","Trevor Gott","4 Tms",10,13,5.40000002,3,1,0,2,2,0,0,0,0,4,0.25,0.25,0.333333333,0.2507362465063731,15046
"Total","Austin Voth","2 Tms",5,6,21.60000009,1,0,0,4,4,0,1,0,0,2,0.2,0.333333333,0.2,0.26209912697474164,15047
"Total","Silvino Bracho","ARI",6,7,8.99999996,2,0,0,3,2,0,1,0,0,0,0.333333333,0.428571428,0.333333333,0.34988479954855783,15051
"Total","Jaime Schultz","2 Tms",2,3,54.00000054,1,1,0,2,2,0,1,0,0,0,0.5,0.666666666,1,0.6458564599355062,15066
"Total","Yency Almonte","2 Tms",9,10,12.00000004,1,0,0,4,4,1,1,0,0,2,0.125,0.2,0.5,0.2698235154151917,15068
"Total","Kyle McGowin","WSN",1,2,36,2,0,0,4,4,1,0,0,0,0,1,1,2.5,1.404571682214737,15071
"Total","Matt Marksberry","ATL",4,7,13.50000003,2,1,0,2,2,0,0,0,1,1,0.4,0.428571428,0.6,0.4082862138748169,15089
"Total","Hunter Wood","3 Tms",6,6,26.99999987,1,0,0,4,4,1,1,0,0,2,0.25,0.333333333,1,0.44934136668841046,15091
"Total","Rob Zastryzny","2 Tms",3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15094
"Total","Ben Heller","NYY",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15100
"Total","Luke Farrell","TEX",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15101
"Total","Jimmie Sherfy","ARI",2,6,81.00000081,5,2,0,3,3,0,0,0,0,1,0.833333333,0.833333333,1.166666666,0.8403583665688833,15118
"Total","Tyler Danish","BOS",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15126
"Total","Drew Anderson","PHI",2,3,0,0,0,0,0,0,0,0,0,1,2,0,0.333333333,0,0.2400583028793335,15130
"Total","Jake Newberry","KCR",1,3,54.00000054,1,0,0,2,2,0,0,0,1,0,1,0.666666666,1,0.5369894901911417,15136
"Total","Ashton Goudeau","COL",3,3,162.00000162,2,0,0,6,6,1,0,0,0,0,1,0.666666666,2.5,0.9634564717610677,15139
"Total","Justin Topa","2 Tms",4,4,40.50000041,2,0,0,3,3,0,0,0,0,2,0.5,0.5,0.5,0.44159677624702454,15145
"Total","Jimmy Yacabonis","BAL",3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15157
"Total","Braden Shipley","ARI",1,1,18,1,0,0,2,2,0,0,0,0,0,1,1,1,0.8784541487693787,15158
"Total","Glenn Sparkman","2 Tms",4,7,108.00000108,6,2,0,4,4,0,0,0,0,1,0.857142857,0.857142857,1.142857142,0.8571267553738185,15200
"Total","Tyler Bashlor","2 Tms",2,3,13.50000014,1,1,0,1,1,0,0,0,0,1,0.333333333,0.333333333,0.666666666,0.41575829188028973,15203
"Total","Kevin McGowan","NYM",2,2,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0,0.3464970290660858,15215
"Total","Aaron Slegers","2 Tms",3,4,6.75000002,1,0,0,1,1,0,0,0,0,1,0.25,0.25,0.25,0.2206314504146576,15231
"Total","Alan Busenitz","MIN",1,2,36,2,2,0,4,4,0,0,0,0,0,1,1,2,1.2472748756408691,15239
"Total","Kevin McCarthy","KCR",12,18,9.81818181,6,1,0,6,4,0,1,0,0,1,0.4,0.411764705,0.466666666,0.3688528923427357,15240
"Total","Cole Sulser","2 Tms",4,6,81.00000081,4,1,0,6,6,0,0,0,0,1,0.666666666,0.666666666,0.833333333,0.6513723234335581,15256
"Total","Shane Carle","ATL",4,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15258
"Total","Keynan Middleton","4 Tms",8,11,7.71428576,2,0,0,2,2,0,2,0,0,1,0.222222222,0.363636363,0.222222222,0.28607495806433936,15264
"Total","Jacob Rhame","NYM",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15267
"Total","Zac Reininger","DET",3,4,9,1,1,0,1,1,0,0,0,0,1,0.333333333,0.25,0.666666666,0.3118187189102173,15285
"Total","Adam Cimber","4 Tms",15,15,7.36363636,3,0,0,3,3,0,2,0,0,1,0.25,0.357142857,0.25,0.28695687651634216,15288
"Total","Austin Pruitt","2 Tms",10,19,30.37500008,6,1,0,11,9,2,3,0,0,2,0.428571428,0.5,0.928571428,0.5594732860724131,15290
"Total","Steven Brault","CHC",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15291
"Total","Steve Hathaway","ARI",3,3,26.99999987,0,0,0,2,2,0,1,0,0,2,0,0.333333333,0,0.23020400603612265,15293
"Total","Donnie Hart","BAL",2,2,36,2,0,0,4,4,1,0,0,0,0,1,1,2.5,1.45517960190773,15306
"Total","Kevin Herget","2 Tms",3,4,0,1,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.2206340730190277,15369
"Total","Andrew Heaney","NYY",1,3,54.00000054,2,1,0,2,2,0,0,0,0,0,0.666666666,0.666666666,1,0.7069006164868673,15423
"Total","Matthew Boyd","SEA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15440
"Total","Zack Weiss","2 Tms",2,1,45,1,0,0,5,5,1,0,0,0,0,1,1,4,2.0720014572143555,15444
"Total","Mike Mayers","2 Tms",10,10,0,0,0,0,1,0,0,1,0,0,3,0,0.125,0,0.08646456897258759,15451
"Total","Nick Pivetta","PHI",2,3,54.00000054,1,0,0,2,2,1,1,0,0,1,0.5,0.666666666,2,0.8898042837778727,15454
"Total","Ricardo Rodriguez","TEX",2,3,54.00000054,1,1,0,2,2,0,1,0,0,1,0.5,0.666666666,1,0.6417207916577657,15458
"Total","Jose De Leon","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15463
"Total","Antonio Senzatela","COL",3,2,13.49999993,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15488
"Total","Hunter Harvey","2 Tms",6,8,18,3,1,0,5,4,1,0,0,0,1,0.375,0.375,0.875,0.5155557692050934,15507
"Total","Kendall Graveman","3 Tms",5,7,0,0,0,0,1,0,0,1,0,0,0,0,0.166666666,0,0.11528609196345012,15514
"Total","Eric Yardley","MIL",3,4,81.00000081,3,0,0,3,3,1,0,0,0,0,0.75,0.75,1.5,0.9428925514221191,15538
"Total","Tyler Rogers","SFG",10,11,5.39999999,2,0,1,2,2,1,0,0,0,0,0.222222222,0.222222222,0.777777777,0.3958018885718452,15541
"Total","Chad Girodo","TOR",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15542
"Total","Mark Leiter Jr.","2 Tms",3,5,9.00000009,2,0,0,2,1,0,0,0,0,1,0.5,0.4,0.5,0.3526763081550598,15551
"Total","Chad Green","NYY",9,12,0,2,0,0,0,0,0,1,0,0,4,0.2,0.272727272,0.2,0.22259918668053366,15552
"Total","Nick Wittgren","3 Tms",10,14,30.85714303,7,1,0,9,8,1,2,0,0,0,0.777777777,0.75,1.222222222,0.7513172427813212,15594
"Total","Ariel Hernandez","CIN",1,2,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0,0.3464970290660858,15603
"Total","Phillips Valdez","BOS",4,3,27,1,0,0,3,3,0,0,0,0,1,0.333333333,0.333333333,0.333333333,0.29417526721954346,15605
"Total","Dillon Overton","SEA",1,2,54.00000054,1,0,0,2,2,0,0,0,0,0,0.5,0.5,0.5,0.4383344054222107,15627
"Total","Miguel Castro","5 Tms",19,26,10.12500003,6,1,0,10,6,1,5,0,0,3,0.315789473,0.423076923,0.526315789,0.393623601931792,15684
"Total","Jimmy Cordero","2 Tms",6,6,26.99999987,2,1,0,4,4,0,0,0,0,2,0.333333333,0.333333333,0.5,0.35438136259714764,15690
"Total","Brad Keller","KCR",3,6,9,3,0,0,1,1,0,0,0,0,1,0.5,0.5,0.5,0.4397653639316559,15734
"Total","Joe Jimenez","2 Tms",6,8,3.85714285,2,0,0,1,1,0,0,0,0,2,0.285714285,0.285714285,0.285714285,0.25215022904532297,15761
"Total","Devin Williams","MIL",3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15816
"Total","Zack Littell","SFG",4,5,0,1,0,0,0,0,0,1,0,0,2,0.25,0.4,0.25,0.3151134729385376,15823
"Total","Paul Fry","BAL",8,12,18.00000009,4,0,0,4,4,0,3,0,0,3,0.444444444,0.583333333,0.444444444,0.46547476450602215,15832
"Total","Adam Plutko","BAL",2,3,0,0,0,0,0,0,0,1,0,0,1,0,0.333333333,0,0.23057218392690024,15846
"Total","Jesen Therrien","PHI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15853
"Total","Wander Suero","WSN",11,11,7.36363638,0,0,0,3,3,0,0,0,0,5,0,0,0,0,15855
"Total","Stephen Tarpley","NYY",2,3,0,0,0,0,0,0,0,1,0,0,2,0,0.333333333,0,0.23009816805521646,15859
"Total","Sean Manaea","SFG",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15873
"Total","Luis Severino","NYY",1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15890
"Total","Victor Arano","2 Tms",6,8,10.80000004,3,0,0,2,2,0,0,0,0,2,0.428571428,0.375,0.428571428,0.33144405484199524,15915
"Total","Cody Ege","LAA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15928
"Total","Ryne Stanek","3 Tms",6,7,4.50000002,1,1,0,1,1,0,0,0,0,4,0.142857142,0.142857142,0.285714285,0.17768033913203649,15947
"Total","Odrisamer Despaigne","3 Tms",5,6,21.59999996,1,0,0,4,4,0,0,0,0,0,0.25,0.166666666,0.25,0.14658845464388529,16017
"Total","Stefan Crichton","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,16058
"Total","Edubray Ramos","PHI",10,12,4.90909092,2,0,0,3,2,0,1,0,0,2,0.222222222,0.272727272,0.222222222,0.2223106785254045,16086
"Total","Zach Thompson","MIA",1,2,54.00000054,1,0,0,2,2,0,0,0,0,0,1,0.5,1,0.4395276606082916,16094
"Total","Daniel Ponce de Leon","STL",3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16110
"Total","Jordan Romano","TOR",1,2,9,2,0,0,2,1,0,0,0,0,0,1,1,1,0.8696072697639465,16122
"Total","John Curtiss","2 Tms",3,5,6.75000002,1,0,0,1,1,0,1,0,0,1,0.25,0.4,0.25,0.31323968172073363,16128
"Total","David Hess","BAL",1,1,9,1,0,0,1,1,0,0,0,0,0,1,1,1,0.8696072697639465,16130
"Total","Justin Shafer","TOR",2,3,0,0,0,0,0,0,0,1,0,0,0,0,0.333333333,0,0.23009816805521646,16132
"Total","Brandon Leibrandt","MIA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16135
"Total","Carlos Rodon","CHW",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16137
"Total","Eric Skoglund","KCR",1,2,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.3451472520828247,16155
"Total","Jace Fry","CHW",5,5,36,2,1,0,5,4,1,1,0,0,1,0.5,0.6,1.5,0.7826954603195191,16159
"Total","Justin Anderson","LAA",4,5,27,1,0,0,3,3,0,1,0,1,0,0.333333333,0.6,0.333333333,0.45567055940628054,16201
"Total","Brandon Finnegan","KCR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16208
"Total","Brett Graves","MIA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16218
"Total","Tejay Antone","CIN",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16233
"Total","Aaron Bummer","CHW",16,22,5.40000001,4,0,0,3,3,0,3,0,0,10,0.210526315,0.318181818,0.210526315,0.2542472237890417,16258
"Total","Sam Howard","PIT",4,6,27,2,1,0,3,3,0,1,0,0,1,0.5,0.5,0.75,0.4681456784407298,16265
"Total","Sam Clay","WSN",4,4,0,0,0,0,0,0,0,1,0,0,2,0,0.25,0,0.17292913794517517,16279
"Total","Jesus Tinoco","2 Tms",4,3,6.74999997,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16300
"Total","Gerardo Reyes","2 Tms",3,5,27,1,0,1,3,3,0,1,0,0,1,0.333333333,0.4,1,0.44498366117477417,16306
"Total","Austen Williams","WSN",1,1,9,1,1,0,1,1,0,0,0,0,0,1,1,2,1.21666419506073,16309
"Total","Ricardo Pinto","PHI",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16318
"Total","Eduardo Paredes","LAA",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16344
"Total","Gabriel Moya","MIN",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16348
"Total","Ryan Borucki","3 Tms",5,7,5.40000002,1,0,0,1,1,0,1,0,0,1,0.166666666,0.285714285,0.166666666,0.22590679781777517,16350
"Total","Brad Wieck","2 Tms",3,4,26.99999987,0,0,0,2,2,0,2,0,0,1,0,0.5,0,0.3451472520828247,16390
"Total","Reynaldo Lopez","2 Tms",5,6,0,0,0,0,0,0,0,1,0,0,2,0,0.2,0,0.13918057680130005,16400
"Total","Yonny Chirinos","TBR",3,6,40.5000001,3,2,1,6,6,0,0,0,0,0,0.6,0.5,1.4,0.6685954928398132,16401
"Total","Blake Taylor","HOU",5,4,27,1,0,0,3,3,1,0,0,0,2,0.25,0.25,1,0.501629650592804,16418
"Total","Chih-Wei Hu","TBR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16419
"Total","James Norwood","PHI",2,3,0,1,0,0,1,0,0,0,0,0,1,0.333333333,0.333333333,0.333333333,0.2946169376373291,16440
"Total","Conner Greene","BAL",2,3,0,1,0,0,0,0,0,0,0,0,1,0.333333333,0.333333333,0.333333333,0.29301844040552777,16455
"Total","Brent Honeywell","SDP",1,0,18,0,0,0,2,2,0,0,0,0,0,0,0,0,0,16466
"Total","Ryan Yarbrough","2 Tms",4,4,27.00000027,2,0,0,3,2,0,0,0,0,1,0.5,0.5,0.5,0.44084538519382477,16502
"Total","Dan Altavilla","SEA",9,12,2.7,2,0,0,3,1,0,1,0,0,3,0.222222222,0.272727272,0.222222222,0.22214837507768112,16507
"Total","Nick Gardewine","TEX",2,3,0,0,0,0,0,0,0,1,0,0,0,0,0.333333333,0,0.23099801937739053,16513
"Total","Dusten Knight","TBR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16537
"Total","Austin Gomber","2 Tms",3,4,9,2,0,0,1,1,0,0,0,0,0,0.666666666,0.5,0.666666666,0.44192540645599365,16561
"Total","Erik Swanson","2 Tms",8,9,3.85714288,3,0,0,1,1,0,0,0,0,1,0.333333333,0.333333333,0.333333333,0.2943248218960232,16587
"Total","Jonathan Holder","NYY",5,4,6.75000002,0,0,0,1,1,0,0,0,0,3,0,0,0,0,16588
"Total","Bryan Abreu","HOU",9,11,2.7,1,0,0,1,1,0,1,0,0,4,0.1,0.181818181,0.1,0.1429631601680409,16609
"Total","J.P. Feyereisen","MIL",1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.6917165517807007,16610
"Total","Kyle Bird","TEX",1,1,9,1,0,0,1,1,1,0,0,0,0,1,1,4,1.9395360946655273,16618
"Total","Jeff Brigham","2 Tms",8,11,7.71428569,1,0,0,2,2,1,3,0,0,3,0.142857142,0.4,0.571428571,0.407748681306839,16631
"Total","Ryan Thompson","TBR",6,8,0,1,0,0,0,0,0,1,0,0,2,0.142857142,0.25,0.142857142,0.1963464841246605,16647
"Total","Zac Curtis","2 Tms",3,3,9,0,0,0,1,1,0,0,0,0,1,0,0,0,0,16684
"Total","Dean Deetz","HOU",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16687
"Total","Julian Merryweather","2 Tms",5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16703
"Total","Brock Stewart","2 Tms",3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,16727
"Total","Artie Lewicki","DET",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16731
"Total","Josh James","HOU",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16794
"Total","Tim Hill","2 Tms",19,29,15.18749998,11,3,0,12,9,0,1,0,0,1,0.407407407,0.428571428,0.518518518,0.40986054071358274,16814
"Total","Brennan Bernardino","BOS",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16835
"Total","Reed Garrett","3 Tms",3,5,54.00000054,2,0,0,4,4,1,1,0,0,0,0.5,0.6,1.25,0.7165070414543152,16866
"Total","Eric Stout","KCR",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16873
"Total","Luke Weaver","2 Tms",4,5,0,0,0,0,0,0,0,0,0,1,1,0,0.2,0,0.14404255151748657,16918
"Total","Elieser Hernandez","MIA",1,2,0,0,0,0,0,0,0,1,1,0,0,0,0.5,0,0,16933
"Total","Luis F. Ortiz","2 Tms",2,4,0,1,0,0,0,0,0,1,0,0,0,0.333333333,0.5,0.333333333,0.39226508140563965,16942
"Total","Sean Newcomb","ATL",7,10,15.42857138,1,0,0,4,4,1,3,0,0,2,0.142857142,0.4,0.571428571,0.4013263702392578,16943
"Total","Jake Jewell","LAA",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16958
"Total","Trevor Williams","NYM",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16977
"Total","Daniel Mengden","2 Tms",2,2,27.00000027,1,0,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0.44192540645599365,16980
"Total","Tyler Beede","2 Tms",6,8,9.00000005,2,1,0,2,2,0,0,0,0,2,0.25,0.25,0.375,0.2681659758090973,16981
"Total","Tanner Banks","CHW",1,3,54.00000054,1,1,0,3,2,0,1,0,0,0,0.5,0.666666666,1,0.6500736474990845,16990
"Total","Trevor Hildenberger","MIN",11,17,24.54545452,6,2,0,10,10,1,2,2,0,0,0.461538461,0.470588235,0.846153846,0.47627489964167274,17002
"Total","Jefry Rodriguez","WSN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17018
"Total","Sean Reid-Foley","NYM",2,2,9,0,0,0,1,1,0,0,0,0,1,0,0,0,0,17034
"Total","Domingo Acevedo","OAK",4,5,18,2,1,0,2,2,1,0,0,0,0,0.4,0.4,1.2,0.6666956901550293,17092
"Total","Austin Davis","3 Tms",4,5,27.00000027,1,0,0,3,3,0,1,0,0,0,0.25,0.4,0.25,0.313716983795166,17117
"Total","Jerry Vasto","COL",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17126
