Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
"Total","Jake Diekman","8 Tms",18.2,77,13.01785713,4.82142857,2.7,0.96428571,0.35064935,0.12987013,0.22077922,0.169230769,1.125,0.23684211,0.21978022,3.2720422585670494,3.3548494428379563,5003
"Total","Bo Schultz","TOR",3,9,3,0,1,3,0.11111111,0,0.11111111,0.25,0.66666667,0.14285714,-3.33333333,6.801701153634816,3.9440418609170425,5028
"Total","Dale Thayer","SDP",1.2,8,10.79999998,5.39999999,2,5.39999999,0.25,0.125,0.125,0.285714285,1.8,0.25,0,10.333593735600001,4.304402596397053,5032
"Total","Josh Fields","2 Tms",4.1,22,6.23076922,2.07692307,3,4.15384615,0.13636364,0.04545455,0.09090909,0.4,2.07692307,0.375,-0.16129032,8.452106621741974,6.902833997487058,5070
"Total","Franklin Morales","KCR",3.2,16,2.45454545,4.9090909,0.5,0,0.0625,0.125,-0.0625,0.357142857,1.90909091,0.38461538,0.85714286,4.224502839917355,5.431872508414294,5088
"Total","Anthony Gose","CLE",0.2,3,26.99999987,0,2,0,0.66666667,0,0.66666667,0.333333333,1.49999999,1,1,-2.887568968336792,-2.887568968336792,5097
"Total","Jeurys Familia","4 Tms",12.1,48,7.2972973,5.10810811,1.42857143,1.45945946,0.20833333,0.14583333,0.0625,0.275,1.45945946,0.31034483,0.39473684,5.364847973859703,4.567348139763919,5114
"Total","Brandon Mann","TEX",0.1,2,0,0,0,0,0,0,0,1,3.00000003,0.5,-2,3.160431575775147,8.115276919679946,5172
"Total","Ernesto Frieri","2 Tms",1.1,5,0,6.75000002,0,0,0,0.2,-0.2,0.333333333,1.5,0.25,-0.5,5.393899160302809,7.6074102267599235,5178
"Total","Edgar Ibarra","LAA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,3.13359375,5195
"Total","Kelvin Marte","PIT",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1465603828430178,3.1465603828430178,5200
"Total","Mike Pelfrey","CHW",0.1,7,0,54.00000054,0,0,0,0.28571429,-0.28571429,0.75,15.00000015,0.75,0.5,30.157639964213868,35.49405891449159,5203
"Total","Alex Gordon","KCR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,9.181627181243904,5209
"Total","Wade LeBlanc","3 Tms",6,19,6,1.5,4,0,0.21052632,0.05263158,0.15789474,0.1875,0.66666667,0.21428571,0.25,2.335985215468313,4.509052132033413,5221
"Total","Blake Parker","4 Tms",8,31,6.75,5.625,1.2,2.25,0.19354839,0.16129032,0.03225807,0.296296296,1.625,0.33333333,0.09803922,6.7916907169373975,5.312997723415707,5224
"Total","Vin Mazzaro","MIA",0.1,2,0,27.00000027,0,0,0,0.5,-0.5,0,3.00000003,0,0,12.13359384,12.133593840000003,5231
"Total","Wilmer Font","4 Tms",5,15,3.60000001,3.60000001,1,0,0.13333333,0.13333333,0,0.076923076,0.6,0.09090909,0.66666667,3.6023477244910986,6.3075329733888275,5257
"Total","Sandy Leon","MIA",0,1,0,0,0,9,0,0,0,1,1,0,1,16.17003412246704,4.934396249055863,5273
"Total","Chris Tillman","BAL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,3.1576396942138674,5279
"Total","Samuel Deduno","HOU",0.2,3,0,0,0,0,0,0,0,0.333333333,1.49999999,0.33333333,-1,3.1335937500000006,3.1335937500000006,5285
"Total","Jose Alvarez","3 Tms",11.1,42,10.32352941,3.17647059,3.25,0.79411765,0.30952381,0.0952381,0.21428571,0.135135135,0.79411765,0.17391304,0.34883721,3.336614904773599,2.9592773555617136,5358
"Total","Manny Banuelos","3 Tms",5,20,9,3.6,2.5,0,0.25,0.1,0.15,0.375,1.6,0.5,0.55555556,2.9192028998651427,3.613117957047455,5365
"Total","Brad Peacock","2 Tms",1.2,11,0,21.59999996,0,5.39999999,0,0.36363636,-0.36363636,0.166666666,2.99999999,0,0,19.975693073116542,16.41816339235013,5401
"Total","Pedro Baez","2 Tms",15,62,8.40000001,4.8,1.75,1.2,0.22580645,0.12903226,0.09677419,0.176470588,1.13333333,0.18421053,-0.07042254,4.629142407216746,5.628781934886144,5420
"Total","Jesse Chavez","7 Tms",17.1,59,6.75,2.59615385,2.6,1.03846154,0.22033898,0.08474576,0.13559322,0.215686274,0.92307692,0.23684211,0.42253521,4.219499577255855,4.090718949607889,5448
"Total","Arodys Vizcaino","2 Tms",1.2,11,16.20000006,10.80000004,1.5,0,0.27272727,0.18181818,0.09090909,0.333333333,3.00000001,0.5,0.4,3.1234894275001777,4.0117110734280566,5498
"Total","Dana Eveland","2 Tms",1,9,9,27,0.33333333,0,0.11111111,0.33333333,-0.22222222,0.5,6,0.6,0.66666667,10.140077066421508,13.47127856016159,5508
"Total","Boone Logan","2 Tms",4,25,11.25,15.75,0.71428571,2.25,0.2,0.28,-0.08,0.444444444,3.75,0.58333333,0.51470588,9.148249657959617,7.932768914983549,5525
"Total","Nik Turley","PIT",0.2,2,13.49999993,0,1,0,0.5,0,0.5,0,0,0,1,0.19141933033813485,0.19141933033813485,5530
"Total","Phil Coke","2 Tms",1.1,5,13.49999993,6.74999997,2,0,0.4,0.2,0.2,0.25,1.49999999,0.5,1,2.3900770701715093,2.3900770701715093,5535
"Total","Arnold Leon","2 Tms",1,2,9,0,1,0,0.5,0,0.5,0,0,0,1,1.1379159609044507,1.1379159609044507,5595
"Total","Ryan Brasier","2 Tms",9.2,37,4.65517241,0,5,1.86206896,0.13513514,0,0.13513514,0.322580645,1.03448276,0.27586207,0.6097561,5.154100016262291,4.019902527712398,5615
"Total","Tyler Clippard","7 Tms",12,45,8.25000001,3,2.75,2.25,0.24444444,0.08888889,0.15555556,0.195121951,1,0.18518519,0.25641026,5.591888872157862,5.665498832795103,5640
"Total","Brooks Brown","COL",1.2,11,16.19999997,10.79999998,1.5,0,0.27272727,0.18181818,0.09090909,0.444444444,3.59999999,0.66666667,0.33333333,3.13359375,3.13359375,5679
"Total","Junior Guerra","3 Tms",8,33,8.99999999,4.49999999,2,2.25,0.24242424,0.12121212,0.12121212,0.206896551,1.25,0.21052632,-0.13888889,5.940654941938655,4.348699203923822,5702
"Total","Jose De Paula","NYY",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1335937500000006,3.1335937500000006,5744
"Total","Eric O'Flaherty","3 Tms",4.2,18,0,1.92857143,0,0,0,0.05555556,-0.05555556,0.133333333,0.64285714,0.125,0.75,4.427374110005367,7.209110599532517,5746
"Total","Hernan Perez","MIL",0.2,3,0,0,0,0,0,0,0,0.333333333,1.49999999,0.33333333,0,3.1604315757751467,5.637854210566207,5751
"Total","Bruce Rondon","2 Tms",5.2,22,17.47058823,1.58823529,11,1.58823529,0.5,0.04545455,0.45454546,0.25,1.05882353,0.5,-0.17857143,2.6229134955558924,0.914186880970818,5766
"Total","Jorge Rondon","BAL",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1335937500000006,5.347104799855783,5791
"Total","Jhan Marinez","3 Tms",5,26,7.2,7.2,1,1.8,0.15384615,0.15384615,0,0.363636363,2.4,0.41176471,0.47169811,6.551484521236217,5.639726378526484,5830
"Total","Radhames Liz","PIT",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1335937500000006,3.1335937500000006,5843
"Total","Jason Motte","3 Tms",4.2,19,3.85714286,5.78571429,0.66666667,3.85714286,0.10526316,0.15789474,-0.05263158,0.181818181,1.07142857,0,0.47619048,11.078598092295367,7.956249894755636,5861
"Total","Danny Salazar","CLE",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.842360365786133,-2.842360365786133,5867
"Total","Gonzalez Germen","2 Tms",4,19,4.5,6.75,0.66666667,0,0.10526316,0.15789474,-0.05263158,0.3125,2,0.35714286,0.375,4.393318724632263,6.796756491810084,5876
"Total","Wesley Wright","LAA",0.2,4,13.49999993,13.49999993,1,0,0.25,0.25,0,0.333333333,2.99999999,0.5,1,4.6335937425000004,9.060615842211567,5960
"Total","Randall Delgado","ARI",9,33,6.99999999,2,3.5,1,0.21212121,0.06060606,0.15151515,0.259259259,1,0.26086957,0.26315789,3.698201175368574,3.7367905891209032,5985
"Total","Sugar Ray Marimon","ATL",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,1,3.13359375,7.560615916116898,6027
"Total","Kelvin Herrera","2 Tms",8.2,38,8.3076923,4.15384615,2,0,0.21052632,0.10526316,0.10526316,0.29032258,1.5,0.34615385,0.46153846,2.688770209980348,4.248244249203367,6033
"Total","Huascar Brazoban","MIA",6.2,25,8.10000001,0,6,0,0.24,0,0.24,0.291666666,1.05,0.36842105,0.57142857,1.4051270824766102,2.3452434307892585,6107
"Total","Logan Kensing","2 Tms",1,2,0,0,0,0,0,0,0,0,0,0,1,3.1379159609044507,3.1379159609044507,6166
"Total","Albert Suarez","SFG",2.2,11,16.87499998,3.375,5,0,0.45454545,0.09090909,0.36363636,0.222222222,1.125,0.4,0.33333333,0.5257151278831422,3.151472491019784,6175
"Total","Dellin Betances","2 Tms",10.2,40,12.65625,3.375,3.75,0,0.375,0.1,0.275,0.171428571,0.9375,0.28571429,0.9,1.4659770702682235,2.5857631580403453,6216
"Total","Diego Moreno","NYY",0.2,4,0,0,0,0,0,0,0,0.5,2.99999999,0.5,1,3.1335937500000006,5.347104799855783,6238
"Total","Tom Gorzelanny","DET",2.2,12,10.12499999,13.49999998,0.75,0,0.25,0.33333333,-0.08333333,0.375,2.625,0.6,1,5.383593747187501,5.936971511726613,6244
"Total","Aaron Laffey","COL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,3.13359375,6248
"Total","Trevor Cahill","4 Tms",8.1,34,7.55999999,4.32,1.75,2.16,0.20588235,0.11764706,0.08823529,0.285714285,1.44,0.3,0.39215686,6.408803956314439,4.97228077983991,6249
"Total","Scott Feldman","2 Tms",3.1,14,5.40000001,0,2,0,0.14285714,0,0.14285714,0.5,2.1,0.58333333,0.28571429,1.9465603816430181,2.945920830764403,6283
"Total","David Phelps","5 Tms",12.1,55,9.48648649,7.2972973,1.3,0.72972973,0.23636364,0.18181818,0.05454546,0.318181818,1.94594595,0.41935484,0.53097345,4.537988507159764,4.796572338050199,6316
"Total","Esmil Rogers","NYY",1.1,3,0,0,0,0,0,0,0,0,0,0,1,3.1335937500000006,3.1335937500000006,6317
"Total","Al Alburquerque","4 Tms",5.1,25,3.375,6.75,0.5,1.6875,0.08,0.16,-0.08,0.3,1.875,0.27777778,0.46511628,7.079369662886164,6.082151373781667,6324
"Total","Trevor May","3 Tms",11.1,44,7.14705883,1.5882353,4.5,1.5882353,0.20454545,0.04545455,0.15909091,0.309523809,1.32352941,0.35483871,0.24590164,4.407753776867319,4.634653219999828,6398
"Total","Jose Cisnero","DET",12.1,41,4.37837838,1.45945946,3,0.72972973,0.14634146,0.04878049,0.09756098,0.166666666,0.64864865,0.15625,0,3.767162391469239,4.457053233432957,6399
"Total","Stolmy Pimentel","TEX",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1335937500000006,3.1335937500000006,6415
"Total","Vance Worley","3 Tms",3,10,9,0,3,0,0.3,0,0.3,0.3,1,0.42857143,1,1.1449099434479462,1.1449099434479462,6435
"Total","Kevin Jepsen","3 Tms",5.2,23,4.76470588,6.35294117,0.75,0,0.13043478,0.17391304,-0.04347826,0.066666666,0.88235294,0.0625,-0.4,4.201676614941862,6.4500954737567255,6475
"Total","Steve Cishek","8 Tms",26,91,5.53846154,3.80769231,1.45454545,0,0.17582418,0.12087912,0.05494506,0.246575342,1.11538462,0.28571429,0.4,3.317567563659273,4.54261002228292,6483
"Total","Blaine Hardy","DET",6.2,27,9.45,2.7,3.5,0,0.25925926,0.07407407,0.18518519,0.318181818,1.35,0.38888889,-0.22222222,1.960206447052048,2.792229218620375,6499
"Total","Tom Koehler","TOR",1,3,9,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.1576396942138674,1.1576396942138674,6570
"Total","Robert Stock","2 Tms",2,9,4.5,13.5,0.33333333,0,0.11111111,0.33333333,-0.22222222,0.166666666,2,0.2,0.25,6.688620122273763,8.47856852610906,6576
"Total","Marc Rzepczynski","5 Tms",9.2,46,5.58620689,8.37931034,0.66666667,0,0.13043478,0.19565217,-0.06521739,0.361111111,2.27586207,0.41935484,0.31818182,4.695720797046704,5.0388810567548035,6612
"Total","Brad Brach","5 Tms",12,45,8.25,3,2.75,0.75,0.24444444,0.08888889,0.15555556,0.166666666,0.83333333,0.17241379,0.58139535,3.414125037224578,3.474611809011784,6627
"Total","Jim Henderson","NYM",2,8,0,0,0,4.5,0,0,0,0.428571428,1.5,0.28571429,0.625,9.646560382843017,5.644961503148079,6653
"Total","Craig Kimbrel","CHC",0.1,4,27.00000027,54.00000054,0.5,0,0.25,0.5,-0.25,0.5,9.00000009,1,0.66666667,15.191419435338137,15.191419435338137,6655
"Total","Alex Colome","4 Tms",5.2,20,4.76470589,3.17647059,1.5,0,0.15,0.1,0.05,0.133333333,0.70588235,0.13333333,-0.75,3.147341386043937,5.415357801128117,6661
"Total","Miguel Socolovich","STL",3,9,6,0,2,0,0.22222222,0,0.22222222,0,0,0,1,1.8111572053841452,4.4349669279467765,6697
"Total","Tyler Sturdevant","TBR",1.1,5,6.75000002,13.50000003,0.5,0,0.2,0.4,-0.2,0,1.5,0,1,6.146560390343018,6.1465603903430175,6780
"Total","Andrew Miller","2 Tms",13.1,63,12.14999999,4.05,3,0,0.28571429,0.0952381,0.19047619,0.269230769,1.5,0.41176471,0.64,2.946726679928057,3.994353306640848,6785
"Total","Julio Teheran","MIL",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.25504035949707,3.25504035949707,6797
"Total","Robbie Ross Jr.","BOS",9.1,37,3.85714286,1.92857143,2,0.96428571,0.10810811,0.05405405,0.05405405,0.333333333,1.39285714,0.34482759,0,4.643049107804969,4.061080919311296,6819
"Total","Sam Freeman","4 Tms",11,43,7.36363636,4.09090909,1.8,0,0.20930233,0.11627907,0.09302326,0.243243243,1.27272727,0.32142857,0.73333333,3.153862305815743,3.8797381894329277,6832
"Total","Jeff Manship","CLE",3.1,14,5.40000001,10.80000001,0.5,0,0.14285714,0.28571429,-0.14285714,0.2,1.8,0.25,0.83333333,5.5374837422567955,5.980185954884165,6865
"Total","Marcos Mateo","SDP",1.1,5,13.50000003,0,2,0,0.4,0,0.4,0.25,0.75,0.33333333,-1,0.13359374250000045,2.3471048089571163,6869
"Total","Johnny Cueto","MIA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,6893
"Total","Chase Anderson","4 Tms",1.1,7,6.75000007,0,1,0,0.14285714,0,0.14285714,0.428571428,2.25000002,0.5,0.66666667,1.6710164516175843,1.6710164516175843,6895
"Total","Martin Perez","3 Tms",4.1,16,2.07692307,2.07692307,1,2.07692307,0.0625,0.0625,0,0.285714285,1.15384615,0.25,0.2173913,7.136894153981578,4.951215138846694,6902
"Total","Eddie Gamboa","TBR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.146560382843018,8.143362673421164,6911
"Total","Joakim Soria","7 Tms",14,52,5.78571429,3.85714286,1.5,0,0.17307692,0.11538462,0.05769231,0.209302325,1.07142857,0.25,0.5625,3.3766949951824965,4.124890682229794,6941
"Total","Luke Hochevar","KCR",6,25,10.5,1.5,7,0,0.28,0.04,0.24,0.272727272,1.16666667,0.375,0.25,1.8089048385620121,3.133596558868885,6943
"Total","Yohan Pino","KCR",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8664063100000003,-2.8664063100000003,6955
"Total","Drew Storen","3 Tms",4,25,9,4.5,2,2.25,0.16,0.08,0.08,0.368421052,2.25,0.4,-0.37735849,8.153946590432817,7.099153076121503,6983
"Total","Luis Garcia","5 Tms",20.2,75,6.96774194,2.61290323,2.66666667,0,0.21333333,0.08,0.13333333,0.257575757,1.11290323,0.32075472,0.56521739,2.5009355258081314,3.4229070760164255,6984
"Total","Ian Kennedy","3 Tms",2.1,15,0,15.42857145,0,0,0,0.26666667,-0.26666667,0.272727272,3,0.27272727,0.14285714,8.342201703336544,11.028248413952417,6986
"Total","Ryan Pressly","2 Tms",15.1,60,8.80434782,2.93478261,3,0.58695652,0.25,0.08333333,0.16666667,0.226415094,1.10869565,0.28205128,0.32051282,3.0293634498085584,3.7578774339063594,7005
"Total","Alex Torres","NYM",0.2,7,13.49999993,53.99999973,0.25,0,0.14285714,0.57142857,-0.42857143,0.333333333,7.49999996,0.5,0.8,18.133593675,20.347104724855782,7038
"Total","Fernando Cruz","CIN",1.1,6,13.50000003,6.75000002,2,0,0.33333333,0.16666667,0.16666667,0,0.75,0,-1,2.5050403576220703,3.745054176184694,7048
"Total","Pat Venditte","3 Tms",1.2,6,10.80000004,0,2,0,0.33333333,0,0.33333333,0.2,0.6,0.33333333,0.5,2.5418109631250214,2.5418109631250214,7108
"Total","Daniel Bard","COL",3.2,18,4.9090909,7.36363636,0.66666667,2.45454545,0.11111111,0.16666667,-0.05555556,0.357142857,2.18181818,0.33333333,0.45454545,8.142891853377856,6.882283438811854,7115
"Total","Daniel Hudson","6 Tms",13,44,6.23076924,1.38461539,4.5,0.69230769,0.20454545,0.04545455,0.15909091,0.219512195,0.84615385,0.25,0.20833333,3.2440218755109145,4.056590078750752,7146
"Total","Chris Withrow","ATL",2.2,7,13.49999998,0,4,0,0.57142857,0,0.57142857,0,0,0,1,0.14656038659301807,2.0203612244795632,7161
"Total","Ryan Mattheus","CIN",3,12,3,3,1,0,0.08333333,0.08333333,0,0.2,1,0.2,0,3.466927083333334,4.45070977707704,7169
"Total","Jonny Venters","ATL",1.1,7,0,20.25000005,0,0,0,0.42857143,-0.42857143,0.25,3.00000001,0.25,0.25,9.910431592650147,9.910431592650145,7175
"Total","Greg Holland","4 Tms",4.1,20,16.61538463,4.15384616,4,0,0.4,0.1,0.3,0.277777777,1.61538462,0.5,0.42857143,0.8735328532766968,2.0689957814185354,7196
"Total","Nick Masset","2 Tms",2.2,10,6.75000002,0,2,0,0.2,0,0.2,0.2,0.75,0.25,0.5,1.6335937462500005,3.847104812707116,7267
"Total","Craig Stammen","2 Tms",17.1,68,8.82692307,1.55769231,5.66666667,0.51923077,0.25,0.04411765,0.20588235,0.288135593,1.15384615,0.36363636,0.60185185,2.9951350212862597,3.819991065693591,7274
"Total","Brad Ziegler","3 Tms",5.2,20,3.17647059,6.35294117,0.5,0,0.1,0.2,-0.1,0.2,1.23529412,0.21428571,0.28571429,4.565880909270569,5.120223518500768,7293
"Total","Preston Guilmet","2 Tms",0.2,6,0,13.50000014,0,0,0,0.16666667,-0.16666667,1,6.00000006,0.6,0.25,7.647012707887574,9.860523790946022,7303
"Total","Josh Collmenter","2 Tms",2,6,4.5,0,1,0,0.16666667,0,0.16666667,0.166666666,0.5,0.2,0,2.1456167221069338,3.035019871592522,7312
"Total","Casey Janssen","WSN",1,5,0,0,0,0,0,0,0,0.5,2,0.4,0,3.13359375,4.609267790615559,7355
"Total","Dan Otero","2 Tms",13,40,6.23076923,0,9,0.69230769,0.225,0,0.225,0.184210526,0.53846154,0.20689655,-0.3030303,3.004082674994513,2.6344699293381453,7385
"Total","Dillon Gee","4 Tms",3,8,6,0,2,0,0.25,0,0.25,0,0,0,1,1.815269713904896,4.149276261832752,7396
"Total","Javy Guerra","3 Tms",6.1,25,11.36842104,1.42105263,8,1.42105263,0.32,0.04,0.28,0.304347826,1.26315789,0.42857143,0.26315789,3.662225870335482,3.1112973558764145,7407
"Total","Austin Adams","2 Tms",1.1,11,13.50000003,0,2,0,0.18181818,0,0.18181818,0.636363636,5.25000001,0.77777778,0.28571429,0.16805762499552346,3.488324224681197,7411
"Total","Mark Lowe","3 Tms",3.2,14,2.45454546,2.45454546,1,0,0.07142857,0.07142857,0,0.307692307,1.36363637,0.33333333,0.6,3.409857377641303,5.525736549375654,7416
"Total","Jay Jackson","3 Tms",1,5,9,9,1,9,0.2,0.2,0,0.25,2,0,-1.66666667,17.22719569213567,5.88054744608579,7432
"Total","Wade Davis","2 Tms",2,10,9,4.5,2,0,0.2,0.1,0.1,0.375,2,0.42857143,-0.25,2.688256772396863,5.447221839962304,7441
"Total","Gio Gonzalez","CHW",0.2,4,26.99999987,13.49999993,2,0,0.5,0.25,0.25,0.333333333,2.99999999,1,1,1.691419322838135,1.691419322838135,7448
"Total","Phil Hughes","2 Tms",1,5,27,0,3,0,0.6,0,0.6,0.4,2,1,0.5,-2.8404990514026403,-2.8404990514026403,7450
"Total","Anthony Swarzak","6 Tms",7.2,23,8.21739131,0,7,1.17391304,0.30434783,0,0.30434783,0.173913043,0.52173913,0.2,0,3.0340398745712416,2.783295366340721,7466
"Total","Ryan Webb","2 Tms",2,5,0,0,0,0,0,0,0,0,0,0,1,3.135754855452225,3.8735918757600043,7474
"Total","Alex Avila","ARI",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,8.115276919679946,7476
"Total","Tommy Layne","2 Tms",3.2,15,12.27272726,0,5,0,0.33333333,0,0.33333333,0.333333333,1.36363636,0.5,-0.2,0.41425229171313616,1.219165404044429,7501
"Total","Evan Scribner","2 Tms",5,18,7.2,1.8,4,1.8,0.22222222,0.05555556,0.16666667,0.294117647,1.2,0.33333333,-0.43478261,4.740996265411377,3.382161949574947,7525
"Total","Collin McHugh","3 Tms",14,58,7.07142857,1.92857143,3.66666667,0,0.18965517,0.05172414,0.13793104,0.320754716,1.42857143,0.39534884,0.52380952,2.444358619603208,4.428850457126266,7531
"Total","Jake McGee","6 Tms",12.2,51,9.94736842,2.13157895,4.66666667,2.84210526,0.2745098,0.05882353,0.21568627,0.340425531,1.5,0.4,-0.14925373,5.76921191092595,4.622846737674459,7550
"Total","Nick Vincent","5 Tms",12.2,61,4.97368421,5.68421053,0.875,1.42105263,0.1147541,0.13114754,-0.01639344,0.411764705,2.28947369,0.43181818,0.41984733,6.003367967611791,6.922388279708318,7555
"Total","Fernando Rodriguez Jr.","OAK",4.2,18,9.64285716,5.78571429,1.66666667,0,0.27777778,0.16666667,0.11111111,0.066666666,0.85714286,0.1,0.75,2.9230127876450567,5.2586195916400005,7558
"Total","Jordan Lyles","4 Tms",3.2,18,7.36363636,0,3,4.9090909,0.16666667,0,0.16666667,0.444444444,2.18181818,0.46153846,-0.38461538,8.612058911978993,3.3267260189364913,7593
"Total","Tommy Milone","3 Tms",1.2,7,5.40000002,0,1,0,0.14285714,0,0.14285714,0.333333333,1.2,0.33333333,-1,1.9892456961847642,4.250053013782643,7608
"Total","Carlos Torres","2 Tms",9.1,32,1.92857143,4.82142857,0.4,0,0.0625,0.15625,-0.09375,0.192307692,1.07142857,0.2,1,4.326242740243572,5.952304998305781,7624
"Total","Wilfredo Boscan","PIT",0.2,4,0,26.99999987,0,0,0,0.5,-0.5,0.5,4.49999998,0.5,0.33333333,12.146560337843017,12.146560337843017,7655
"Total","Neil Ramirez","6 Tms",5,21,14.4,5.4,2.66666667,1.8,0.38095238,0.14285714,0.23809524,0.166666666,1.2,0.22222222,0,4.366118733088176,3.888687423865001,7677
"Total","David Holmberg","CHW",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,5.825849129329584,7725
"Total","Juan Nicasio","4 Tms",13,57,11.76923078,4.15384616,2.83333333,0,0.29824561,0.10526316,0.19298246,0.29787234,1.53846154,0.42424242,0,2.1624018661700193,3.3990521403251384,7731
"Total","Wily Peralta","3 Tms",4,12,9,2.25,4,0,0.33333333,0.08333333,0.25,0.1,0.5,0.14285714,0,1.916057539070855,2.9106604800474747,7738
"Total","Mike Fiers","HOU",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,3.13359375,7754
"Total","Bobby LaFromboise","PIT",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,7.560615916116898,7758
"Total","Shawn Kelley","3 Tms",6.1,25,11.36842108,4.2631579,2.66666667,0,0.32,0.12,0.2,0.210526315,1.10526316,0.28571429,0.71428571,2.046435720229489,4.051505868467181,7773
"Total","Richard Bleier","4 Tms",20.2,83,5.22580646,2.17741936,2.4,1.74193549,0.14457831,0.06024096,0.08433735,0.342465753,1.4516129,0.3442623,0.27559055,5.409640258640666,3.679647900252974,7803
"Total","Hunter Strickland","6 Tms",15.2,59,7.46808511,2.87234043,2.6,0.57446809,0.22033898,0.08474576,0.13559322,0.24,1.08510638,0.28947368,0.39772727,3.66413970737426,4.230421517586943,7836
"Total","Jerry Blevins","2 Tms",9.2,38,10.24137931,4.65517241,2.2,1.86206896,0.28947368,0.13157895,0.15789474,0.225806451,1.24137931,0.25,0.43478261,5.124686825825545,4.431218760453425,7841
"Total","Andrew Albers","3 Tms",1.1,5,0,0,0,13.50000003,0,0,0,0.4,1.5,0,2.5,22.659516505935994,7.1509975105630765,7853
"Total","Tyson Ross","STL",1,3,0,0,0,0,0,0,0,0.5,1,0.33333333,0,3.1604315757751467,3.1604315757751467,7872
"Total","Josh Lindblom","2 Tms",1,3,9,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.1617711702569435,2.926133296845765,7882
"Total","Christian Friedrich","COL",2,9,0,4.5,0,0,0,0.11111111,-0.11111111,0.5,2,0.375,-0.25,4.63359375,6.847104810923338,7942
"Total","Cory Gearrin","5 Tms",12.1,42,6.56756756,1.45945946,4.5,0,0.21428571,0.04761905,0.16666667,0.194444444,0.72972973,0.24137931,0.72727273,2.685509112329381,3.7218487266115865,7947
"Total","Frank Herrmann","PHI",0.1,4,0,27.00000027,0,27.00000027,0,0.25,-0.25,0.666666666,9.00000009,0.5,0.625,51.146560862843025,17.143362763421166,7960
"Total","Anthony Bass","5 Tms",15,49,7.2,3.6,2,0.6,0.24489796,0.12244898,0.12244898,0.102564102,0.66666667,0.1,0.81395349,3.614135885213195,3.6729305088265525,7982
"Total","Marcus Walden","BOS",7,24,6.42857143,1.28571429,5,0,0.20833333,0.04166667,0.16666667,0.130434782,0.57142857,0.16666667,-0.5,2.209306703309783,3.2977685238781405,8004
"Total","Jason Gurka","COL",0.1,3,27.00000027,0,1,0,0.33333333,0,0.33333333,0.666666666,6.00000006,1,1,-2.863164651813559,-2.863164651813559,8007
