Season,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
"Total","Tony Zych","SEA",3,4,9,0,0,0,1,1,0,1,1,0,2,0,0.25,0,0,12876
"Total","Tyler Anderson","COL",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12880
"Total","Alex Claudio","3 Tms",23,31,8.1,6,1,0,6,6,1,3,1,2,5,0.23076923,0.354838709,0.384615384,0.3204463005065918,12890
"Total","Logan Verrett","NYM",3,4,0,1,0,0,1,0,0,0,0,0,0,0.25,0.25,0.25,0.21961353719234467,12905
"Total","Ken Giles","4 Tms",75,93,9.26865672,17,3,1,24,23,2,11,0,0,33,0.207317073,0.301075268,0.341463414,0.2857410696245009,12910
"Total","Dylan Bundy","BAL",1,1,18,1,0,0,2,2,1,0,0,0,0,1,1,4,2.014758825302124,12917
"Total","Archie Bradley","4 Tms",35,41,4.21875,4,1,0,5,5,1,5,0,0,12,0.111111111,0.219512195,0.222222222,0.20448642532999922,12918
"Total","Jose Osuna","PIT",1,2,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.43480363488197327,12937
"Total","Abel De Los Santos","WSN",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12962
"Total","Joe Musgrove","HOU",2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12970
"Total","Joe Ross","WSN",2,3,0,0,0,0,0,0,0,1,0,0,0,0,0.333333333,0,0.23009816805521646,12972
"Total","Mauricio Cabrera","ATL",3,3,0,0,0,0,0,0,0,1,0,0,0,0,0.333333333,0,0.23020400603612265,12975
"Total","Andrew Faulkner","TEX",2,3,0,0,0,0,0,0,0,2,1,0,0,0,0.666666666,0,0.3434215188026428,12982
"Total","Jackie Bradley Jr.","BOS",1,3,27.00000027,0,0,0,1,1,0,2,0,0,0,0,0.666666666,0,0.4591626326243083,12984
"Total","Andrew Chafin","4 Tms",32,34,16.71428569,5,0,1,13,13,1,8,1,0,10,0.192307692,0.382352941,0.384615384,0.3349982301394145,12988
"Total","Colten Brewer","3 Tms",7,7,4.50000002,1,0,0,1,1,0,0,0,0,2,0.142857142,0.142857142,0.142857142,0.12422960996627808,12997
"Total","Robby Scott","2 Tms",4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13042
"Total","Reymin Guduan","2 Tms",5,5,9,2,0,0,2,1,0,0,0,0,1,0.4,0.4,0.4,0.3516221284866333,13058
"Total","Wei-Yin Chen","MIA",2,3,0,1,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.2898690899213155,13071
"Total","Taylor Jungmann","MIL",1,2,9,1,0,0,1,1,0,1,0,0,0,1,1,1,0.7848314344882965,13119
"Total","Jason Wheeler","MIN",1,3,27.00000027,2,0,0,2,1,0,0,0,0,0,0.666666666,0.666666666,0.666666666,0.5844458738962809,13128
"Total","Derek Law","3 Tms",19,24,7.5,3,2,0,5,5,0,3,0,0,10,0.142857142,0.25,0.238095238,0.22621391216913858,13133
"Total","Frank Garces","SDP",4,5,0,0,0,0,0,0,0,1,0,0,0,0,0.2,0,0.13736860752105712,13144
"Total","Jed Bradley","ATL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13166
"Total","Robel Garcia","HOU",1,1,18,1,0,0,2,2,1,0,0,0,0,1,1,4,2.006518602371216,13167
"Total","Carson Smith","2 Tms",14,19,6.23076922,3,0,0,4,3,0,2,2,1,4,0.1875,0.315789473,0.1875,0.19768246131784775,13172
"Total","Kyle Crick","2 Tms",12,14,8.10000001,1,1,0,4,3,0,2,0,1,2,0.09090909,0.285714285,0.181818181,0.23861476353236608,13182
"Total","Jordan Weems","2 Tms",6,8,0,0,0,0,0,0,0,2,0,0,1,0,0.25,0,0.17397572100162506,13190
"Total","Joe Biagini","2 Tms",10,11,10.12499999,1,0,0,3,3,0,1,0,1,2,0.111111111,0.272727272,0.111111111,0.20818183096972379,13194
"Total","Warwick Saupold","DET",3,4,0,1,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.21988268196582794,13211
"Total","Michael Fulmer","3 Tms",16,20,13.50000002,5,2,0,7,7,0,2,0,0,7,0.277777777,0.35,0.388888888,0.3257142215967178,13218
"Total","Louis Head","2 Tms",8,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13259
"Total","Ross Stripling","2 Tms",6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13273
"Total","Matt Carasiti","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13276
"Total","Jesse Hahn","KCR",3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13287
"Total","Danny Coulombe","4 Tms",12,17,12.2727273,6,3,0,5,5,0,0,0,0,1,0.352941176,0.352941176,0.529411764,0.3745732132126303,13293
"Total","Jordan Jankowski","HOU",1,1,18,1,0,0,2,2,1,0,0,0,0,1,1,4,1.9798855781555176,13313
"Total","Jake Barrett","2 Tms",13,18,13.5,2,1,0,6,6,0,4,1,0,5,0.142857142,0.333333333,0.214285714,0.24622617048375747,13322
"Total","James Pazos","2 Tms",8,12,47.24999976,6,1,0,9,7,2,2,0,0,3,0.6,0.666666666,1.3,0.7732561031977335,13323
"Total","Ildemaro Vargas","WSN",1,2,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.4412681460380554,13324
"Total","Jake Lamb","LAA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13329
"Total","William Cuevas","2 Tms",2,1,81.00000081,0,0,0,3,3,0,0,0,0,0,0,0,0,0,13331
"Total","Adrian Sampson","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13339
"Total","Luis Cessa","NYY",8,8,3.85714286,1,0,0,1,1,0,0,0,0,0,0.125,0.125,0.125,0.10994134098291397,13345
"Total","Hoby Milner","3 Tms",9,10,6.75000002,2,0,0,2,2,1,0,0,0,3,0.2,0.2,0.5,0.2885573923587799,13346
"Total","Luke Maile","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13355
"Total","Cam Bedrosian","LAA",10,16,6.74999999,5,1,0,4,2,0,2,0,0,4,0.357142857,0.4375,0.428571428,0.3833156004548073,13360
"Total","Dylan Floro","6 Tms",29,34,11.04545455,9,2,0,10,9,0,4,2,0,3,0.3,0.382352941,0.366666666,0.3128394316881895,13394
"Total","Sam Selman","2 Tms",7,7,3.85714286,0,0,0,1,1,0,1,0,0,3,0,0.142857142,0,0.09839199270520892,13397
"Total","Paco Rodriguez","LAD",3,2,18,1,0,0,2,2,0,1,0,0,0,1,1,1,0.7838334441184998,13398
"Total","R.J. Alvarez","OAK",4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13401
"Total","Felix Pena","2 Tms",9,12,18.00000009,2,0,0,4,4,0,4,2,0,3,0.25,0.5,0.25,0.3145182728767395,13403
"Total","Angel Nesbitt","DET",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13415
"Total","Chris Beck","CHW",8,8,3.85714286,1,0,0,1,1,1,0,0,0,4,0.125,0.125,0.5,0.2474856972694397,13418
"Total","Matt Koch","2 Tms",9,10,11.57142859,2,1,0,3,3,0,1,0,0,2,0.222222222,0.3,0.333333333,0.28222015500068665,13420
"Total","Drew VerHagen","2 Tms",8,12,11.57142859,3,1,0,5,3,2,2,0,0,1,0.3,0.416666666,1,0.5534082849820455,13424
"Total","Pat Light","2 Tms",2,4,81.00000081,3,0,0,3,3,1,0,0,0,0,0.75,0.75,1.5,0.9429167807102203,13427
"Total","Pierce Johnson","3 Tms",21,23,19.8,7,1,0,11,11,1,1,0,0,9,0.318181818,0.347826086,0.5,0.36332359780435974,13435
"Total","Mike Morin","3 Tms",7,10,13.5,2,0,1,3,3,0,1,0,1,2,0.25,0.4,0.5,0.38277841806411744,13442
"Total","Taylor Rogers","4 Tms",46,63,12.15000001,16,3,1,20,18,1,5,2,2,11,0.285714285,0.365079365,0.428571428,0.336765537496473,13449
"Total","Eddie Butler","2 Tms",4,4,13.50000014,2,0,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0.4397653639316559,13453
"Total","Lucas Sims","CIN",11,13,0,0,0,0,0,0,0,3,0,0,7,0,0.23076923,0,0.15962689656477708,13470
"Total","Daniel Norris","4 Tms",9,13,19.28571431,3,1,0,8,5,0,3,0,0,1,0.3,0.461538461,0.4,0.39281750183839065,13475
"Total","Connor Sadzeck","3 Tms",5,5,13.50000003,1,0,0,2,2,1,0,0,0,2,0.2,0.2,0.8,0.4144002914428711,13483
"Total","Sam Tuivailala","2 Tms",11,12,12.00000004,3,0,0,4,4,0,0,0,0,4,0.25,0.25,0.25,0.21961353719234467,13485
"Total","Brandon Brennan","SEA",1,2,0,0,0,0,0,0,0,1,1,0,1,0,0.5,0,0,13527
"Total","Matt Bowman","2 Tms",9,13,9.00000003,1,0,0,3,3,0,3,1,0,5,0.1,0.307692307,0.1,0.1875163565079371,13528
"Total","Alejandro Chacin","CIN",1,2,27.00000027,1,0,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0.4383344054222107,13530
"Total","Andrew Triggs","2 Tms",3,4,18,1,0,1,2,2,0,0,0,0,1,0.25,0.25,0.75,0.3923071026802063,13533
"Total","Roman Quinn","PHI",1,3,54.00000054,2,1,0,2,2,0,0,0,0,0,0.666666666,0.666666666,1,0.6954238216082255,13546
"Total","Richard Rodriguez","2 Tms",19,25,4.50000001,4,1,1,3,3,0,3,1,0,9,0.181818181,0.28,0.318181818,0.24820172786712646,13549
"Total","Alec Asher","BAL",3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13560
"Total","Justin Haley","2 Tms",3,5,108.00000108,3,0,1,4,4,0,1,0,0,0,0.75,0.8,1.25,0.7996899247169494,13572
"Total","Steven Okert","2 Tms",8,9,10.80000004,2,0,0,3,2,1,2,1,0,1,0.285714285,0.444444444,0.714285714,0.4478791877627373,13580
"Total","Robert Stephenson","4 Tms",19,26,4.5,3,2,0,4,3,0,5,3,0,7,0.142857142,0.307692307,0.238095238,0.20436816371005515,13594
"Total","Humberto Arteaga","KCR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13595
"Total","Shawn Morimando","MIA",1,1,9,1,1,0,1,1,0,0,0,0,0,1,1,2,1.2416465282440186,13606
"Total","Carl Edwards Jr.","3 Tms",9,13,6.75000004,2,0,0,2,2,0,2,0,1,4,0.2,0.384615384,0.2,0.2960136945431049,13607
"Total","Taylor Guerrieri","TEX",3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13616
"Total","Jakob Junis","SFG",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13619
"Total","Carson Kelly","ARI",2,3,0,1,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.2946169376373291,13620
"Total","Josh D. Smith","CLE",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13629
"Total","Clay Holmes","2 Tms",36,47,11.1724138,9,0,0,16,12,0,5,0,2,8,0.225,0.340425531,0.225,0.27369473208772377,13649
"Total","Tayler Scott","4 Tms",6,6,20.25000005,1,0,0,3,3,0,1,0,0,2,0.2,0.333333333,0.2,0.26091835896174115,13652
"Total","Jharel Cotton","2 Tms",5,5,6.75000002,0,0,0,1,1,0,1,0,0,1,0,0.2,0,0.1377487897872925,13654
"Total","Corey Oswalt","NYM",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13677
"Total","John Gant","STL",8,9,11.57142859,0,0,0,3,3,0,0,0,2,0,0,0.222222222,0,0.16042943795522055,13684
"Total","Nick Goody","3 Tms",10,12,6.00000002,2,0,1,2,2,0,1,0,0,3,0.181818181,0.25,0.363636363,0.26029615104198456,13685
"Total","Ryan Merritt","CLE",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13688
"Total","Sal Romano","CIN",2,3,0,0,0,0,0,0,0,1,1,0,1,0,0.333333333,0,0,13690
"Total","Robert Gsellman","2 Tms",11,12,9,3,1,0,3,3,0,1,1,0,2,0.272727272,0.333333333,0.363636363,0.2696183811534535,13696
"Total","Jake Faria","4 Tms",5,6,5.40000002,1,0,0,1,1,0,0,0,0,3,0.166666666,0.166666666,0.166666666,0.14708938201268515,13699
"Total","Joey Krehbiel","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13707
"Total","Kyle Barraclough","3 Tms",26,32,17.54999999,6,1,0,14,13,2,6,1,0,12,0.23076923,0.375,0.5,0.36687523895694363,13713
"Total","Jacob Stallings","MIA",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13723
"Total","Max Fried","ATL",3,6,9,2,0,0,1,1,0,1,1,1,1,0.5,0.666666666,0.5,0.4951913237571716,13743
"Total","Tyler Duffey","MIN",8,10,7.71428573,2,1,0,2,2,0,1,1,0,4,0.222222222,0.3,0.333333333,0.23836975627475315,13758
"Total","Chris Stratton","4 Tms",24,33,12.78947369,11,4,0,12,9,0,3,2,0,3,0.366666666,0.424242424,0.5,0.38064640568148705,13761
"Total","Dominic Leone","7 Tms",22,27,14.99999998,6,2,0,11,10,0,3,2,0,7,0.25,0.333333333,0.333333333,0.26453074216842654,13763
"Total","Roberto Osuna","2 Tms",74,93,8.85937501,20,2,1,23,21,1,9,1,2,26,0.243902439,0.333333333,0.329268292,0.2931465338105741,13764
"Total","JT Chargois","5 Tms",11,17,34.71428591,4,1,0,9,9,1,4,1,1,1,0.333333333,0.529411764,0.666666666,0.4893394373357296,13767
"Total","Zach Eflin","PHI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13774
"Total","Daniel Stumpf","2 Tms",5,7,0,0,0,0,0,0,0,2,1,0,4,0,0.285714285,0,0.11549900968869527,13780
"Total","Alex Wood","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13781
"Total","Matt Reynolds","CIN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13788
"Total","Matt Strahm","3 Tms",4,5,27.00000027,2,0,0,2,2,0,1,0,0,1,0.5,0.6,0.5,0.488177502155304,13799
"Total","Austin Adams","2 Tms",4,2,13.49999993,0,0,0,2,1,0,0,0,0,0,0,0,0,0,13801
"Total","Kevin Plawecki","BOS",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13807
"Total","Chris O'Grady","MIA",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13818
"Total","Alec Mills","2 Tms",2,5,54.00000054,2,2,0,4,4,0,1,0,0,1,0.5,0.6,1,0.6349302172660828,13834
"Total","Ian Thomas","LAD",1,3,0,0,0,0,0,0,0,1,0,0,1,0,0.333333333,0,0.22894767920176187,13881
"Total","Paul Sewald","3 Tms",41,47,9,7,2,0,12,12,2,4,1,0,12,0.162790697,0.234042553,0.348837209,0.24426273807235385,13892
"Total","Chris Flexen","2 Tms",4,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13896
"Total","Scott Oberg","COL",15,18,1.92857143,2,1,0,4,1,1,2,2,0,3,0.125,0.222222222,0.375,0.1988472267985344,13911
"Total","Dietrich Enns","2 Tms",3,3,26.99999987,1,0,0,2,2,1,0,0,0,2,0.333333333,0.333333333,1.333333333,0.6599618593851725,13932
"Total","Brent Suter","2 Tms",11,11,2.7,0,0,0,1,1,0,1,0,0,1,0,0.09090909,0,0.06261308626695113,13942
"Total","Tim Peterson","NYM",1,2,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.3451472520828247,13946
"Total","Ryan Dull","2 Tms",6,8,5.40000005,2,0,1,1,1,0,1,0,0,4,0.285714285,0.375,0.571428571,0.39294271916151047,13974
"Total","Ryan Garton","TBR",4,6,0,2,0,0,0,0,0,0,0,0,1,0.333333333,0.333333333,0.333333333,0.2928180495897929,14016
"Total","Mike Hauschild","TEX",2,2,81.00000081,1,0,0,3,3,1,0,0,0,1,0.5,0.5,2,0.9899427890777588,14033
"Total","Michael Wacha","STL",1,1,18,1,0,0,2,2,1,0,0,0,0,1,1,4,2.014758825302124,14078
"Total","Michael Ynoa","CHW",4,8,6.75000002,1,0,0,1,1,0,3,1,0,2,0.2,0.5,0.2,0.32281116928373066,14093
"Total","Branden Kline","BAL",2,3,0,1,1,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.666666666,0.40555473168691,14101
"Total","Kevin Gausman","CIN",4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14107
"Total","Miguel Almonte","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14139
"Total","Jose Rondon","CHW",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14140
"Total","Chris Mazza","2 Tms",3,5,18,2,2,0,2,2,0,0,0,0,0,0.4,0.4,0.8,0.486665678024292,14151
"Total","Kyle Zimmer","KCR",1,1,9,1,0,0,1,1,0,0,0,0,0,1,1,1,0.8696072697639465,14169
"Total","Shae Simmons","ATL",2,2,27.00000027,1,0,0,1,1,0,0,0,0,1,0.5,0.5,0.5,0.43922707438468933,14200
"Total","Josh Hader","2 Tms",80,97,4.56338028,15,1,1,15,12,2,10,0,1,37,0.174418604,0.268041237,0.279069767,0.24818327254855754,14212
"Total","Dario Alvarez","ATL",2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14239
"Total","Austin Maddox","BOS",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14241
"Total","Ray Black","SFG",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14244
"Total","Brian Johnson","BOS",2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14272
"Total","Luke Bard","LAA",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14288
"Total","Wandy Peralta","3 Tms",26,31,4.90909091,3,0,0,4,4,0,6,2,1,7,0.125,0.322580645,0.125,0.21152170978743454,14295
"Total","Frankie Montas","OAK",2,2,81.00000081,2,0,0,3,3,0,0,0,0,0,1,1,1,0.8766688108444214,14309
"Total","Wilmer Difo","PIT",1,2,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.4395276606082916,14320
"Total","Joel Payamps","4 Tms",7,7,10.79999998,1,0,0,2,2,0,0,0,1,1,0.166666666,0.285714285,0.166666666,0.22920982326780046,14332
"Total","Williams Jerez","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14338
"Total","Ty Blach","2 Tms",4,10,20.25000005,4,0,0,3,3,0,2,1,0,2,0.5,0.6,0.5,0.466064625316196,14361
"Total","Jake Thompson","PHI",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14371
"Total","Tyler Glasnow","PIT",3,4,9,1,1,0,1,1,0,0,0,0,2,0.25,0.25,0.5,0.3118187189102173,14374
"Total","Amir Garrett","2 Tms",11,13,9.00000003,2,1,0,4,3,0,2,0,0,4,0.181818181,0.307692307,0.272727272,0.2695488425401541,14375
"Total","Wei-Chung Wang","3 Tms",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14382
"Total","Yunior Marte","2 Tms",5,6,0,1,0,0,0,0,0,1,0,0,2,0.2,0.333333333,0.2,0.26209912697474164,14416
"Total","Jackson Stephens","2 Tms",8,9,7.71428573,3,1,0,3,2,0,0,0,0,1,0.333333333,0.333333333,0.444444444,0.33451737960179645,14420
"Total","Chris Smith","TOR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14449
"Total","Adam Conley","MIA",12,19,14.72727275,4,1,0,7,6,1,4,1,0,5,0.266666666,0.421052631,0.533333333,0.38752538296911454,14457
"Total","Jose A. Valdez","2 Tms",4,5,45,2,0,0,5,5,2,0,0,0,0,0.4,0.4,1.6,0.8123313903808593,14470
"Total","J.B. Wendelken","2 Tms",13,17,17.18181821,3,0,0,7,7,2,2,0,0,4,0.2,0.294117647,0.6,0.37328258682699766,14506
"Total","Randy Rosario","3 Tms",8,12,21.60000009,3,0,0,4,4,1,3,0,1,2,0.375,0.583333333,0.75,0.546461413304011,14508
"Total","Dereck Rodriguez","2 Tms",2,2,27.00000027,1,0,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0.43480363488197327,14509
"Total","Thyago Vieira","CHW",8,7,32.39999994,3,0,0,6,6,1,0,0,0,3,0.428571428,0.428571428,0.857142857,0.5414128473826817,14510
"Total","Jose Leclerc","TEX",41,62,10.65789474,10,4,0,17,15,1,10,0,4,15,0.208333333,0.387096774,0.354166666,0.3392825568875959,14524
"Total","Jorge Lopez","5 Tms",26,38,11.04545455,9,4,1,12,9,0,7,2,2,5,0.310344827,0.47368421,0.517241379,0.4164612657494015,14527
"Total","Carlos Estevez","2 Tms",63,79,7.36363637,14,4,0,19,15,0,11,4,1,24,0.208955223,0.329113924,0.268656716,0.2575285371144613,14542
"Total","Dakota Bacus","WSN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14545
"Total","Jose Ruiz","2 Tms",20,24,4.76470588,3,1,0,4,3,0,4,1,0,4,0.15,0.291666666,0.2,0.2205641166023586,14552
"Total","James Hoyt","4 Tms",6,8,4.50000002,1,0,0,1,1,0,1,1,0,2,0.142857142,0.25,0.142857142,0.12523840154920304,14605
"Total","Rowan Wick","CHC",17,23,7.2,3,1,0,4,4,0,4,0,1,6,0.166666666,0.347826086,0.222222222,0.28171525571657263,14646
"Total","Chi Chi Gonzalez","MIL",1,3,54.00000054,1,0,0,2,2,1,1,0,0,1,0.5,0.666666666,2,0.9202484687169393,14663
"Total","Jandel Gustave","3 Tms",5,6,6.75000007,1,0,0,1,1,0,0,0,1,0,0.2,0.333333333,0.2,0.26673110326131183,14665
"Total","Dillon Maples","CHC",7,6,4.50000002,1,0,0,1,1,0,0,0,0,2,0.166666666,0.166666666,0.166666666,0.14650922020276388,14672
"Total","Duane Underwood Jr.","2 Tms",5,6,5.40000002,1,0,0,1,1,0,0,0,0,1,0.166666666,0.166666666,0.166666666,0.14730846881866455,14677
"Total","Tzu-Wei Lin","BOS",1,2,54.00000054,1,1,0,2,2,0,0,0,0,0,0.5,0.5,1,0.6190510988235474,14678
"Total","Andres Machado","WSN",6,7,0,0,0,0,0,0,0,1,1,0,1,0,0.142857142,0,0,14681
"Total","Luis Perdomo","SDP",8,11,6.75000002,2,1,0,2,2,0,1,0,0,2,0.2,0.272727272,0.3,0.2555532455444336,14682
"Total","Harold Castro","2 Tms",3,4,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0,0.18150125443935394,14691
"Total","Keone Kela","3 Tms",33,35,9.64285715,5,0,0,11,10,1,2,0,0,9,0.151515151,0.2,0.242424242,0.1979801058769226,14696
"Total","Severino Gonzalez","PHI",4,6,45,2,2,0,5,5,0,1,0,0,0,0.4,0.5,0.8,0.5291085143884023,14697
"Total","Anthony Banda","5 Tms",9,10,19.28571431,3,1,0,5,5,1,0,0,0,2,0.3,0.3,0.7,0.41926294565200806,14706
"Total","Brady Lail","2 Tms",4,4,9,1,0,0,1,1,0,0,0,0,0,0.25,0.25,0.25,0.2197638303041458,14707
"Total","Edwin Diaz","2 Tms",106,134,11.79310345,31,6,0,41,38,4,14,2,2,44,0.262711864,0.350746268,0.415254237,0.32989436252550647,14710
"Total","Ty Buttrey","LAA",9,9,27.00000011,3,0,0,5,5,0,1,1,0,2,0.375,0.444444444,0.375,0.3273431584239006,14719
"Total","Jose Manuel Fernandez","DET",1,1,9,0,0,0,1,1,0,1,0,0,0,0,1,0,0.6902945041656494,14733
"Total","Brett Phillips","2 Tms",2,5,108.00000108,2,0,0,4,4,1,2,0,0,0,0.666666666,0.8,1.666666666,0.8678369164466858,14735
"Total","Tyler Olson","2 Tms",4,7,9.00000009,1,1,0,1,1,0,3,1,0,0,0.25,0.571428571,0.5,0.43292845288912457,14741
"Total","Wes Parsons","2 Tms",3,4,0,1,0,0,0,0,0,1,0,0,0,0.333333333,0.5,0.333333333,0.389975443482399,14764
"Total","Julio Urias","LAD",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14765
"Total","Emilio Pagan","5 Tms",38,40,2.38235294,4,1,0,5,3,1,2,0,0,16,0.105263157,0.15,0.210526315,0.16184648871421814,14771
"Total","Yu Chang","TBR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14773
"Total","Buck Farmer","2 Tms",10,12,3,1,0,0,1,1,0,2,0,0,2,0.1,0.25,0.1,0.187753364443779,14814
"Total","Dylan Covey","3 Tms",9,10,18,1,0,0,4,4,1,3,1,0,1,0.142857142,0.4,0.571428571,0.3776455786493089,14825
"Total","Michael Lorenzen","CIN",15,19,12.46153844,4,0,1,7,6,1,1,0,0,3,0.222222222,0.263157894,0.5,0.3159675723627994,14843
"Total","Matt Dermody","TOR",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14844
"Total","Joe Mantiply","ARI",8,9,5.39999999,3,1,0,3,1,0,0,0,0,1,0.333333333,0.333333333,0.444444444,0.3344610532124837,14857
"Total","Zack Godley","ARI",4,5,162.00000162,3,1,0,6,6,1,1,0,0,0,0.75,0.8,1.75,0.9500608563423156,14862
"Total","Nick Rumbelow","2 Tms",5,5,6.75000002,0,0,0,1,1,0,0,0,0,2,0,0,0,0,14867
"Total","Sam Moll","2 Tms",8,13,0,1,0,0,0,0,0,4,2,0,3,0.111111111,0.384615384,0.111111111,0.2054567445408214,14874
"Total","Caleb Smith","2 Tms",7,8,18,3,1,0,5,4,1,0,0,0,2,0.375,0.375,0.875,0.5271661579608917,14875
"Total","Taylor Williams","3 Tms",14,22,9.64285714,4,4,0,5,5,0,4,0,0,8,0.222222222,0.363636363,0.444444444,0.35130918296900665,14899
"Total","Jason Hursh","ATL",1,0,18,0,0,0,2,2,0,0,0,0,0,0,0,0,0,14914
"Total","Jon Gray","COL",1,4,0,0,0,0,0,0,0,3,2,0,0,0,0.75,0,0.3451472520828247,14916
"Total","Ben Lively","KCR",2,2,36,2,0,0,4,4,1,0,0,0,0,1,1,2.5,1.4095334112644196,14932
"Total","Jose Torres","SDP",4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14957
"Total","Reyes Moronta","3 Tms",10,10,18,1,1,0,5,4,0,3,0,0,1,0.142857142,0.4,0.285714285,0.3282896041870117,14966
"Total","Tyler Webb","STL",4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14974
"Total","Chad Kuhl","WSN",1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0.8825362920761108,14975
"Total","Giovanny Gallegos","2 Tms",29,37,16.43478262,10,0,0,14,14,2,4,2,0,14,0.303030303,0.378378378,0.484848484,0.35543644428253174,14986
"Total","Scott Barlow","2 Tms",41,47,4.37837838,6,2,0,6,6,0,5,1,0,14,0.142857142,0.234042553,0.19047619,0.19088588849357938,14993
"Total","Jairo Labourt","DET",2,5,13.49999993,1,1,0,1,1,0,2,0,0,0,0.333333333,0.6,0.666666666,0.5236312866210937,14996
"Total","Luis Santos","TOR",1,2,27.00000027,1,0,0,1,1,0,0,0,0,1,0.5,0.5,0.5,0.4383344054222107,15006
"Total","Yacksel Rios","3 Tms",6,7,0,2,0,0,0,0,0,0,0,0,3,0.285714285,0.285714285,0.285714285,0.24987685680389404,15007
"Total","Kyle Finnegan","WSN",30,37,8,7,3,0,13,8,0,4,2,0,5,0.212121212,0.297297297,0.303030303,0.24724877561841693,15009
"Total","Corey Knebel","2 Tms",54,68,8.61702127,12,4,1,15,15,2,9,2,0,31,0.20338983,0.308823529,0.406779661,0.3014518844358849,15010
"Total","Alex Reyes","STL",26,33,5.4,4,1,0,5,5,0,4,0,0,10,0.137931034,0.242424242,0.172413793,0.2015969572645245,15015
