Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
"Total","Zach Jackson","OAK",3.1,13,13.50000001,2.7,5,0,0.38461538,0.07692308,0.30769231,0.166666666,0.9,0.28571429,0.33333333,1.0266919352182464,1.9149135784814602,19493
"Total","Mike Shawaryn","BOS",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.785990584291992,-2.785990584291992,19495
"Total","Raynel Espinal","CIN",0,0,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,19516
"Total","Tanner Tully","CLE",0.1,3,27.00000027,0,1,0,0.33333333,0,0.33333333,0.666666666,6.00000006,1,0.5,-2.887569058336793,-2.887569058336793,19518
"Total","Cam Vieaux","PIT",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.887569058336793,-2.887569058336793,19529
"Total","Jason Foley","DET",9,36,7,1,7,0,0.19444444,0.02777778,0.16666667,0.205882352,0.88888889,0.25925926,0.66666667,2.2964727754631276,3.708457995643745,19531
"Total","Ryan Hendrix","CIN",1.2,7,5.40000002,5.40000002,1,0,0.14285714,0.14285714,0,0.333333333,1.80000001,0.4,1,3.7585135007753983,5.875748061150922,19535
"Total","Jimmy Lambert","CHW",5,22,9,1.8,5,7.2,0.22727273,0.04545455,0.18181818,0.333333333,1.6,0.25,-1.25,12.188489325936342,4.068585311468148,19541
"Total","Stephen Nogosek","NYM",2,11,13.5,9,1.5,0,0.27272727,0.18181818,0.09090909,0.333333333,2.5,0.5,0.8,3.176897200017014,5.824851894943753,19545
"Total","Jon Duplantier","ARI",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,9.181627181243904,19546
"Total","JD Hammer","PHI",1.1,7,0,6.75000002,0,0,0,0.14285714,-0.14285714,0.333333333,2.25000001,0.33333333,0.33333333,5.43102796631983,9.56947557801411,19548
"Total","Geoff Hartlieb","2 Tms",3.1,13,13.50000001,0,5,2.7,0.38461538,0,0.38461538,0.166666666,0.6,0.16666667,0.625,5.000575878089094,2.294099404554561,19558
"Total","David Bednar","2 Tms",6,29,10.49999998,5.99999999,1.75,3,0.24137931,0.13793103,0.10344828,0.28,1.83333333,0.3125,0.24390244,7.167695878607951,5.52568743767118,19569
"Total","JoJo Romero","2 Tms",1.2,9,0,10.79999998,0,5.39999999,0,0.22222222,-0.22222222,0.428571428,2.99999999,0.33333333,-0.83333333,14.585806077665584,9.724656058086243,19574
"Total","Norge Ruiz","OAK",1.2,7,16.19999997,0,3,0,0.42857143,0,0.42857143,0.166666666,0.6,0.33333333,1,1.3124310052632082,3.0888742864603063,19580
"Total","Brandon Bailey","HOU",0.2,2,13.49999993,0,1,0,0.5,0,0.5,0,0,0,1,0.19141933033813485,3.083841880203739,19582
"Total","Sean Poppen","2 Tms",4.1,13,10.38461539,2.07692308,5,0,0.38461538,0.07692308,0.30769231,0,0.23076923,0,0,1.529708464884809,2.657943969783864,19583
"Total","Cionel Perez","3 Tms",10,43,6.30000001,1.8,3.5,0,0.1627907,0.04651163,0.11627907,0.3,1.4,0.36363636,0.46666667,2.6656986174062403,3.6677996508442354,19614
"Total","Jordan Hicks","2 Tms",11,43,9,6.54545455,1.375,0,0.25581395,0.18604651,0.06976744,0.085714285,1,0.125,0.54545455,3.3784702485257934,4.263941298560663,19618
"Total","Eduardo Jimenez","DET",1.1,4,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,7.689722721292079,19642
"Total","Kyle Hart","BOS",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1914193153381354,3.1914193153381354,19646
"Total","Matt Foster","CHW",2.1,11,3.85714285,0,1,3.85714285,0.09090909,0,0.09090909,0.363636363,1.71428571,0.33333333,0.38461538,7.86574282669995,5.831667912947211,19647
"Total","Kyle Wright","ATL",0.2,3,0,0,0,0,0,0,0,0.333333333,1.50000002,0.33333333,0,3.1872205257415778,8.648452050461925,19665
"Total","Jason Alexander","MIL",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,5.332985096497918,19666
"Total","Gregory Soto","2 Tms",9,41,9,4,2.25,0,0.2195122,0.09756098,0.12195122,0.222222222,1.33333333,0.2962963,0.38461538,2.889268641978565,4.557834758006927,19677
"Total","Jordan Sheffield","COL",0.2,5,0,13.49999993,0,0,0,0.2,-0.2,0.5,4.49999998,0.5,0.66666667,7.670034099967041,10.316577276617558,19682
"Total","Kyle Cody","TEX",1.1,4,13.50000003,0,2,0,0.5,0,0.5,0,0,0,1,0.1753804131447172,2.944863297173899,19686
"Total","Connor Seabold","COL",2,8,13.5,0,3,0,0.375,0,0.375,0.25,1,0.4,0,0.2550403594970705,1.08171623647213,19695
"Total","Patrick Murphy","2 Tms",2,10,13.5,18,0.75,0,0.3,0.4,-0.1,0,2,0,0.5,6.157961479762431,7.040142543056842,19712
"Total","Dustin May","LAD",1,4,9,0,1,9,0.25,0,0.25,0.25,1,0,2.5,14.20271439552307,5.120201987028122,19716
"Total","Kodi Whitley","STL",2.2,9,10.12500003,0,3,0,0.33333333,0,0.33333333,0.111111111,0.375,0.16666667,1,0.9155068758844029,1.6386125187740963,19731
"Total","Anthony Bender","MIA",2,9,0,0,0,0,0,0,0,0.333333333,1.5,0.33333333,0,3.160433602429074,5.664980430997056,19742
"Total","Jonathan Loaisiga","NYY",10.2,45,12.65625001,4.21875,3,0.84375,0.33333333,0.11111111,0.22222222,0.15,1.03125,0.20833333,0.9375,2.9803757710864573,3.170796251184836,19753
"Total","Reiver Sanmartin","CIN",3.2,15,12.27272726,4.9090909,2.5,0,0.33333333,0.13333333,0.2,0.23076923,1.36363636,0.375,0.8,2.0863443471955962,3.2975556766058483,19754
"Total","Yoshihisa Hirano","2 Tms",9.1,42,5.78571428,6.75,0.85714286,0.96428571,0.14285714,0.16666667,-0.02380952,0.2,1.5,0.21428571,0.55555556,5.542749798310283,5.6379036217372285,19756
"Total","Kazuhisa Makita","SDP",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.1604315757751467,5.637854210566207,19757
"Total","Seth Elledge","STL",1,3,9,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.177162520019455,3.1054442295712663,19766
"Total","Will Vest","2 Tms",4.2,22,9.64285714,3.85714285,2.5,3.85714285,0.22727273,0.09090909,0.13636364,0.368421052,1.92857143,0.38461538,-0.16129032,7.859433003951445,3.9111821574394954,19769
"Total","Justin Garza","2 Tms",1.1,8,20.25000005,20.25000005,1,0,0.375,0.375,0,0.2,3.00000001,0.5,0.75,5.441285687190161,5.441285687190161,19784
"Total","Jacob Lemoine","OAK",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.887569058336793,-2.887569058336793,19785
"Total","Anthony Castro","2 Tms",1.2,9,10.80000004,0,2,5.40000002,0.22222222,0,0.22222222,0.333333333,1.80000001,0.33333333,-2.5,8.5585135199754,3.593574060818918,19789
"Total","Keegan Thompson","CHC",4.1,15,8.30769229,2.07692307,4,2.07692307,0.26666667,0.06666667,0.2,0.071428571,0.46153846,0,0,5.022296616631038,3.7703341654302265,19795
"Total","Wil Crowe","PIT",4.2,16,9.64285714,0,5,0,0.3125,0,0.3125,0.125,0.42857143,0.18181818,0.5,0.9899466258288272,2.8932787152728596,19800
"Total","Bryan Baker","BAL",7.1,32,11.04545455,3.68181818,3,0,0.28125,0.09375,0.1875,0.275862068,1.5,0.4,0.63636364,1.9823919269453687,2.860631654500297,19804
"Total","Daniel Castano","MIA",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.223229837417603,5.703257493143058,19805
"Total","David McKay","2 Tms",0.1,4,0,27.00000027,0,27.00000027,0,0.25,-0.25,0.666666666,9.00000009,0.5,-1.875,51.214009955708015,30.116862682315695,19814
"Total","CD Pelham","TEX",0.2,5,0,13.49999993,0,0,0,0.2,-0.2,0.5,4.49999998,0.5,1,7.660431553275147,7.660431553275147,19820
"Total","Riley Smith","ARI",2.1,12,11.57142854,0,3,0,0.25,0,0.25,0.416666666,2.14285714,0.55555556,0.4,0.6047156135045286,3.6293363933007345,19826
"Total","Alex Wells","BAL",0.2,3,0,0,0,0,0,0,0,0.333333333,1.50000002,0.33333333,1,3.1412325620651242,5.787775778413788,19845
"Total","Darwinzon Hernandez","BOS",4,18,13.5,4.5,3,0,0.33333333,0.11111111,0.22222222,0.266666666,1.5,0.44444444,-0.28571429,2.434592159606953,2.875682691254158,19848
"Total","Michael King","NYY",6.2,31,13.50000001,4.05,3.33333333,5.40000001,0.32258065,0.09677419,0.22580645,0.259259259,1.5,0.23076923,0,9.796325570957556,4.952407714963604,19853
"Total","Rene Pinto","TBR",0,1,0,0,0,9,0,0,0,1,1,0,2.5,16.25504035949707,4.9083921134471895,19859
"Total","Charlie Barnes","MIN",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8299659375329598,-2.8299659375329598,19865
"Total","Brandon Bielak","HOU",2,9,9,4.5,2,0,0.22222222,0.11111111,0.11111111,0.25,1.5,0.33333333,0.33333333,2.650833082103092,5.155379910671074,19866
"Total","Griffin Canning","LAA",0,0,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,3.170034122467041,19867
"Total","Drew Carlton","DET",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.1412325620651242,5.787775778413788,19868
"Total","Tucker Davidson","3 Tms",2,9,9,4.5,2,4.5,0.22222222,0.11111111,0.11111111,0.25,1.5,0.2,0.625,9.231272133429108,5.211299764354287,19871
"Total","Kevin Ginkel","ARI",8.2,48,13.49999999,6.23076923,2.16666667,2.07692308,0.27083333,0.125,0.14583333,0.357142857,2.42307692,0.48148148,0.16483516,5.262056714930283,3.7698033374705893,19876
"Total","Tanner Houck","BOS",2.1,10,15.42857145,3.85714286,4,0,0.4,0.1,0.3,0.222222222,1.28571429,0.4,1,1.0024899247403356,1.7586451229300522,19879
"Total","Gabe Klobosits","WSN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,8.46312055516437,19881
"Total","Alex Lange","DET",7.2,35,10.56521739,7.04347826,1.5,0,0.25714286,0.17142857,0.08571429,0.148148148,1.30434783,0.22222222,0.58333333,3.952278006255008,5.445693439033259,19883
"Total","Corbin Martin","ARI",0.1,3,27.00000027,0,1,0,0.33333333,0,0.33333333,0.666666666,6.00000006,1,0.5,-2.887569058336793,-2.887569058336793,19884
"Total","Clarke Schmidt","NYY",2.2,10,3.375,6.74999999,0.5,0,0.1,0.2,-0.1,0,0.75,0,1,4.6124309997882085,7.388123628740443,19899
"Total","Adonis Medina","NYM",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.887569058336793,-2.887569058336793,19903
"Total","Jose Suarez","LAA",1.1,4,13.50000003,0,2,0,0.5,0,0.5,0,0,0,1,0.19128567406516161,1.4312994926277858,19911
"Total","Tony Santillan","CIN",2.2,13,0,6.74999999,0,0,0,0.15384615,-0.15384615,0.272727272,1.875,0.27272727,0.6,5.394657948634357,7.060073526005699,19926
"Total","Trevor Stephan","CLE",9.2,43,10.24137931,4.65517241,2.2,0.93103448,0.25581395,0.11627907,0.13953488,0.263157894,1.55172414,0.34615385,0.66176471,3.793269249273659,3.673736982233551,19932
"Total","Jhon Romero","2 Tms",0.2,2,13.50000014,0,1,0,0.5,0,0.5,0,0,0,1,0.14123253206512398,2.3617866602081463,19940
"Total","Ljay Newsome","SEA",1,3,18,0,2,0,0.66666667,0,0.66666667,0,0,0,1,-0.8299658775329588,0.9343962490558626,19942
"Total","Jesus Luzardo","OAK",2,6,0,0,0,0,0,0,0,0,0,0,1,3.1918209711710617,6.945388960945283,19959
"Total","Tyson Miller","LAD",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,19976
"Total","Jeremy Walker","ATL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,3.2140094757080084,19981
"Total","Bryse Wilson","3 Tms",3.2,14,14.72727271,2.45454545,6,0,0.42857143,0.07142857,0.35714286,0.153846153,0.81818182,0.28571429,0.33333333,0.7687822017012556,1.7455913272228647,19990
"Total","Joel Kuhnel","2 Tms",5,24,9,3.6,2.5,1.8,0.20833333,0.08333333,0.125,0.318181818,1.8,0.375,0.13157895,4.973362697530701,3.351166801024391,19995
"Total","Dylan Lee","ATL",4,14,13.5,2.25,6,0,0.42857143,0.07142857,0.35714286,0.153846153,0.75,0.28571429,1,0.9099674541556548,1.6501521561348151,19996
"Total","Tyler Wells","BAL",2.2,9,3.375,0,1,3.375,0.11111111,0,0.11111111,0.111111111,0.375,0,2.5,7.2950341173107915,5.7282131066233575,20000
"Total","Kenny Rosenberg","LAA",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.25504035949707,5.73506797802211,20009
"Total","Wyatt Mills","2 Tms",1.2,13,5.39999999,16.19999997,0.33333333,0,0.07692308,0.23076923,-0.15384615,0.375,3.59999999,0.42857143,0.5,10.912430986063208,13.577095907858855,20010
"Total","John Schreiber","2 Tms",8,32,16.875,5.625,3,1.125,0.46875,0.15625,0.3125,0.148148148,1.125,0.27272727,0.65789474,2.931817607579245,1.9471834875619547,20020
"Total","Rico Garcia","3 Tms",1,6,0,9.00000009,0,9.00000009,0,0.16666667,-0.16666667,0.4,3.00000003,0.25,0.625,19.18629705216614,10.973369881895426,20023
"Total","Phillip Diehl","2 Tms",0.2,6,0,40.50000041,0,0,0,0.5,-0.5,0.333333333,6.00000006,0.33333333,0.75,16.663220373685608,19.647029226453558,20030
"Total","Darren McCaughan","SEA",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,1,-2.74495970050293,-2.74495970050293,20038
"Total","Adrian Morejon","SDP",1.2,6,16.20000006,0,3,0,0.5,0,0.5,0.166666666,0.6,0.33333333,-2,-0.46725331804972603,1.6144918618241906,20039
"Total","Ronald Bolanos","KCR",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,20041
"Total","Jesus Cruz","2 Tms",0.1,2,0,27.00000027,0,0,0,0.5,-0.5,0,3.00000003,0,1,12.171672327067506,12.171672327067508,20042
"Total","Sean Guenther","MIA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,3.1700341224670407,20045
"Total","Kaleb Ort","BOS",2.1,8,11.57142859,0,3,0,0.375,0,0.375,0.125,0.42857143,0.2,0,0.6021207228629923,1.8710087852113928,20061
"Total","Bailey Falter","2 Tms",1.1,7,6.75000002,6.75000002,1,6.75000002,0.14285714,0.14285714,0,0.333333333,2.25000001,0.25,-0.625,13.691285707815162,7.911100478189546,20070
"Total","Miguel Sanchez","MIL",2,8,9,9,1,0,0.25,0.25,0,0,1,0,1,4.160433602429074,5.042614665723485,20074
"Total","Mauricio Llovera","3 Tms",3,17,12.00000004,9.00000003,1.33333333,3.00000001,0.23529412,0.17647059,0.05882353,0.357142857,2.66666668,0.44444444,0.45454545,7.841810962607189,5.141172048437481,20080
"Total","Chris Paddack","MIN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,8.215095670947981,20099
"Total","Michel Baez","SDP",1.2,11,10.79999998,10.79999998,1,5.39999999,0.18181818,0.18181818,0,0.444444444,3.59999999,0.5,0,12.205538147579894,6.75603071338194,20100
"Total","Calvin Faucher","TBR",2,11,18,9,2,0,0.36363636,0.18181818,0.18181818,0.333333333,2.5,0.6,0.6,2.159967454512178,2.9001521564913384,20116
"Total","Adam Oller","OAK",1,4,0,0,0,0,0,0,0,0.25,1,0.25,0,3.207503907361147,6.341225065269587,20132
"Total","James Karinchak","CLE",8.2,32,14.53846155,4.15384616,3.5,1.03846154,0.4375,0.125,0.3125,0.107142857,0.80769231,0.15384615,0.35714286,2.8305898975530357,2.8868701976174997,20151
"Total","Nick Nelson","2 Tms",4.1,16,12.46153847,2.07692308,6,0,0.375,0.0625,0.3125,0.133333333,0.69230769,0.22222222,0.33333333,1.0520909807219874,1.735338398459095,20153
"Total","Nate Pearson","TOR",2,7,9,0,2,0,0.28571429,0,0.28571429,0.142857142,0.5,0.2,-2,1.240872653467076,2.894224407417195,20160
"Total","Kyle Muller","OAK",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,20167
"Total","Ty Tice","TOR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,8.46312055516437,20177
"Total","Zach Pop","2 Tms",2,9,13.50000007,4.50000002,3,0,0.33333333,0.11111111,0.22222222,0.25,1.50000001,0.4,0.33333333,1.6746013009819045,5.005824023181059,20185
"Total","Chad Smith","2 Tms",2.2,10,13.49999998,6.74999999,2,0,0.4,0.2,0.2,0.25,1.5,0.5,0.25,2.39808334219287,2.953221867983317,20190
"Total","Garrett Whitlock","BOS",6.1,22,9.94736841,0,7,1.42105263,0.31818182,0,0.31818182,0.181818181,0.63157895,0.21428571,1,3.0119921811859593,2.0736945779139493,20191
"Total","Ben Bowden","COL",3.1,15,8.10000001,2.7,3,0,0.2,0.06666667,0.13333333,0.285714285,1.5,0.36363636,0,2.270034121567041,5.9751945911087265,20198
"Total","Eli Morgan","CLE",5.2,33,7.94117647,3.17647059,2.5,1.58823529,0.15151515,0.06060606,0.09090909,0.483870967,3,0.56,0.38461538,4.767776580930475,5.1776544200232415,20203
"Total","Jeremy Beasley","TOR",1,3,18,0,2,0,0.66666667,0,0.66666667,0.333333333,1,1,1,-0.8683679582608583,0.8959941683279631,20205
"Total","Mike Baumann","BAL",3.2,20,4.9090909,9.81818181,0.5,2.45454545,0.1,0.2,-0.1,0.3125,2.45454545,0.30769231,0.26315789,8.948656267659803,8.559600525554625,20206
"Total","Yennsy Diaz","NYM",1,4,9,0,1,0,0.25,0,0.25,0.25,1,0.33333333,1,1.1700341224670412,2.9343962490558626,20218
"Total","Jake Walsh","STL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,7.553539257949252,20227
"Total","Zach Logue","2 Tms",0.2,2,13.50000014,0,1,0,0.5,0,0.5,0,0,0,1,0.18373565058013863,0.18373565058013863,20231
"Total","Zac Lowther","BAL",0.1,4,27.00000027,27.00000027,1,0,0.25,0.25,0,0.5,6.00000006,1,0.66666667,15.126831901756162,19.567940158042205,20243
"Total","Griffin Jax","MIN",8,40,10.125,6.75,1.5,1.125,0.225,0.15,0.075,0.294117647,2,0.375,0.4109589,4.793309640860398,5.119138867384036,20253
"Total","Daysbel Hernandez","ATL",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,20271
"Total","Deivi Garcia","CHW",0.2,2,13.49999993,0,1,0,0.5,0,0.5,0,0,0,1,0.25504037449706995,0.25504037449706995,20276
"Total","Cory Abbott","2 Tms",3.1,16,8.10000001,8.10000001,1,0,0.1875,0.1875,0,0.23076923,1.8,0.3,0.33333333,4.123778177234019,6.585214217414705,20277
"Total","Jhonathan Diaz","LAA",0.2,4,13.49999993,13.49999993,1,0,0.25,0.25,0,0.333333333,2.99999999,0.5,0.5,4.75504035199707,7.235067970522111,20298
"Total","David Peterson","NYM",0.1,2,0,27.00000027,0,0,0,0.5,-0.5,0,3.00000003,0,0,12.112431091663208,12.11243109166321,20302
"Total","Erich Uelmen","CHC",0.2,3,13.49999993,0,1,0,0.33333333,0,0.33333333,0.333333333,1.49999999,0.5,1,0.1124310166632081,2.3329851114979183,20323
"Total","Andre Scrubb","HOU",2.1,12,7.71428569,11.57142854,0.66666667,0,0.16666667,0.25,-0.08333333,0.333333333,2.57142856,0.42857143,0.83333333,5.328166396953709,6.084321591902761,20329
"Total","Luis Gonzalez","SFG",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,1,3.1124310016632077,7.553539257949252,20332
"Total","Matt Peacock","2 Tms",2.2,14,3.375,3.375,1,6.74999999,0.07142857,0.07142857,0,0.461538461,2.625,0.4,0.23809524,13.273432939536356,6.618617393236039,20339
"Total","Zack Kelly","BOS",1,6,0,0,0,0,0,0,0,0.5,3,0.5,0.66666667,3.112431001663208,4.592800405621529,20349
"Total","Steven Wilson","SDP",7.1,31,11.04545455,6.13636364,1.8,0,0.29032258,0.16129032,0.12903226,0.192307692,1.36363636,0.29411765,0.6,2.8005737454990878,4.509876196044283,20353
"Total","Brusdar Graterol","LAD",7.2,32,11.73913044,4.69565218,2.5,0,0.3125,0.125,0.1875,0.178571428,1.17391304,0.27777778,0.77777778,2.156809830811829,3.6796893821266017,20367
"Total","Ramon Rosso","PHI",0.2,3,13.49999993,0,1,0,0.33333333,0,0.33333333,0.333333333,1.49999999,0.5,0,0.19141933033813485,3.083841880203739,20368
"Total","Bruce Zimmermann","BAL",1.2,6,0,0,0,5.40000002,0,0,0,0.166666666,0.6,0,5,11.013794310545986,6.354785422381181,20370
"Total","Andres Munoz","2 Tms",8,32,11.25,3.375,3.33333333,0,0.3125,0.09375,0.21875,0.24137931,1.25,0.36842105,1,1.7798385938602834,2.7902968248325735,20373
"Total","Greg Weissert","NYY",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8519167191457195,-2.8519167191457195,20375
"Total","Tyler Zuber","KCR",1.2,9,5.39999999,5.39999999,1,5.39999999,0.11111111,0.11111111,0,0.375,2.4,0.33333333,-0.76923077,11.578588182841141,8.013057293785375,20379
"Total","Antonio Santos","COL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,8.46312055516437,20383
"Total","Isaac Mattson","BAL",0.2,4,0,13.49999993,0,0,0,0.25,-0.25,0.333333333,2.99999999,0.33333333,1,7.670034099967041,10.316577276617558,20385
"Total","Anthony Kay","2 Tms",1.1,9,6.75000007,6.75000007,1,0,0.11111111,0.11111111,0,0.428571428,3.00000003,0.5,0.8,6.1822312297413635,8.868456354230062,20387
"Total","Nick Margevicius","2 Tms",0.1,2,0,0,0,27.00000027,0,0,0,0.5,3.00000003,0,2.5,42.197067245388254,8.981912041892134,20395
"Total","Luis Madero","MIA",0.2,2,13.49999993,0,1,0,0.5,0,0.5,0,0,0,1,0.1700341374670411,2.8165773141175574,20399
"Total","Josh Fleming","TBR",2.1,8,3.85714286,0,1,0,0.125,0,0.125,0,0,0,1,3.6025202825066165,4.993119511870534,20418
"Total","Jovani Moran","MIN",4.1,19,14.53846155,8.30769231,1.75,2.07692308,0.36842105,0.21052632,0.15789474,0.133333333,1.38461539,0.14285714,0.86956522,5.721143254995369,3.8258523870432746,20422
"Total","Ryan Walker","SFG",1.2,7,10.79999998,10.79999998,1,5.39999999,0.28571429,0.28571429,0,0.2,1.8,0,-0.625,12.255040341497072,5.447051407483119,20423
"Total","Rony Garcia","DET",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,7.553539257949252,20430
"Total","Enoli Paredes","HOU",2,7,9,4.5,2,0,0.28571429,0.14285714,0.14285714,0,0.5,0,-2,2.680726718902588,5.49118949174881,20447
"Total","Huascar Ynoa","ATL",1,5,9,0,1,9,0.2,0,0.2,0.4,2,0.33333333,-5,14.199150196746864,5.116637788251915,20468
"Total","Peter Solomon","2 Tms",0.2,3,0,13.50000014,0,0,0,0.33333333,-0.33333333,0,1.50000002,0,0,7.712537285982055,7.712537285982057,20476
"Total","J.B. Bukauskas","2 Tms",1.2,5,10.79999998,0,2,0,0.4,0,0.4,0,0,0,1,0.8040366221810604,1.8626538960171186,20491
"Total","Braden Bristo","TBR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,8.215095670947981,20494
"Total","Kyle Nelson","2 Tms",4,21,2.25,4.5,0.5,4.5,0.04761905,0.0952381,-0.04761905,0.368421052,2.25,0.3125,0,10.710020573815077,7.072400154551238,20515
"Total","Nick Sandlin","CLE",6.1,27,11.36842106,4.2631579,2.66666667,0,0.2962963,0.11111111,0.18518519,0.166666666,1.10526316,0.25,0.42857143,2.091320629511257,3.603027865630648,20517
"Total","Denyi Reyes","2 Tms",0.2,4,0,0,0,0,0,0,0,0.5,3.00000003,0.5,0.5,3.183735680580139,7.624843936866183,20526
"Total","Kutter Crawford","BOS",1.1,5,6.74999997,0,1,0,0.2,0,0.2,0.2,0.75,0.25,1,1.6837356880801388,4.034026544760014,20531
"Total","Edwin Uceta","3 Tms",1.1,3,13.50000003,0,2,0,0.66666667,0,0.66666667,0,0,0,1,0.17688489397220897,1.5001564922220043,20539
"Total","Phoenix Sanders","TBR",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.887569058336793,-2.887569058336793,20541
"Total","Grant Anderson","TEX",1.1,8,13.50000003,13.50000003,1,6.75000002,0.25,0.25,0,0.333333333,3.00000001,0.33333333,-0.38461538,14.50504038762207,5.995054181809694,20546
"Total","Bowden Francis","TOR",1,3,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,4.9083921134471895,20548
"Total","Kirk McCarty","CLE",1.2,6,5.39999999,0,1,0,0.16666667,0,0.16666667,0,0,0,1,3.712431000463208,4.600652641061758,20555
"Total","Anderson Severino","CHW",0.2,4,0,0,0,0,0,0,0,0.5,2.99999999,0.5,0.5,3.112431001663208,3.112431001663208,20582
"Total","J.C. Mejia","MIL",0.2,3,0,13.50000014,0,0,0,0.33333333,-0.33333333,0,1.50000002,0,1,7.683735725580139,7.68373572558014,20617
"Total","Jordan Holloway","MIA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,3.1700341224670407,20631
"Total","Elvis Luciano","TOR",1.2,5,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,6.794580056062697,20632
"Total","Yusei Kikuchi","TOR",0.1,3,27.00000027,27.00000027,1,0,0.33333333,0.33333333,0,0,3.00000003,0,0.5,15.112431121663208,15.112431121663208,20633
"Total","Felix Bautista","BAL",2.1,7,3.85714286,3.85714286,1,0,0.14285714,0.14285714,0,0,0.42857143,0,-1,3.5410024308468815,5.4443345243694825,20666
"Total","Cristofer Ogando","TBR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,7.553539257949252,20667
"Total","Cristopher Sanchez","PHI",1,3,9,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.1124310016632082,1.1124310016632082,20778
"Total","Manuel Rodriguez","CHC",0.2,4,13.50000014,13.50000014,1,0,0.25,0.25,0,0.333333333,3.00000003,0.5,0.5,4.641232577065124,4.641232577065124,20794
"Total","Eduard Bazardo","2 Tms",1.1,5,6.75000002,6.75000002,1,0,0.2,0.2,0,0,0.75,0,1,3.9268849033472093,5.037161959091642,20997
"Total","Francisco Perez","OAK",1,5,9,0,1,0,0.2,0,0.2,0.4,2,0.5,-0.5,1.2550403594970705,6.2150956213474275,21018
"Total","Adrian Martinez","OAK",2,8,0,9,0,0,0,0.25,-0.25,0.2,1.5,0.2,0.5,7.7550403594970705,8.581716236472129,21023
"Total","Oliver Ortega","2 Tms",1,6,18,18,1,9,0.33333333,0.33333333,0,0.25,3,0,0.625,18.15996745379913,6.81331920774925,21025
"Total","Jhoan Duran","MIN",2,8,22.5,4.5,5,0,0.625,0.125,0.5,0,0.5,0,1,1.1124310016632082,1.1124310016632082,21029
"Total","Emmanuel Clase","2 Tms",2,6,13.5,0,3,0,0.5,0,0.5,0,0,0,1,0.19935102455439369,2.076135028825424,21032
"Total","Seth Martinez","HOU",4.1,16,12.46153847,4.15384616,3,0,0.375,0.125,0.25,0.142857142,0.92307692,0.25,0.5,1.8046052701503374,2.527771691762413,21045
"Total","Thomas Szapucki","SFG",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.887569058336793,-2.887569058336793,21065
"Total","Demarcus Evans","TEX",0.2,2,13.49999993,0,1,0,0.5,0,0.5,0,0,0,1,0.1700341374670411,2.8165773141175574,21087
