Season,Name,Tm,IP,TBF,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
"Total","Yunior Marte","2 Tms",3.1,15,4,0.09090909,0.727272727,0.181818181,0,0.5,0.125,0,0.54545455,0.18181818,0.27272727,0.18181818,0.36363636,0.45454545,14416
"Total","Jackson Stephens","2 Tms",3.2,13,1.666666666,0.111111111,0.555555555,0.333333333,0,0.333333333,0,0,0.55555556,0.44444444,0,0.11111111,0.44444444,0.44444444,14420
"Total","Hyun Jin Ryu","LAD",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,14444
"Total","Adam Conley","MIA",6.1,29,1.5,0.25,0.45,0.3,0,0.166666666,0.222222222,0,0.2,0.45,0.35,0.2,0.4,0.4,14457
"Total","Jose A. Valdez","2 Tms",2,8,0,0.333333333,0,0.666666666,0.5,0,0,0,0,0.66666667,0.33333333,0.33333333,0.33333333,0.33333333,14470
"Total","J.B. Wendelken","2 Tms",7.2,42,0.583333333,0.296296296,0.259259259,0.444444444,0.166666666,0.083333333,0,1,0.28571429,0.39285714,0.32142857,0.21428571,0.42857143,0.35714286,14506
"Total","Randy Rosario","2 Tms",2,11,2,0.6,0.4,0,0,0,0,0,0.4,0.4,0.2,0.4,0.2,0.4,14508
"Total","Dereck Rodriguez","2 Tms",0.1,3,1,0,0.5,0.5,0,1,0,0,1,0,0,0,0.5,0.5,14509
"Total","Thyago Vieira","CHW",1.1,6,0,0.333333333,0,0.666666666,0,0,0,0,0.33333333,0.33333333,0.33333333,0,0,1,14510
"Total","Jose Leclerc","TEX",11.1,50,0.8,0.181818181,0.363636363,0.454545454,0.1,0.1,0,0,0.5,0.22727273,0.27272727,0.13636364,0.31818182,0.54545455,14524
"Total","Jorge Lopez","5 Tms",6.2,27,1.833333333,0.19047619,0.523809523,0.285714285,0.166666666,0,0,0,0.52380952,0.19047619,0.28571429,0.28571429,0.38095238,0.33333333,14527
"Total","Carlos Estevez","COL",17.1,82,0.782608695,0.267857142,0.321428571,0.410714285,0.086956521,0.086956521,0,0,0.30357143,0.33928571,0.35714286,0.10714286,0.42857143,0.46428571,14542
"Total","Dakota Bacus","WSN",0.2,6,0,0,0,1,0,0.333333333,0,0,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,14545
"Total","Jose Ruiz","2 Tms",8.2,41,1.571428571,0.25,0.458333333,0.291666666,0.142857142,0.142857142,0,0,0.5,0.33333333,0.16666667,0.125,0.5,0.375,14552
"Total","James Hoyt","2 Tms",5,23,2,0.25,0.5,0.25,0,0.333333333,0.166666666,0,0.5,0.41666667,0.08333333,0.25,0.33333333,0.41666667,14605
"Total","Rowan Wick","2 Tms",5.1,26,0.777777777,0.2,0.35,0.45,0.111111111,0.111111111,0,0,0.35,0.35,0.3,0.35,0.25,0.4,14646
"Total","Konner Wade","BAL",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14655
"Total","Chi Chi Gonzalez","4 Tms",0.2,5,3,0.2,0.6,0.2,0,0,0,0,0.4,0.4,0.2,0,0.2,0.8,14663
"Total","Jandel Gustave","3 Tms",2.2,11,4,0.2,0.8,0,0,0,0.25,0,0.4,0.6,0,0.2,0.6,0.2,14665
"Total","Dillon Maples","CHC",3,11,3,0.4,0.6,0,0,0,0,0,0.6,0.4,0,0,0.8,0.2,14672
"Total","Duane Underwood Jr.","2 Tms",9,38,1.2,0.153846153,0.461538461,0.384615384,0,0.1,0.083333333,0,0.26923077,0.57692308,0.15384615,0.11538462,0.5,0.38461538,14677
"Total","Andres Machado","2 Tms",7.1,35,0.416666666,0.291666666,0.208333333,0.5,0.083333333,0.333333333,0,0,0.29166667,0.375,0.33333333,0.20833333,0.45833333,0.33333333,14681
"Total","Luis Perdomo","2 Tms",4.1,15,2.25,0.071428571,0.642857142,0.285714285,0,0.25,0,0,0.57142857,0.28571429,0.14285714,0.14285714,0.71428571,0.14285714,14682
"Total","Keone Kela","3 Tms",12,49,1.375,0.366666666,0.366666666,0.266666666,0.125,0.125,0.09090909,0,0.33333333,0.43333333,0.23333333,0.16666667,0.43333333,0.4,14696
"Total","Severino Gonzalez","PHI",1.2,10,0.25,0.166666666,0.166666666,0.666666666,0,0,1,0,0.5,0.33333333,0.16666667,0.16666667,0.5,0.33333333,14697
"Total","Jonathan Aro","BOS",0.2,3,0,0.5,0,0.5,0,0,0,0,0.5,0.5,0,0,1,0,14699
"Total","Anthony Banda","2 Tms",2.1,15,0.8,0.25,0.333333333,0.416666666,0.4,0,0,0,0.33333333,0.41666667,0.25,0.25,0.41666667,0.33333333,14706
"Total","Brady Lail","SEA",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14707
"Total","Edwin Diaz","2 Tms",4.2,19,0.75,0.222222222,0.333333333,0.444444444,0.25,0.25,0,0,0.66666667,0.11111111,0.22222222,0.22222222,0.44444444,0.33333333,14710
"Total","Jamie Callahan","NYM",0,2,1,0.5,0.5,0,0,0,1,0,1,0,0,0.5,0,0.5,14711
"Total","Ty Buttrey","LAA",6,22,4,0.0625,0.75,0.1875,0.333333333,0,0.083333333,0,0.5625,0,0.4375,0.25,0.125,0.625,14719
"Total","Jose Manuel Fernandez","2 Tms",0.2,2,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0.5,0.5,14733
"Total","Tyler Olson","2 Tms",4.1,15,1.666666666,0,0.625,0.375,0,0,0,0,0.5,0.5,0,0,0.75,0.25,14741
"Total","Wes Parsons","2 Tms",0.2,3,0,0.5,0,0.5,0,0,0,0,0,0.5,0.5,0,0.5,0.5,14764
"Total","Julio Urias","LAD",3.1,10,2,0,0.666666666,0.333333333,0,0,0,0,0,0.55555556,0.44444444,0.22222222,0.66666667,0.11111111,14765
"Total","Emilio Pagan","5 Tms",15.1,64,0.55,0.205128205,0.282051282,0.512820512,0.15,0.2,0,0,0.35897436,0.25641026,0.38461538,0.15384615,0.38461538,0.46153846,14771
"Total","Brad Goldberg","CHW",0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14776
"Total","Ryan Eades","2 Tms",0.2,4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,14808
"Total","Buck Farmer","2 Tms",15.2,70,1.2,0.153846153,0.461538461,0.384615384,0.133333333,0,0,0,0.46153846,0.28205128,0.25641026,0.23076923,0.43589744,0.33333333,14814
"Total","Dylan Covey","3 Tms",3,19,4.5,0.3125,0.5625,0.125,0,0.5,0.111111111,0,0.4375,0.3125,0.25,0.125,0.4375,0.4375,14825
"Total","Bobby Wahl","2 Tms",0.2,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,14832
"Total","Michael Lorenzen","2 Tms",19.2,86,1.666666666,0.225806451,0.483870967,0.29032258,0,0.166666666,0.033333333,1,0.38095238,0.38095238,0.23809524,0.14285714,0.58730159,0.26984127,14843
"Total","Matt Dermody","TOR",1,5,0,0.5,0,0.5,0,0,0,0,0.75,0,0.25,0.5,0.5,0,14844
"Total","Joe Mantiply","ARI",7.2,31,0.875,0.210526315,0.368421052,0.421052631,0,0,0.285714285,0,0.42105263,0.31578947,0.26315789,0.31578947,0.31578947,0.36842105,14857
"Total","Kyle Martin","BOS",0.1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,14860
"Total","Zack Godley","2 Tms",3,15,1,0,0.5,0.5,0,0,0,0,0.4,0.4,0.2,0,0.5,0.5,14862
"Total","Nick Rumbelow","2 Tms",1,5,0,0.666666666,0,0.333333333,0,0,0,0,0.33333333,0.66666667,0,0,0.33333333,0.66666667,14867
"Total","Sam Moll","OAK",3.2,16,1.5,0.166666666,0.5,0.333333333,0.25,0,0.166666666,0,0.33333333,0.5,0.16666667,0.25,0.41666667,0.33333333,14874
"Total","Caleb Smith","2 Tms",7.2,33,0.454545454,0.157894736,0.263157894,0.578947368,0.181818181,0.09090909,0,0,0.36842105,0.15789474,0.47368421,0.21052632,0.42105263,0.36842105,14875
"Total","Taylor Williams","3 Tms",2,13,2,0.25,0.5,0.25,0,0,0,0,0.625,0.25,0.125,0.125,0.5,0.375,14899
"Total","Jason Hursh","ATL",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,14914
"Total","Ben Lively","2 Tms",1,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,14932
"Total","Jose Torres","SDP",2.2,9,0.333333333,0,0.25,0.75,0,0.333333333,0,0,0.5,0.25,0.25,0,0.5,0.5,14957
"Total","Rookie Davis","PIT",0.1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,14962
"Total","Reyes Moronta","4 Tms",8.1,38,1.125,0.105263157,0.47368421,0.421052631,0,0,0,0,0.36842105,0.36842105,0.26315789,0.15789474,0.52631579,0.31578947,14966
"Total","Tyler Webb","STL",4,19,0.222222222,0.266666666,0.133333333,0.6,0.333333333,0.222222222,0,0,0.46666667,0.33333333,0.2,0.26666667,0.46666667,0.26666667,14974
"Total","Chad Kuhl","2 Tms",3,16,0.333333333,0.272727272,0.181818181,0.545454545,0.166666666,0,0,0,0.36363636,0.27272727,0.36363636,0.18181818,0.54545455,0.27272727,14975
"Total","Giovanny Gallegos","2 Tms",14.2,56,0.705882352,0.236842105,0.315789473,0.447368421,0.058823529,0.235294117,0.25,0,0.55263158,0.26315789,0.18421053,0.13157895,0.36842105,0.5,14986
"Total","Scott Barlow","2 Tms",13.1,56,0.6,0.225806451,0.29032258,0.483870967,0.133333333,0.133333333,0,0,0.41935484,0.32258065,0.25806452,0.12903226,0.38709677,0.48387097,14993
"Total","Luis Santos","TOR",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15006
"Total","Yacksel Rios","4 Tms",4.1,18,0.5,0.307692307,0.23076923,0.461538461,0.166666666,0,0.333333333,0,0.07692308,0.61538462,0.30769231,0.38461538,0.46153846,0.15384615,15007
"Total","Kyle Finnegan","WSN",9.1,41,1.5,0.347826086,0.391304347,0.260869565,0.166666666,0,0,0,0.34782609,0.2173913,0.43478261,0.04347826,0.65217391,0.30434783,15009
"Total","Corey Knebel","3 Tms",9,32,0.25,0.166666666,0.166666666,0.666666666,0.166666666,0,0,0,0.22222222,0.33333333,0.44444444,0.11111111,0.5,0.38888889,15010
"Total","Alex Reyes","STL",1.2,8,1.5,0,0.6,0.4,0,0.5,0.333333333,0,0.6,0.4,0,0,0.4,0.6,15015
"Total","Victor Alcantara","DET",4.1,21,1.8,0.222222222,0.5,0.277777777,0,0.2,0.111111111,0,0.38888889,0.38888889,0.22222222,0.22222222,0.22222222,0.55555556,15028
"Total","Kyle Crockett","2 Tms",2.1,10,3,0.333333333,0.5,0.166666666,0,1,0,0,0.5,0.16666667,0.33333333,0.16666667,0.16666667,0.66666667,15033
"Total","Chase De Jong","2 Tms",4.2,20,0.428571428,0.23076923,0.23076923,0.538461538,0.285714285,0,0,0,0.53846154,0.30769231,0.15384615,0.23076923,0.53846154,0.23076923,15036
"Total","Tim Mayza","TOR",11.1,52,2.6,0.307692307,0.5,0.192307692,0,0.2,0,0,0.38461538,0.42307692,0.19230769,0.15384615,0.57692308,0.26923077,15042
"Total","Lou Trivino","2 Tms",11.1,47,0.818181818,0.259259259,0.333333333,0.407407407,0.09090909,0.09090909,0,0,0.37037037,0.37037037,0.25925926,0.18518519,0.51851852,0.2962963,15043
"Total","Trevor Gott","6 Tms",15.1,75,1.111111111,0.208333333,0.416666666,0.375,0.166666666,0.111111111,0.05,0,0.27083333,0.3125,0.41666667,0.16666667,0.52083333,0.3125,15046
"Total","Austin Voth","2 Tms",3,17,1.4,0.076923076,0.538461538,0.384615384,0.4,0,0.142857142,0,0.15384615,0.30769231,0.53846154,0.15384615,0.61538462,0.23076923,15047
"Total","Silvino Bracho","3 Tms",6,23,0.2,0.142857142,0.142857142,0.714285714,0.4,0,0,0,0.14285714,0.5,0.35714286,0.28571429,0.35714286,0.35714286,15051
"Total","Jaime Schultz","2 Tms",1.1,5,0.5,0,0.333333333,0.666666666,0,0,0,0,0,0.66666667,0.33333333,0,0.66666667,0.33333333,15066
"Total","Yency Almonte","2 Tms",13,61,1.533333333,0.173913043,0.5,0.326086956,0.2,0.066666666,0.04347826,0,0.34782609,0.2826087,0.36956522,0.19565217,0.45652174,0.34782609,15068
"Total","Kyle McGowin","WSN",1.1,4,0,0.5,0,0.5,1,0,0,0,0,0.5,0.5,0.5,0.5,0,15071
"Total","Matt Marksberry","ATL",1,6,1,0.333333333,0.333333333,0.333333333,0,0,1,0,0.66666667,0,0.33333333,0,0.66666667,0.33333333,15089
"Total","Hunter Wood","3 Tms",4.1,18,0.8,0.1,0.4,0.5,0,0.2,0,0,0.27272727,0.45454545,0.27272727,0,0.36363636,0.63636364,15091
"Total","Rob Zastryzny","4 Tms",2,10,1.333333333,0.125,0.5,0.375,0,0,0.25,0,0.25,0.5,0.25,0.125,0.625,0.25,15094
"Total","Ben Heller","2 Tms",1,6,0,0.6,0,0.4,0.5,0,0,0,0.6,0,0.4,0.2,0.4,0.4,15100
"Total","Luke Farrell","4 Tms",3,13,1,0.111111111,0.444444444,0.444444444,0.25,0,0,0,0.22222222,0.66666667,0.11111111,0.33333333,0.33333333,0.33333333,15101
"Total","Collin Wiles","OAK",0.1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,15106
"Total","Jimmie Sherfy","2 Tms",2.2,9,0.25,0.166666666,0.166666666,0.666666666,0.25,0,0,0,0.33333333,0.66666667,0,0.5,0.5,0,15118
"Total","Tyler Danish","2 Tms",2.1,9,7,0.125,0.875,0,0,0,0,0,0.375,0.375,0.25,0.25,0.75,0,15126
"Total","Drew Anderson","2 Tms",1.1,6,4,0.166666666,0.666666666,0.166666666,0,0,0,0,0.16666667,0.5,0.33333333,0.16666667,0.83333333,0,15130
"Total","Jake Newberry","KCR",4.2,16,1.5,0,0.6,0.4,0.25,0,0,0,0.5,0.3,0.2,0.2,0.4,0.4,15136
"Total","Ashton Goudeau","2 Tms",0.2,2,2,0,1,0,0,0,0,0,0.5,0.5,0,0,1,0,15139
"Total","Justin Topa","2 Tms",4,16,3.5,0.307692307,0.538461538,0.153846153,0.5,0,0,0,0.53846154,0.15384615,0.30769231,0.46153846,0.38461538,0.15384615,15145
"Total","Jimmy Yacabonis","3 Tms",2.1,18,1,0.272727272,0.363636363,0.363636363,0,0,0.25,0,0.36363636,0.45454545,0.18181818,0.36363636,0.18181818,0.45454545,15157
"Total","Braden Shipley","ARI",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,15158
"Total","Luiz Gohara","ATL",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15166
"Total","Daniel Wright","LAA",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,15179
"Total","Glenn Sparkman","2 Tms",2.2,15,1.333333333,0.416666666,0.333333333,0.25,0.333333333,0,0.25,0,0.33333333,0.33333333,0.33333333,0.25,0.41666667,0.33333333,15200
"Total","Tyler Bashlor","2 Tms",3.1,16,0.142857142,0,0.125,0.875,0,0,0,0,0.125,0.625,0.25,0,0.375,0.625,15203
"Total","Kevin McGowan","NYM",0.2,5,0,0,0,1,0,0.5,0,0,0.5,0,0.5,0,0.5,0.5,15215
"Total","Aaron Slegers","3 Tms",3.1,14,6,0.454545454,0.545454545,0,0,0,0,0,0.90909091,0,0.09090909,0.09090909,0.63636364,0.27272727,15231
"Total","Cody Reed","2 Tms",2,10,0.75,0.222222222,0.333333333,0.444444444,0,0.25,0,0,0.33333333,0.55555556,0.11111111,0.11111111,0.55555556,0.33333333,15232
"Total","Alan Busenitz","2 Tms",3.2,19,1.2,0.214285714,0.428571428,0.357142857,0,0,0,0,0.28571429,0.42857143,0.28571429,0.21428571,0.42857143,0.35714286,15239
"Total","Kevin McCarthy","KCR",9.2,50,8,0.228571428,0.685714285,0.085714285,0,0.333333333,0.041666666,0,0.54285714,0.22857143,0.22857143,0.22857143,0.48571429,0.28571429,15240
"Total","Cole Sulser","3 Tms",6.2,22,2,0.166666666,0.555555555,0.277777777,0.2,0,0,0,0.44444444,0.33333333,0.22222222,0.11111111,0.61111111,0.27777778,15256
"Total","Shane Carle","ATL",3.2,12,1.666666666,0.2,0.5,0.3,0,0,0,0,0.3,0.5,0.2,0,0.6,0.4,15258
"Total","Keynan Middleton","5 Tms",10,41,3.333333333,0.071428571,0.714285714,0.214285714,0,0,0.05,0,0.60714286,0.21428571,0.17857143,0.32142857,0.39285714,0.28571429,15264
"Total","Jacob Rhame","NYM",2,8,0.25,0.166666666,0.166666666,0.666666666,0,0.25,0,0,0.5,0.33333333,0.16666667,0,0.33333333,0.66666667,15267
"Total","Zac Reininger","DET",1.1,8,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.33333333,0.5,0.16666667,0.16666667,0.66666667,0.16666667,15285
"Total","Adam Cimber","4 Tms",13.2,58,0.809523809,0.155555555,0.377777777,0.466666666,0.142857142,0.047619047,0,0,0.17777778,0.51111111,0.31111111,0.28888889,0.44444444,0.26666667,15288
"Total","Austin Pruitt","2 Tms",7,33,2.333333333,0.259259259,0.518518518,0.222222222,0.166666666,0.166666666,0,0,0.33333333,0.48148148,0.18518519,0.18518519,0.40740741,0.40740741,15290
"Total","Steven Brault","2 Tms",2.2,18,2.666666666,0,0.727272727,0.272727272,0.333333333,0.333333333,0.125,0,0.36363636,0.27272727,0.36363636,0.09090909,0.63636364,0.27272727,15291
"Total","Steve Hathaway","ARI",1,4,1,0.666666666,0.333333333,0,0,0,0,0,0.33333333,0.66666667,0,0.33333333,0.33333333,0.33333333,15293
"Total","Donnie Hart","2 Tms",4,20,3,0.384615384,0.461538461,0.153846153,0,0.5,0.166666666,0,0.38461538,0.46153846,0.15384615,0.30769231,0.53846154,0.15384615,15306
"Total","Kevin Herget","2 Tms",2,7,0.333333333,0.333333333,0.166666666,0.5,0,0,0,0,0.5,0.33333333,0.16666667,0,0.5,0.5,15369
"Total","Andrew Heaney","3 Tms",1,5,0,0.25,0,0.75,0.333333333,0.333333333,0,0,0.25,0,0.75,0.25,0.5,0.25,15423
"Total","Matthew Boyd","2 Tms",0.2,3,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0.5,0.5,15440
"Total","Zack Weiss","2 Tms",2,8,2,0,1,0,0,0,0,0,0.5,0.5,0,0,1,0,15444
"Total","Mike Mayers","2 Tms",10.1,48,1.7,0.25,0.472222222,0.277777777,0.2,0.1,0.058823529,1,0.35135135,0.35135135,0.2972973,0.18918919,0.56756757,0.24324324,15451
"Total","Nick Pivetta","2 Tms",1.2,9,0.5,0.25,0.25,0.5,0,0,0,0,0.5,0.25,0.25,0,0.25,0.75,15454
"Total","Ricardo Rodriguez","TEX",1,5,0,0.6,0,0.4,0,0,0,0,0.2,0.8,0,0,0.4,0.6,15458
"Total","Jose De Leon","3 Tms",2.1,14,1,0,0.5,0.5,0.5,0.5,0,0,0.375,0.125,0.5,0.25,0.25,0.5,15463
"Total","Antonio Senzatela","COL",1.1,10,3,0.333333333,0.5,0.166666666,0,1,0,0,0.33333333,0.5,0.16666667,0,0.66666667,0.33333333,15488
"Total","Kohl Stewart","MIN",1,3,2,0,1,0,0,0,0,0,1,0,0,0.5,0,0.5,15502
"Total","Hunter Harvey","2 Tms",8,31,4,0.0625,0.75,0.1875,0.333333333,0,0,0,0.5,0.375,0.125,0.1875,0.6875,0.125,15507
"Total","Kendall Graveman","3 Tms",6.1,34,1.4,0.4,0.35,0.25,0.2,0,0,0,0.5,0.2,0.3,0.15,0.65,0.2,15514
"Total","Eric Yardley","MIL",2.1,15,4.5,0.214285714,0.642857142,0.142857142,0,0,0.111111111,0,0.57142857,0.28571429,0.14285714,0.35714286,0.28571429,0.35714286,15538
"Total","Tyler Rogers","SFG",12.2,64,2.272727272,0.162790697,0.581395348,0.255813953,0.09090909,0.181818181,0.04,0,0.30232558,0.41860465,0.27906977,0.18604651,0.60465116,0.20930233,15541
"Total","Mark Leiter Jr.","3 Tms",9.1,40,3,0.2,0.6,0.2,0,0.2,0.2,0,0.5,0.26923077,0.23076923,0.23076923,0.65384615,0.11538462,15551
"Total","Chad Green","2 Tms",19,71,1,0.142857142,0.428571428,0.428571428,0.222222222,0.055555555,0.055555555,0,0.35714286,0.28571429,0.35714286,0.21428571,0.45238095,0.33333333,15552
"Total","Nick Wittgren","4 Tms",17.2,89,1.333333333,0.222222222,0.444444444,0.333333333,0.055555555,0,0.125,0,0.44444444,0.2962963,0.25925926,0.12962963,0.5,0.37037037,15594
"Total","Ariel Hernandez","CIN",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,15603
"Total","Phillips Valdez","2 Tms",2,8,3,0.25,0.75,0,0,0,0,0,0.75,0,0.25,0.25,0.25,0.5,15605
"Total","Dillon Overton","SEA",0.2,2,2,0,1,0,0,0,0,0,1,0,0,0,0.5,0.5,15627
"Total","Yefry Ramirez","2 Tms",2,8,1,0.2,0.4,0.4,0,0,0.5,0,0.2,0.4,0.4,0.2,0.6,0.2,15655
"Total","Dalier Hinojosa","PHI",1.2,6,4,0,0.8,0.2,0,0,0.25,0,0.6,0.2,0.2,0.2,0.6,0.2,15671
"Total","Miguel Castro","6 Tms",22,87,1.227272727,0.169491525,0.457627118,0.372881355,0.09090909,0,0,0,0.44067797,0.3220339,0.23728814,0.23728814,0.37288136,0.38983051,15684
"Total","Ronald Herrera","NYY",0.1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,15688
"Total","Jimmy Cordero","3 Tms",4,19,3,0.272727272,0.545454545,0.181818181,0,0.5,0,0,0.18181818,0.72727273,0.09090909,0,0.72727273,0.27272727,15690
"Total","Brad Keller","KCR",2,9,2,0.4,0.4,0.2,0,0,0,0,0.2,0.6,0.2,0.2,0.6,0.2,15734
"Total","Joe Jimenez","2 Tms",14.2,64,0.52173913,0.125,0.3,0.575,0.130434782,0.04347826,0,0,0.425,0.375,0.2,0.25,0.55,0.2,15761
"Total","Devin Williams","MIL",2.2,16,3,0.428571428,0.428571428,0.142857142,0,0,0.333333333,0,0.42857143,0.42857143,0.14285714,0.42857143,0.57142857,0,15816
"Total","Zack Littell","3 Tms",6.1,29,0.833333333,0.083333333,0.416666666,0.5,0,0.333333333,0,0,0.5,0.29166667,0.20833333,0,0.54166667,0.45833333,15823
"Total","Paul Fry","BAL",12,55,3.833333333,0.147058823,0.676470588,0.176470588,0,0.166666666,0.130434782,0,0.44117647,0.38235294,0.17647059,0.20588235,0.5,0.29411765,15832
"Total","Adam Plutko","2 Tms",2,10,0.333333333,0.5,0.125,0.375,0.333333333,0,0,0,0.375,0.25,0.375,0.25,0.625,0.125,15846
"Total","Jesen Therrien","PHI",0.2,4,1,0.333333333,0.333333333,0.333333333,0,1,0,0,0,0,1,0,0,1,15853
"Total","Wander Suero","WSN",8.1,38,2.666666666,0.45,0.4,0.15,0,0,0,0,0.45,0.35,0.2,0.2,0.35,0.45,15855
"Total","Stephen Tarpley","2 Tms",3.1,13,4,0.285714285,0.571428571,0.142857142,1,0,0,0,0.42857143,0.28571429,0.28571429,0.28571429,0.42857143,0.28571429,15859
"Total","Sean Manaea","SFG",1.2,7,0.666666666,0,0.4,0.6,0,0,0,0,0.2,0.4,0.4,0.2,0.4,0.4,15873
"Total","Luis Severino","NYY",1.2,6,0,0,0,1,0.5,0,0,0,0,0.5,0.5,0.5,0,0.5,15890
"Total","Victor Arano","2 Tms",6,22,1,0.111111111,0.444444444,0.444444444,0.125,0.125,0,0,0.5,0.38888889,0.11111111,0.27777778,0.5,0.22222222,15915
"Total","Cody Ege","LAA",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15928
"Total","Ryne Stanek","3 Tms",17.2,77,0.125,0.357142857,0.071428571,0.571428571,0.125,0.125,0,0,0.19047619,0.42857143,0.38095238,0.14285714,0.52380952,0.33333333,15947
"Total","Keury Mella","2 Tms",0.2,5,2,0.333333333,0.666666666,0,0,0,0,0,0,0.66666667,0.33333333,0,0.33333333,0.66666667,15964
"Total","Odrisamer Despaigne","4 Tms",2.2,15,7,0.2,0.7,0.1,0,0,0.142857142,0,0.3,0.4,0.3,0.4,0.5,0.1,16017
"Total","Stefan Crichton","2 Tms",6,23,2.666666666,0.214285714,0.571428571,0.214285714,0.333333333,0,0,0,0.71428571,0.21428571,0.07142857,0.07142857,0.5,0.42857143,16058
"Total","Nick Burdi","2 Tms",0.2,4,0,0.333333333,0,0.666666666,0,0.5,0,0,0.33333333,0.33333333,0.33333333,0,0,1,16074
"Total","Edubray Ramos","PHI",11.1,48,0.9,0.24,0.36,0.4,0.3,0.1,0.111111111,0,0.36,0.24,0.4,0.24,0.6,0.16,16086
"Total","Zach Thompson","MIA",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,16094
"Total","Cy Sneed","HOU",0.2,2,2,0,1,0,0,0,0,0,1,0,0,0,1,0,16106
"Total","Daniel Ponce de Leon","STL",1.2,7,0.25,0,0.2,0.8,0.25,0,0,0,0.2,0.2,0.6,0.2,0.4,0.4,16110
"Total","Jordan Romano","TOR",2.1,12,2.5,0.125,0.625,0.25,0,0,0.2,0,0.375,0.375,0.25,0.125,0.75,0.125,16122
"Total","Chris Ellis","TBR",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16125
"Total","John Curtiss","6 Tms",5.1,20,2.25,0.071428571,0.642857142,0.285714285,0,0.25,0.111111111,0,0.5,0.28571429,0.21428571,0.07142857,0.71428571,0.21428571,16128
"Total","David Hess","BAL",1,3,2,0,1,0,0,0,0,0,1,0,0,0,0.5,0.5,16130
"Total","Justin Shafer","2 Tms",2.2,14,1,0.428571428,0.285714285,0.285714285,0,0,0,0,0.57142857,0.28571429,0.14285714,0,0.57142857,0.42857143,16132
"Total","Brandon Leibrandt","MIA",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,16135
"Total","Carlos Rodon","CHW",1,6,0.333333333,0.2,0.2,0.6,0,0,0,0,0.2,0.4,0.4,0.6,0.2,0.2,16137
"Total","Eric Skoglund","KCR",0.2,2,2,0,1,0,0,0,0.5,0,1,0,0,0,0.5,0.5,16155
"Total","Jace Fry","CHW",6.2,29,4.333333333,0.2,0.65,0.15,0,0.333333333,0.076923076,0,0.4,0.45,0.15,0.3,0.5,0.2,16159
"Total","Brandon Woodruff","MIL",1.2,9,1,0.6,0.2,0.2,0,0,0,0,0.2,0.4,0.4,0,0.2,0.8,16162
"Total","Chandler Shepherd","BAL",0.1,3,0,1,0,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,16166
"Total","Justin Anderson","LAA",8,29,1.4,0.2,0.466666666,0.333333333,0,0,0,0,0.4,0.4,0.2,0.06666667,0.73333333,0.2,16201
"Total","Brandon Finnegan","KCR",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16208
"Total","Jake Reed","LAD",0.2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,16209
"Total","Brett Graves","MIA",1,4,3,0,0.75,0.25,0,0,0,0,0.5,0.5,0,0.25,0.75,0,16218
"Total","Tejay Antone","CIN",2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16233
"Total","Kyle Freeland","COL",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,16256
"Total","Aaron Bummer","CHW",23,103,5.25,0.152542372,0.711864406,0.13559322,0.125,0,0.071428571,0,0.33898305,0.33898305,0.3220339,0.18644068,0.59322034,0.22033898,16258
"Total","Sam Howard","2 Tms",5.1,24,0.571428571,0.3125,0.25,0.4375,0.142857142,0.285714285,0,0,0.5,0.25,0.25,0.25,0.5,0.25,16265
"Total","A.J. Ladwig","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16266
