Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
"Total","Victor Alcantara","DET",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,9.181627181243904,15028
"Total","Chase De Jong","PIT",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,15036
"Total","Tim Mayza","TOR",2.2,7,6.74999999,0,2,0,0.28571429,0,0.28571429,0,0,0,1,1.6896211641980943,2.435573368998119,15042
"Total","Lou Trivino","2 Tms",0.2,6,13.50000014,13.50000014,1,13.50000014,0.16666667,0.16666667,0,0.6,6.00000006,0.66666667,-1.15384615,24.156523211244235,7.133945688196629,15043
"Total","Trevor Gott","3 Tms",0.2,3,0,0,0,0,0,0,0,1,1.50000002,0.33333333,0,3.2225448610348164,8.419864796861214,15046
"Total","Austin Voth","WSN",1,3,0,0,0,0,0,0,0,0.5,1,0.33333333,-1,3.170034122467041,3.170034122467041,15047
"Total","Silvino Bracho","ARI",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8534396771569823,-2.8534396771569823,15051
"Total","Yency Almonte","2 Tms",1.1,6,0,6.75000002,0,0,0,0.16666667,-0.16666667,0.4,2.25000001,0.4,0,5.434328561592489,6.92623297678718,15068
"Total","Kyle McGowin","WSN",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.808580744661865,-2.808580744661865,15071
"Total","Ben Heller","NYY",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.808580744661865,-2.808580744661865,15100
"Total","Luke Farrell","2 Tms",0.2,5,13.50000014,0,1,0,0.2,0,0.2,0.6,4.50000005,0.75,0.33333333,0.15027305470145347,5.039036657983335,15101
"Total","Jimmie Sherfy","ARI",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,8.115276919679946,15118
"Total","Jimmy Yacabonis","BAL",0.1,2,0,27.00000027,0,0,0,0.5,-0.5,0,3.00000003,0,1,12.157639784213867,17.49405873449159,15157
"Total","Tyler Bashlor","NYM",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1604315757751467,3.1604315757751467,15203
"Total","Cody Reed","CIN",1.2,4,0,0,0,0,0,0,0,0,0,0,1,3.165512370985512,3.165512370985512,15232
"Total","Kevin McCarthy","KCR",0,2,0,0,0,0,0,0,0,1,2,1,1,3.214009475708008,3.214009475708008,15240
"Total","Shane Carle","ATL",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.1604315757751467,8.115276845357267,15258
"Total","Keynan Middleton","CHW",0,1,0,0,0,0,0,0,0,1,1,1,0,3.2550403594970705,3.2550403594970705,15264
"Total","Zac Reininger","DET",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,8.115276919679946,15285
"Total","Adam Cimber","SDP",0.2,3,13.49999993,0,1,0,0.33333333,0,0.33333333,0,0,0,0,4.660431568275147,4.660431568275147,15288
"Total","Austin Pruitt","2 Tms",1.1,5,20.25000005,0,3,0,0.6,0,0.6,0.2,0.75,0.5,-1,-1.279567538761437,1.4523506949958775,15290
"Total","Steven Brault","PIT",1,6,9,18,0.5,0,0.16666667,0.33333333,-0.16666667,0.25,3,0.33333333,0,7.15950094859736,10.589922345687318,15291
"Total","Donnie Hart","BAL",1.1,3,6.75000002,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.6465603790930181,1.6465603790930183,15306
"Total","Zack Weiss","LAA",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.887569058336793,-2.887569058336793,15444
"Total","Mike Mayers","2 Tms",0.1,3,27.00000027,0,1,0,0.33333333,0,0.33333333,0.666666666,6.00000006,1,-0.5,-2.8307081822755458,2.4623782504217826,15451
"Total","Antonio Senzatela","COL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,3.160431575775147,15488
"Total","Kohl Stewart","MIN",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1604315757751467,3.1604315757751467,15502
"Total","Eric Yardley","MIL",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.808580744661865,-2.808580744661865,15538
"Total","Chad Girodo","TOR",0,1,0,9,0,0,0,1,-1,0,1,0,1,6.146560382843018,6.146560382843018,15542
"Total","Mark Leiter Jr.","2 Tms",0.2,3,0,0,0,0,0,0,0,0.5,1.50000002,0.33333333,0,3.1505529878236365,3.1505529878236365,15551
"Total","Chad Green","2 Tms",0,2,0,0,0,0,0,0,0,0.5,1,0.5,-3,3.2232298374176027,3.2232298374176027,15552
"Total","Nick Wittgren","3 Tms",0.2,3,0,0,0,0,0,0,0,0.666666666,2.99999999,0.66666667,-1.5,3.1525082544792897,6.044930804344894,15594
"Total","Phillips Valdez","TEX",0,0,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,15605
"Total","Yefry Ramirez","BAL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,9.181627181243904,15655
"Total","Dalier Hinojosa","PHI",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.13359375,7.560615916116898,15671
"Total","Miguel Castro","3 Tms",1,5,0,9,0,0,0,0.2,-0.2,0.5,2,0.25,-1,6.160759878203299,9.28804901693764,15684
"Total","Jimmy Cordero","2 Tms",0.2,3,13.50000014,0,1,0,0.33333333,0,0.33333333,0.333333333,1.50000002,0.5,-1,0.1872204957415775,0.1872204957415775,15690
"Total","Brad Keller","KCR",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1604315757751467,3.1604315757751467,15734
"Total","Joe Jimenez","DET",0.1,4,0,54.00000054,0,0,0,0.5,-0.5,0.5,9.00000009,0.5,-0.33333333,21.17308932999387,21.17308932999387,15761
"Total","Zack Littell","3 Tms",1.1,3,6.75000002,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.6875774942379504,1.6875774942379507,15823
"Total","Paul Fry","BAL",0,2,0,0,0,0,0,0,0,1,2,1,-0.5,3.1920217990875246,3.1920217990875246,15832
"Total","Adam Plutko","BAL",0.1,3,0,0,0,0,0,0,0,1,6.00000006,0.66666667,1,3.1700341224670407,13.756206987861699,15846
"Total","Wander Suero","WSN",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,1,-2.808580744661865,-2.808580744661865,15855
"Total","Sean Manaea","SFG",0,0,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,15873
"Total","Victor Arano","WSN",1,2,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,15915
"Total","Ryne Stanek","2 Tms",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1632202386856085,5.38377436682863,15947
"Total","Odrisamer Despaigne","BAL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1465603828430178,3.1465603828430178,16017
"Total","Cy Sneed","HOU",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419315338135,3.191419315338135,16106
"Total","Justin Shafer","TOR",0,0,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,16132
"Total","Jace Fry","CHW",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.785990584291992,-2.785990584291992,16159
"Total","Justin Anderson","LAA",0,1,0,0,0,0,0,0,0,1,1,1,-3,3.2140094757080084,3.2140094757080084,16201
"Total","Tejay Antone","CIN",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8299659375329598,-2.8299659375329598,16233
"Total","Aaron Bummer","CHW",1.1,5,13.50000003,6.75000002,2,0,0.4,0.2,0.2,0,0.75,0,-1,2.4627475583518175,2.4627475583518175,16258
"Total","Sam Howard","2 Tms",1.2,6,10.80000004,5.40000002,2,0,0.33333333,0.16666667,0.16666667,0,0.6,0,-1.5,4.383106236411021,4.383106236411021,16265
"Total","Jesus Tinoco","COL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,3.2140094757080084,16300
"Total","Alex McRae","PIT",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,3.160431575775147,16317
"Total","Ricardo Pinto","PHI",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,8.494058644491584,16318
"Total","Ryan Borucki","PIT",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,16350
"Total","Brad Wieck","SDP",0,0,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,16390
"Total","Reynaldo Lopez","CHW",0,0,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,16400
"Total","Yonny Chirinos","TBR",0.2,2,0,0,0,0,0,0,0,0.5,1.50000002,0.5,1,3.207735967636109,5.687763623361564,16401
"Total","Victor Gonzalez","LAD",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,16408
"Total","Blake Taylor","HOU",0.2,2,13.50000014,0,1,0,0.5,0,0.5,0,0,0,1,0.18072668890258825,0.18072668890258825,16418
"Total","James Norwood","2 Tms",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,0,3.1244311451011915,13.03412183291079,16440
"Total","Brent Honeywell","CHW",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,8.215095670947981,16466
"Total","Dan Altavilla","SEA",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.1576396942138674,5.825849129329584,16507
"Total","Harrison Musgrave","COL",1,2,0,0,0,0,0,0,0,0,0,0,1,3.1604315757751467,3.1604315757751467,16532
"Total","Dusten Knight","BAL",0,1,0,0,0,0,0,0,0,1,1,1,-2,3.170034122467041,4.934396249055863,16537
"Total","Erik Swanson","TOR",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,16587
"Total","Jonathan Holder","NYY",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,16588
"Total","Bryan Abreu","HOU",0.2,3,27.00000027,0,2,0,0.66666667,0,0.66666667,0.333333333,1.50000002,1,-1,-2.8587674979348763,-2.8587674979348763,16609
"Total","Jeff Brigham","MIA",0.2,2,0,0,0,0,0,0,0,0.5,1.49999999,0.5,1,3.1733780859681944,6.157186893979009,16631
"Total","Ryan Thompson","TBR",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.25504035949707,3.25504035949707,16647
"Total","Zac Curtis","TEX",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8395684842248534,-2.8395684842248534,16684
"Total","Julian Merryweather","CHC",0.1,2,0,0,0,0,0,0,0,1,3.00000003,0.5,-2,3.2550403594970705,8.215095670947981,16703
"Total","Brock Stewart","MIN",1.1,4,6.75000002,0,1,0,0.25,0,0.25,0.25,0.75,0.33333333,1,1.7550403557470704,2.9950541743096943,16727
"Total","Artie Lewicki","DET",0,1,0,0,0,0,0,0,0,1,1,1,-1,3.1604315757751467,3.1604315757751467,16731
"Total","Montana DuRapau","PIT",0,1,0,0,0,0,0,0,0,0,0,0,-2,6.214009475708008,6.214009475708008,16768
"Total","Josh James","HOU",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.785990584291992,-2.785990584291992,16794
"Total","Tim Hill","2 Tms",1.2,5,0,0,0,0,0,0,0,0.4,1.2,0.4,-1,3.212831687923713,4.40635521470861,16814
"Total","Brennan Bernardino","BOS",0,1,0,0,0,0,0,0,0,1,1,1,0,3.2550403594970705,3.2550403594970705,16835
"Total","Cam Hill","CLE",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1914193153381354,8.97626450184202,16840
"Total","Reed Garrett","WSN",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.887569058336793,-2.887569058336793,16866
"Total","Eric Stout","PIT",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.887569058336793,-2.887569058336793,16873
"Total","Greg Mahle","LAA",0.1,3,27.00000027,27.00000027,1,0,0.33333333,0.33333333,0,0.5,6.00000006,1,1,6.1465604128430185,6.1465604128430185,16877
"Total","Aaron Wilkerson","MIL",0,1,0,0,0,9,0,0,0,1,1,0,7.5,16.160431575775146,4.812046673893929,16904
"Total","Touki Toussaint","ATL",1,3,0,9,0,0,0,0.33333333,-0.33333333,0,1,0,0,6.214009475708008,8.203215357661247,16929
"Total","Sean Newcomb","ATL",0.1,3,0,27.00000027,0,0,0,0.33333333,-0.33333333,1,6.00000006,0.5,-0.5,12.17003421246704,17.46312064516437,16943
"Total","Trevor Williams","2 Tms",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.163836908340454,5.832046383479312,16977
"Total","Tyler Beede","PIT",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.887569058336793,-2.887569058336793,16981
"Total","Tanner Banks","CHW",0.2,2,13.50000014,0,1,0,0.5,0,0.5,0,0,0,1,0.18373565058013863,0.18373565058013863,16990
"Total","Sean Reid-Foley","NYM",0.1,2,27.00000027,27.00000027,1,0,0.5,0.5,0,0,3.00000003,0,1,6.25504038949707,6.25504038949707,17034
"Total","Joe Palumbo","TEX",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.808580744661865,-2.808580744661865,17035
"Total","Domingo Acevedo","OAK",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,17092
"Total","Austin Davis","PIT",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.191419315338135,3.191419315338135,17117
"Total","Jose Castillo","SDP",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,3.160431575775147,17169
"Total","Gabe Speier","KCR",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,8.46312055516437,17170
"Total","Ranger Suarez","PHI",0,1,0,0,0,0,0,0,0,1,1,1,-1,3.214009475708008,3.214009475708008,17277
"Total","Thomas Pannone","TOR",0,0,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,17281
"Total","Edgar Santana","PIT",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,3.160431575775147,17355
"Total","Erick Fedde","WSN",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.785990584291992,-2.785990584291992,17425
"Total","Jeff Hoffman","PHI",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,17432
"Total","Heath Fillmyer","KCR",0,1,0,0,0,0,0,0,0,1,1,1,1,3.214009475708008,3.214009475708008,17466
"Total","Daniel Duarte","CIN",0,0,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,17480
"Total","Albert Abreu","NYY",0,1,0,0,0,9,0,0,0,1,1,0,5,16.212537240982055,4.865888994932175,17485
"Total","Genesis Cabrera","STL",1.2,5,10.79999998,5.39999999,2,0,0.4,0.2,0.2,0,0.6,0,1,2.592515994558541,3.651133268394599,17490
"Total","Diego Castillo","TBR",0,1,0,9,0,0,0,1,-1,0,1,0,0,6.214009475708008,6.214009475708008,17496
"Total","Jimmy Herget","TEX",0,1,0,0,0,9,0,0,0,1,1,0,5,16.191419315338134,5.119701024889946,17556
"Total","Tanner Scott","BAL",1,5,9,9,1,0,0.2,0.2,0,0.333333333,2,0.33333333,0.5,4.163632424640436,5.815247522759218,17586
"Total","Tanner Rainey","CIN",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8395684842248534,-2.8395684842248534,17610
"Total","Taylor Clarke","KCR",0.2,2,0,0,0,0,0,0,0,0.5,1.49999999,0.5,0,3.1979966161923947,5.6780242347174354,17611
"Total","Justin Lawrence","COL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,7.553539257949252,17639
"Total","Koda Glover","WSN",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1465603828430178,3.1465603828430178,17695
"Total","Jose Cuas","KCR",1,4,9,0,1,0,0.25,0,0.25,0.25,1,0.33333333,1,1.1599674537991307,2.6403368577574513,17701
"Total","Evan Phillips","2 Tms",1,4,9,0,1,0,0.25,0,0.25,0,0,0,0,4.180149984698336,7.649725270609896,17734
"Total","Tyler Alexander","DET",0.1,2,0,27.00000027,0,0,0,0.5,-0.5,0,3.00000003,0,1,12.17003421246704,17.46312064516437,17735
"Total","Drew Smith","NYM",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.160431575775147,8.115276919679946,17755
"Total","Jose Alvarado","2 Tms",1.1,3,13.50000003,0,2,0,0.66666667,0,0.66666667,0,0,0,1,0.16414810521507395,0.1641481052150744,17780
"Total","Dillon Tate","BAL",1.2,5,0,5.40000002,0,0,0,0.2,-0.2,0,0.6,0,-3,4.944267327641917,7.196408141775716,17796
"Total","Daniel Zamora","NYM",0.1,2,0,0,0,0,0,0,0,0,0,0,-1,12.21400956570801,18.181627271243904,17811
"Total","Nestor Cortes","2 Tms",0.2,2,0,0,0,13.49999993,0,0,0,0.5,1.49999999,0,1,22.69257821817057,6.176387123681385,17874
"Total","Brett Kennedy","CIN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,8.215095670947981,17877
"Total","Dennis Santana","2 Tms",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,-2,-2.8299659375329593,-2.8299659375329593,17878
"Total","Brock Burke","TEX",0,1,0,0,0,0,0,0,0,1,1,1,-2,3.112431001663208,4.592800405621529,17968
"Total","Pete Fairbanks","TEX",0,0,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,17998
"Total","Phil Maton","2 Tms",1,4,0,0,0,0,0,0,0,0,0,0,1,6.194238088725993,9.611952003442074,18064
"Total","Ryan Helsley","STL",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,3.170034122467041,18138
"Total","Zac Grotz","SEA",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.191419315338135,3.191419315338135,18256
"Total","Jarlin Garcia","2 Tms",1.1,6,6.75000007,0,1,0,0.16666667,0,0.16666667,0.5,1.50000002,0.4,0.5,1.6649448585591473,4.237760932104777,18282
"Total","Tyler Kinley","2 Tms",1,5,0,9,0,0,0,0.2,-0.2,0.5,2,0.25,0.5,6.19886027965065,11.830623797507247,18297
"Total","Andrew Suarez","2 Tms",0.2,2,0,0,0,0,0,0,0,0.5,1.49999999,0.5,-1,3.238628005932209,3.238628005932209,18300
"Total","Taylor Hearn","TEX",0,0,0,0,0,0,0,0,0,0,0,0,1,3.191419315338135,3.191419315338135,18325
"Total","James Kaprielian","OAK",0,2,0,0,0,0,0,0,0,1,2,1,0,3.2550403594970705,3.2550403594970705,18331
"Total","Eric Hanhold","NYM",0,0,0,0,0,0,0,0,0,0,0,0,1,3.1604315757751467,3.1604315757751467,18332
"Total","Alex Young","CIN",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,18333
"Total","Josh Staumont","KCR",1,3,9,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.1983695345270302,2.9627316611158516,18335
"Total","Nick Anderson","MIA",1,2,9,0,1,0,0.5,0,0.5,0,0,0,1,1.214009475708008,1.214009475708008,18337
"Total","Jaime Barria","LAA",0.1,2,0,0,0,0,0,0,0,1,3.00000003,0.5,1,3.2550403594970705,8.215095670947981,18356
"Total","Scott Effross","CHC",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.887569058336793,-2.887569058336793,18384
"Total","Enyel De Los Santos","CLE",0.2,2,13.50000014,0,1,0,0.5,0,0.5,0,0,0,1,0.18373565058013863,2.404289778723161,18403
"Total","Sam Hentges","CLE",0.1,2,0,27.00000027,0,0,0,0.5,-0.5,0,3.00000003,0,-1,12.112431091663208,12.11243109166321,18548
"Total","Logan Allen","CLE",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,3.170034122467041,18555
"Total","Travis Lakins Sr.","BAL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1914193153381354,8.97626450184202,18600
"Total","Hobie Harris","WSN",0.1,2,27.00000027,0,1,27.00000027,0.5,0,0.5,0.5,3.00000003,0,7.5,36.25504068949708,2.21509561094798,18615
"Total","Jake Woodford","STL",0.1,3,0,0,0,0,0,0,0,0.666666666,6.00000006,0.66666667,1,3.1700341224670407,8.46312055516437,18674
"Total","Freddy Peralta","MIL",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1914193153381354,8.97626450184202,18679
"Total","Kolby Allard","TEX",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8299659375329598,-2.8299659375329598,18694
"Total","Dillon Peters","PIT",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,7.553539257949252,18790
"Total","Pedro Avila","SDP",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,3.1124310016632077,18864
"Total","Kyle Keller","PIT",0,1,0,0,0,9,0,0,0,1,1,0,1,16.17003412246704,4.934396249055863,18890
"Total","Tommy Nance","MIA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,7.553539257949252,19178
"Total","Kirby Snead","OAK",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.887569058336793,-2.887569058336793,19179
"Total","Jose Quijada","LAA",1,4,0,0,0,0,0,0,0,0.333333333,1.00000001,0.25,0,3.1579614798227946,5.086243208657423,19200
"Total","Dakota Hudson","STL",1,3,9,9,1,0,0.33333333,0.33333333,0,0,1,0,1,4.191967836700425,5.843582934819207,19206
"Total","Mitch White","LAD",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,8.46312055516437,19225
"Total","Cole Irvin","2 Tms",1,5,0,18,0,0,0,0.4,-0.4,0,2,0,-1,9.227686436834258,13.206098200740737,19244
"Total","Thomas Hatch","TOR",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.808580744661865,-2.808580744661865,19264
"Total","Jacob Webb","LAA",0.2,3,26.99999987,0,2,0,0.66666667,0,0.66666667,0.333333333,1.49999999,1,1,-2.74495961050293,-2.74495961050293,19274
"Total","Trevor Richards","TBR",0,1,0,0,0,0,0,0,0,1,1,1,-1,3.191419315338135,3.191419315338135,19309
"Total","Reggie McClain","SEA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,3.2140094757080084,19311
"Total","Cal Quantrill","CLE",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.182865238164035,3.182865238164035,19312
"Total","Eric Lauer","MIL",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.8299659375329598,-2.8299659375329598,19316
"Total","Matt Festa","SEA",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,3.1124310016632077,19330
"Total","Richard Lovelady","OAK",0,0,0,0,0,0,0,0,0,0,0,0,1,3.2550403594970705,3.2550403594970705,19337
"Total","Hector Velazquez","BOS",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,19341
"Total","Caleb Ferguson","LAD",0,1,0,0,0,0,0,0,0,1,1,1,1,3.214009475708008,3.214009475708008,19349
"Total","Lucas Erceg","OAK",0,2,0,0,0,0,0,0,0,1,2,1,-1,3.2550403594970705,4.9083921134471895,19360
"Total","Keegan Akin","BAL",0,0,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,3.170034122467041,19362
"Total","Colin Poche","TBR",0.2,2,26.99999987,0,2,0,1,0,1,0,0,0,1,-2.74495961050293,-2.74495961050293,19403
"Total","Yohan Ramirez","PIT",0.2,2,0,0,0,0,0,0,0,0.5,1.49999999,0.5,1,3.25504035949707,3.25504035949707,19444
"Total","Shaun Anderson","2 Tms",0,2,0,0,0,0,0,0,0,1,2,1,0,3.170034122467041,4.934396249055863,19453
"Total","Michael Rucker","CHC",0.2,2,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,5.332985096497918,19454
"Total","Kyle Funkhouser","DET",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,3.1700341224670407,19456
"Total","Bryan Garcia","DET",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1914193153381354,8.97626450184202,19457
"Total","Jorge Alcala","MIN",0,0,0,0,0,0,0,0,0,0,0,0,1,3.170034122467041,3.170034122467041,19459
"Total","Andrew Vasquez","PHI",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,19482
"Total","Jason Foley","DET",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.74495970050293,-2.74495970050293,19531
"Total","Jimmy Lambert","CHW",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1124310016632077,7.553539257949252,19541
"Total","Jon Duplantier","ARI",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.214009475708008,3.214009475708008,19546
"Total","JD Hammer","PHI",0.1,3,27.00000027,27.00000027,1,0,0.33333333,0.33333333,0,0.5,6.00000006,1,1,6.1810279906948296,6.1810279906948296,19548
"Total","JoJo Romero","2 Tms",0.2,1,0,0,0,0,0,0,0,0,0,0,1,3.229591941757151,3.229591941757151,19574
"Total","Sean Poppen","ARI",0,2,0,9,0,0,0,0.5,-0.5,1,2,1,-0.5,6.170034122467041,6.170034122467041,19583
"Total","Cionel Perez","BAL",1,2,0,0,0,0,0,0,0,0,0,0,1,3.207503907361147,4.687873311319468,19614
"Total","Jordan Hicks","STL",1,4,0,0,0,0,0,0,0,0.25,1.00000001,0.25,0,3.1476322333017985,3.1476322333017985,19618
"Total","Matt Foster","CHW",1,4,18,0,2,0,0.5,0,0.5,0.333333333,1,0.5,0,-0.8683679582608583,0.8959941683279631,19647
"Total","Gregory Soto","DET",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.2140094757080084,3.2140094757080084,19677
"Total","Jordan Sheffield","COL",0.1,2,0,27.00000027,0,0,0,0.5,-0.5,0,3.00000003,0,0,12.17003421246704,12.170034212467042,19682
"Total","Dustin May","LAD",0,1,0,0,0,9,0,0,0,1,1,0,7.5,16.214009475708007,5.203215357661247,19716
"Total","Anthony Bender","MIA",0.1,2,0,0,0,0,0,0,0,0.5,3.00000003,0.5,-2,3.1700341224670407,3.1700341224670407,19742
"Total","Jonathan Loaisiga","NYY",1,3,9,0,1,0,0.33333333,0,0.33333333,0,0,0,1,1.1993510247742698,1.1993510247742698,19753
"Total","Yoshihisa Hirano","ARI",0.2,3,26.99999987,13.49999993,2,0,0.66666667,0.33333333,0.33333333,0,1.49999999,0,1,1.714009483208008,1.714009483208008,19756
"Total","Will Vest","DET",1.1,3,0,0,0,0,0,0,0,0,0,0,1,3.183735680580139,4.294012727997494,19769
"Total","Jacob Lemoine","OAK",1,2,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,4.592800405621529,19785
"Total","Keegan Thompson","CHC",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,1,-2.8443667176259124,-2.8443667176259124,19795
"Total","Wil Crowe","PIT",0.1,2,0,27.00000027,0,0,0,0.5,-0.5,0,3.00000003,0,-3,12.112431091663208,16.553539347949254,19800
"Total","Bryan Baker","BAL",1.1,4,20.2499999,0,3,0,0.75,0,0.75,0,0,0,1,-1.316264296919861,-0.0762504876573411,19804
"Total","Darwinzon Hernandez","BOS",0.1,1,27.00000027,0,1,0,1,0,1,0,0,0,1,-2.808580744661865,-2.808580744661865,19848
"Total","Michael King","NYY",0.1,2,27.00000027,0,1,0,0.5,0,0.5,0.5,3.00000003,1,0,-2.74495970050293,-2.74495970050293,19853
"Total","Kevin Ginkel","ARI",0,0,0,0,0,0,0,0,0,0,0,0,1,3.112431001663208,3.112431001663208,19876
"Total","Gabe Klobosits","WSN",0.1,1,0,0,0,0,0,0,0,0,0,0,1,3.1700341224670407,3.1700341224670407,19881
