Season,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
"Total","Daniel Webb","CHW",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10558
"Total","Addison Reed","4 Tms",22,24,19.50000003,6,0,1,13,13,3,1,0,0,4,0.272727272,0.291666666,0.772727272,0.4249430075287819,10586
"Total","Chad Bettis","COL",3,3,0,1,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.2898690899213155,10587
"Total","Scott Alexander","3 Tms",12,17,11.25,6,0,0,6,5,0,1,0,0,1,0.4,0.411764705,0.4,0.3512724708108341,10591
"Total","Seth Rosin","PHI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10606
"Total","Adam Liberatore","LAD",3,3,27.00000027,1,0,0,2,2,1,0,0,0,1,0.333333333,0.333333333,1.333333333,0.6884314219156901,10637
"Total","Carlos Perez","OAK",1,3,0,2,1,0,0,0,0,0,0,0,0,0.666666666,0.666666666,1,0.7087662220001221,10642
"Total","Andrew Bellatti","2 Tms",5,7,9.00000009,2,2,0,2,1,0,0,0,0,1,0.285714285,0.285714285,0.571428571,0.35789133821214947,10657
"Total","Tyler Thornburg","4 Tms",16,21,8.43750001,4,2,0,7,5,0,2,0,0,7,0.210526315,0.285714285,0.315789473,0.2666791592325483,10688
"Total","Ryan LaMarre","BOS",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10700
"Total","Drew Hutchison","PHI",2,3,0,0,0,0,0,0,0,1,0,0,0,0,0.333333333,0,0.22984319925308228,10732
"Total","Trevor Rosenthal","5 Tms",42,53,5.65116279,7,0,0,9,9,0,8,0,2,12,0.162790697,0.320754716,0.162790697,0.24806792218730134,10745
"Total","Shane Greene","3 Tms",27,35,12.00000001,9,1,0,15,12,1,2,1,1,10,0.3,0.342857142,0.433333333,0.31704413715530844,10756
"Total","Corey Dickerson","STL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10762
"Total","Tyler Cravy","MIL",2,4,9,2,0,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0.44041192531585693,10770
"Total","Josh Edgin","NYM",5,5,0,1,0,0,0,0,0,0,0,0,1,0.2,0.2,0.2,0.17533376216888427,10796
"Total","Mike Foltynewicz","ATL",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.8808238506317139,10811
"Total","Jedd Gyorko","STL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10816
"Total","Michael Mariot","PHI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10835
"Total","Asher Wojciechowski","CIN",1,2,9,1,1,0,2,1,0,1,0,0,0,1,1,2,0.9625811874866486,10836
"Total","Adam Kolarek","3 Tms",11,12,9,4,0,0,3,3,0,0,0,0,1,0.363636363,0.333333333,0.363636363,0.2921325961748759,10843
"Total","Chasen Shreve","4 Tms",17,20,18.00000004,5,2,0,11,10,1,1,0,0,5,0.3125,0.3,0.625,0.3461759090423584,10855
"Total","Perci Garner","CLE",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10887
"Total","Christian Bergman","COL",3,3,13.50000014,1,0,0,1,1,0,0,0,0,1,0.333333333,0.333333333,0.333333333,0.2928180495897929,10925
"Total","Ken Roberts","PHI",1,2,13.49999993,1,0,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0.44041192531585693,10938
"Total","Josh A. Smith","3 Tms",9,11,11.99999996,2,1,0,4,4,0,0,0,0,3,0.181818181,0.181818181,0.272727272,0.19171246615323154,10946
"Total","Jake Buchanan","CIN",1,2,27.00000027,1,0,0,1,1,0,0,0,0,0,1,0.5,1,0.4383344054222107,10962
"Total","Ryan O'Rourke","MIN",3,4,40.50000041,1,0,0,3,3,1,1,0,0,0,0.333333333,0.5,1.333333333,0.688034325838089,10976
"Total","Chase Whitley","TBR",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10982
"Total","Kevin Shackelford","CIN",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11012
"Total","Casey Lawrence","2 Tms",3,7,45,3,0,0,5,5,0,2,0,0,1,0.6,0.714285714,0.6,0.574379563331604,11121
"Total","Vince Velasquez","2 Tms",4,7,54,4,4,0,6,6,0,0,0,0,1,0.571428571,0.571428571,1.142857142,0.720843996320452,11189
"Total","Grant Dayton","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11203
"Total","Casey Sadler","3 Tms",5,7,0,1,0,0,1,0,0,0,0,0,0,0.142857142,0.142857142,0.142857142,0.12422960996627808,11209
"Total","Mike Freeman","SEA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11241
"Total","Rob Rasmussen","SEA",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11250
"Total","Aaron Altherr","PHI",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11270
"Total","Zach Neal","OAK",2,4,13.50000014,2,0,0,1,1,0,0,0,0,1,0.5,0.5,0.5,0.43922707438468933,11294
"Total","Tyler Lyons","2 Tms",6,5,10.80000004,0,0,0,2,2,0,0,0,0,3,0,0,0,0,11334
"Total","Sean Nolin","WSN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11341
"Total","Brett Eibner","MIA",1,2,0,0,0,0,0,0,0,1,1,0,0,0,0.5,0,0,11369
"Total","Tyrell Jenkins","ATL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11378
"Total","Tommy Kahnle","3 Tms",10,15,16.87500004,4,0,1,5,5,0,3,0,0,4,0.363636363,0.466666666,0.545454545,0.41618589162826536,11384
"Total","A.J. Achter","LAA",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11387
"Total","Danny Barnes","TOR",3,6,9,1,0,0,1,1,0,1,0,0,1,0.25,0.333333333,0.25,0.26151102781295776,11388
"Total","Drew Pomeranz","2 Tms",3,4,9,1,1,0,1,1,0,0,0,0,0,0.333333333,0.25,0.666666666,0.31406763195991516,11426
"Total","Brandon Workman","2 Tms",21,26,6.42857144,4,1,0,6,5,0,3,3,0,7,0.19047619,0.269230769,0.238095238,0.16744882904964944,11428
"Total","A.J. Schugel","2 Tms",2,4,13.50000014,0,0,0,1,1,0,2,0,0,1,0,0.5,0,0.34530600905418396,11432
"Total","Jesse Biddle","ATL",7,7,13.5,1,0,0,3,3,0,0,0,0,3,0.2,0.142857142,0.2,0.12557933160236903,11437
"Total","Johnny Barbato","2 Tms",3,2,13.50000014,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11440
"Total","Matt Grace","WSN",8,11,15.42857145,3,1,0,4,4,0,2,1,0,2,0.333333333,0.454545454,0.444444444,0.3662995874881744,11449
"Total","Sammy Solis","WSN",7,8,10.79999998,2,1,0,2,2,0,1,0,0,1,0.285714285,0.375,0.428571428,0.35125041007995605,11457
"Total","A.J. Cole","3 Tms",7,8,10.80000004,1,0,0,4,2,0,0,0,0,2,0.142857142,0.125,0.142857142,0.10870090872049332,11467
"Total","Bryan Mitchell","2 Tms",5,8,5.39999999,2,1,0,1,1,0,2,1,0,0,0.333333333,0.5,0.5,0.4034196308680943,11479
"Total","Joely Rodriguez","4 Tms",7,6,16.19999997,0,0,0,4,3,0,1,0,0,2,0,0.2,0,0.1377487897872925,11487
"Total","Aaron Sanchez","TOR",1,1,9,1,0,0,1,1,0,0,0,0,0,1,1,1,0.8808238506317139,11490
"Total","Parker Bridwell","BAL",1,2,36,1,0,0,4,4,1,1,0,0,0,1,1,4,1.352685421705246,11502
"Total","Jeff Ferrell","DET",2,3,81.00000081,2,0,0,3,3,1,0,0,0,0,1,0.666666666,2.5,0.9820393721262614,11506
"Total","Brandon Cunniff","ATL",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11509
"Total","Josh Osich","3 Tms",8,6,40.50000041,2,1,0,6,6,0,0,0,0,1,0.333333333,0.333333333,0.5,0.3538072307904561,11528
"Total","Dayan Diaz","HOU",3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11543
"Total","Jose Dominguez","2 Tms",4,5,0,0,0,0,0,0,0,1,0,1,1,0,0.4,0,0.28230422735214233,11571
"Total","Jose Urena","2 Tms",3,3,9.00000009,0,0,0,1,1,0,0,0,0,1,0,0,0,0,11589
"Total","Deck McGuire","LAA",2,7,20.25000005,2,1,0,4,3,0,3,0,0,0,0.5,0.714285714,0.75,0.5993420566831317,11596
"Total","Yolmer Sanchez","2 Tms",2,4,9,2,0,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0.44192540645599365,11602
"Total","Dovydas Neverauskas","PIT",5,5,5.40000002,1,0,0,1,1,0,0,0,0,2,0.2,0.2,0.2,0.17650516033172609,11604
"Total","Mike Kickham","LAD",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11618
"Total","Heath Hembree","5 Tms",18,18,10.8,2,0,0,7,6,1,2,1,1,6,0.142857142,0.277777777,0.357142857,0.25289546742158775,11632
"Total","Carlos Martinez","STL",9,12,15,3,1,0,5,5,0,1,0,0,3,0.272727272,0.333333333,0.363636363,0.3038477698961894,11682
"Total","Josh Lucas","2 Tms",2,3,13.50000014,0,0,0,1,1,0,1,0,0,1,0,0.333333333,0,0.22984319925308228,11686
"Total","Tayron Guerrero","2 Tms",6,9,20.25000005,3,0,0,3,3,1,1,0,1,2,0.428571428,0.555555555,0.857142857,0.5756124920315213,11691
"Total","Nick Kingham","2 Tms",3,3,13.50000014,1,0,0,1,1,0,0,0,0,1,0.333333333,0.333333333,0.333333333,0.2898690899213155,11694
"Total","Sam Dyson","3 Tms",34,53,13.93548386,11,1,0,17,16,2,12,1,2,9,0.289473684,0.471698113,0.47368421,0.4098149652664478,11710
"Total","Erik Goeddel","2 Tms",3,4,0,1,0,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.21988268196582794,11712
"Total","Matt Harvey","NYM",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11713
"Total","Justin Grimm","2 Tms",8,11,19.28571431,2,0,0,5,5,0,2,0,0,2,0.25,0.363636363,0.25,0.28528475761413574,11720
"Total","Luke Jackson","2 Tms",19,24,12.70588237,5,1,0,8,8,1,4,3,0,5,0.25,0.375,0.45,0.3099535363061087,11752
"Total","Kyle Ryan","CHC",7,6,13.50000007,1,1,0,3,3,0,0,0,0,0,0.166666666,0.166666666,0.333333333,0.20694108804066977,11753
"Total","Justin Nicolino","MIA",1,1,9,1,0,0,1,1,0,0,0,0,0,1,1,1,0.8766688108444214,11754
"Total","Angel Sanchez","PIT",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11776
"Total","Hansel Robles","4 Tms",37,46,16.03125003,10,1,0,19,19,4,6,2,1,12,0.263157894,0.369565217,0.605263157,0.3865443088791587,11801
"Total","Hector Neris","2 Tms",61,73,9.81818182,13,1,0,21,20,2,7,3,0,29,0.206349206,0.273972602,0.317460317,0.23887977174350195,11804
"Total","Alberto Baldonado","WSN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11812
"Total","Steve Delabar","TOR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11827
"Total","Chris Martin","4 Tms",10,13,2.69999999,3,0,0,2,1,0,0,0,0,3,0.23076923,0.23076923,0.23076923,0.20263707179289597,11847
"Total","Jason Adam","4 Tms",16,20,12.00000002,3,1,0,8,8,1,2,0,1,4,0.2,0.3,0.466666666,0.31392252147197724,11861
"Total","Hanser Alberto","3 Tms",6,7,32.40000013,1,0,0,6,6,1,1,0,0,0,0.2,0.285714285,0.8,0.3857141307422093,11902
"Total","Michael Feliz","3 Tms",17,26,9.52941178,7,2,0,8,6,0,3,0,1,6,0.333333333,0.423076923,0.428571428,0.3728915269558246,11903
"Total","David Rollins","SEA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11928
"Total","Taylor Cole","2 Tms",2,2,54.00000054,1,0,0,2,2,0,0,0,0,0,0.5,0.5,0.5,0.4383344054222107,11964
"Total","Matt Andriese","3 Tms",10,13,4.49999999,2,0,0,2,2,0,1,0,0,1,0.166666666,0.23076923,0.166666666,0.18688531105334943,12022
"Total","Brian Flynn","KCR",3,3,81.00000081,0,0,0,4,3,0,1,1,0,0,0,0.333333333,0,0,12027
"Total","J.R. Graham","MIN",4,5,36,2,1,0,4,4,1,0,0,0,2,0.4,0.4,1.2,0.6643129587173462,12042
"Total","Scott McGough","2 Tms",6,7,10.80000004,2,0,0,2,2,0,0,0,0,1,0.333333333,0.285714285,0.333333333,0.25215322630746023,12056
"Total","Felipe Vazquez","2 Tms",44,53,8.35714286,11,4,0,14,13,0,0,0,1,18,0.215686274,0.226415094,0.294117647,0.2228112558148942,12076
"Total","Yimi Garcia","3 Tms",20,26,15.18749998,4,2,0,9,9,0,4,3,0,7,0.2,0.307692307,0.3,0.21448348916095236,12095
"Total","Parker Markel","PIT",2,4,26.99999987,1,1,0,2,2,0,1,0,0,1,0.333333333,0.5,0.666666666,0.47673967480659485,12106
"Total","Jason Garcia","BAL",1,1,18,1,0,0,3,2,1,0,0,0,0,1,1,4,2.0652942657470703,12143
"Total","David Goforth","MIL",4,4,0,0,0,0,0,0,0,1,1,0,1,0,0.25,0,0,12166
"Total","Cody Allen","2 Tms",52,73,12.12244897,19,3,1,27,22,2,8,1,0,16,0.311475409,0.369863013,0.491803278,0.35530397213167614,12183
"Total","Akeel Morris","LAA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12185
"Total","Jake Hager","ARI",1,1,18,1,0,0,2,2,0,0,0,0,0,1,1,1,0.8838508129119873,12198
"Total","Keith Hessler","2 Tms",2,3,54.00000054,2,0,0,2,2,0,0,0,0,0,0.666666666,0.666666666,0.666666666,0.5872159004211426,12220
"Total","Cody Hall","2 Tms",4,5,67.50000068,3,0,0,5,5,1,0,0,0,0,0.6,0.6,1.2,0.7552813053131103,12232
"Total","Seth Maness","STL",4,5,135.00000135,3,1,0,6,5,1,1,1,0,1,0.75,0.8,1.75,1.0505971610546112,12235
"Total","Dan Winkler","2 Tms",8,10,11.57142864,3,1,0,4,3,0,0,0,0,2,0.3,0.3,0.4,0.2996412873268127,12237
"Total","Ryan Sherriff","TBR",2,2,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0,0.3494056463241577,12249
"Total","Colton Murray","PHI",2,2,54.00000054,1,0,0,2,2,1,0,0,0,0,0.5,0.5,2,1.0326471328735352,12264
"Total","Aaron Brooks","3 Tms",4,5,0,1,0,0,0,0,0,0,0,0,2,0.2,0.2,0.2,0.1739214539527893,12272
"Total","Leonel Campos","TOR",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12277
"Total","Cory Spangenberg","SDP",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12294
"Total","Evan Marshall","2 Tms",7,11,10.12499999,2,0,0,4,3,0,1,0,0,1,0.2,0.272727272,0.2,0.22250184687701138,12297
"Total","Colin Rea","CHC",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12317
"Total","Jacob Barnes","4 Tms",14,21,21.60000002,7,1,0,11,8,0,2,1,1,4,0.411764705,0.5,0.470588235,0.417358492550097,12323
"Total","Kevin Quackenbush","2 Tms",6,9,81,5,2,0,10,9,1,1,0,0,0,0.714285714,0.666666666,1.428571428,0.7766452696588304,12360
"Total","Spencer Patton","2 Tms",2,3,0,0,0,0,0,0,0,0,0,1,2,0,0.333333333,0,0.24030303955078125,12361
"Total","John Cornely","ATL",1,2,27.00000027,1,0,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0.44041192531585693,12364
"Total","Seth Lugo","NYM",13,19,16.20000002,3,1,0,7,6,1,5,2,1,8,0.23076923,0.47368421,0.538461538,0.4114556277499479,12447
"Total","Chasen Bradford","SEA",5,8,10.80000004,1,1,0,2,2,0,2,0,0,2,0.2,0.375,0.4,0.3283873721957207,12452
"Total","Drew Rucinski","MIN",1,2,27.00000027,1,0,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0.4383344054222107,12499
"Total","Cory Mazzoni","2 Tms",4,4,6.75000002,0,0,0,1,1,0,0,0,0,1,0,0,0,0,12537
"Total","Drew Gagnon","NYM",2,2,0,1,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.43480363488197327,12545
"Total","Tony Cingrani","2 Tms",14,18,5.78571429,4,1,0,3,3,0,2,0,1,4,0.266666666,0.388888888,0.333333333,0.3324057658513387,12555
"Total","Jack Leathersich","NYM",3,3,13.49999993,1,1,0,1,1,0,0,0,0,1,0.333333333,0.333333333,0.666666666,0.4187568426132202,12562
"Total","Blake Treinen","3 Tms",45,52,5.625,5,0,0,10,10,0,7,3,0,14,0.111111111,0.23076923,0.111111111,0.1462659908800709,12572
"Total","Nick Ramirez","2 Tms",2,3,0,1,1,0,1,0,0,0,0,0,0,0.333333333,0.333333333,0.666666666,0.40555473168691,12575
"Total","DJ Johnson","COL",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12578
"Total","Adam Morgan","2 Tms",8,10,7.71428576,2,1,0,2,2,0,1,0,0,2,0.222222222,0.3,0.333333333,0.28134732842445376,12580
"Total","Mike Wright Jr.","2 Tms",10,11,34.71428591,5,2,1,9,9,0,0,0,0,2,0.454545454,0.454545454,0.818181818,0.5257524197751825,12586
"Total","Nate Karns","TBR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12638
"Total","Roenis Elias","SEA",9,10,2.69999999,1,0,0,1,1,0,0,0,0,4,0.125,0.1,0.125,0.08696072697639465,12673
"Total","Phil Klein","TEX",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12675
"Total","Ryne Harper","2 Tms",4,6,18,1,0,0,2,2,0,2,2,0,1,0.25,0.5,0.25,0.2206314504146576,12680
"Total","Tyler Wilson","BAL",2,3,0,0,0,0,0,0,0,1,0,0,1,0,0.333333333,0,0.23020400603612265,12691
"Total","Trevor Bauer","CLE",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12703
"Total","Adrian Houser","MIL",3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12718
"Total","Nick Martinez","2 Tms",4,7,0,0,0,0,1,0,0,2,0,0,1,0,0.285714285,0,0.19882939543042863,12730
"Total","Rafael Montero","4 Tms",20,22,10.5,4,0,0,7,7,0,3,0,0,8,0.222222222,0.318181818,0.222222222,0.2547388564456593,12760
"Total","Chris Devenski","2 Tms",13,12,18.00000006,4,0,0,6,6,1,1,0,0,5,0.363636363,0.416666666,0.636363636,0.4423464039961497,12763
"Total","Jairo Diaz","COL",9,18,13.49999998,3,1,0,6,4,0,4,0,0,2,0.23076923,0.388888888,0.307692307,0.32046927014986676,12774
"Total","Brad Miller","TEX",1,1,27,1,0,0,3,3,1,0,0,0,0,1,1,4,2.004096031188965,12775
"Total","John Brebbia","2 Tms",15,17,7.19999999,2,0,0,4,4,0,1,1,0,4,0.142857142,0.176470588,0.142857142,0.11009947583079338,12777
"Total","Sam Gaviglio","TOR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12778
"Total","Andy Burns","LAD",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12779
"Total","Sean Gilmartin","NYM",2,1,27.00000027,0,0,0,1,1,0,0,0,0,1,0,0,0,0,12781
"Total","Taylor Davis","CHC",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12782
"Total","Burch Smith","3 Tms",4,5,27.00000027,1,0,0,3,3,1,1,0,0,1,0.25,0.4,1,0.5442245960235595,12784
"Total","Raul Alcantara","OAK",2,5,26.99999987,2,1,0,3,2,0,0,0,1,0,0.666666666,0.6,1,0.5662912249565124,12790
"Total","Noe Ramirez","3 Tms",10,12,6,2,0,0,2,2,1,1,0,1,4,0.2,0.333333333,0.5,0.35237163801987964,12800
"Total","Chris Reed","MIA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12801
"Total","Carter Capps","SDP",1,2,26.99999987,1,0,0,2,2,0,0,0,0,0,1,0.5,1,0.4383344054222107,12803
"Total","Matt Wisler","5 Tms",10,11,9.00000003,3,2,0,3,3,0,0,0,0,4,0.272727272,0.272727272,0.454545454,0.30647441473874176,12804
"Total","Mike Clevinger","CLE",1,2,0,1,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,0.43922707438468933,12808
"Total","Joel De La Cruz","ATL",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12825
"Total","Andrew Kittredge","TBR",11,16,8.10000001,4,0,0,3,3,0,2,1,0,4,0.285714285,0.375,0.285714285,0.2804343859354655,12828
"Total","Matt Purke","CHW",4,3,9,0,0,0,2,1,0,0,0,0,0,0,0,0,0,12831
"Total","Alex Meyer","MIN",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12833
"Total","Elvis Araujo","PHI",2,3,0,0,0,0,0,0,0,1,0,0,0,0,0.333333333,0,0.23020400603612265,12854
"Total","Shawn Armstrong","5 Tms",11,13,13.50000008,3,2,0,4,4,0,2,0,0,2,0.3,0.384615384,0.5,0.3685732025366563,12857
"Total","Matt Barnes","BOS",32,42,12.6,10,1,0,14,14,2,4,0,1,12,0.27027027,0.357142857,0.459459459,0.35588681130182176,12863
"Total","Andrew McKirahan","ATL",2,2,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.3434215188026428,12870
"Total","Tony Zych","SEA",3,3,9.00000009,0,0,0,1,1,0,0,0,0,1,0,0,0,0,12876
"Total","Tyler Anderson","COL",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12880
"Total","Alex Claudio","3 Tms",22,24,18.47368422,5,1,0,13,13,1,2,2,0,7,0.227272727,0.291666666,0.409090909,0.2673962007869374,12890
"Total","Logan Verrett","NYM",3,4,0,1,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.21961353719234467,12905
"Total","Ken Giles","3 Tms",53,65,11.25,11,1,1,22,20,1,8,3,0,19,0.196428571,0.292307692,0.303571428,0.2474001194200208,12910
"Total","Archie Bradley","4 Tms",21,31,11.04545455,8,4,0,10,9,0,3,1,0,5,0.296296296,0.354838709,0.444444444,0.32661723693211875,12918
"Total","Gabriel Ynoa","2 Tms",3,2,27,2,0,0,3,3,0,0,0,0,0,1,1,1,0.8775614798069,12938
"Total","Abel De Los Santos","WSN",1,2,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.3434215188026428,12962
"Total","Joe Ross","WSN",1,1,27,1,0,0,3,3,1,0,0,0,0,1,1,4,1.9395360946655273,12972
"Total","Mauricio Cabrera","ATL",1,2,27.00000027,2,0,0,1,1,0,0,0,0,0,1,1,1,0.8784541487693787,12975
"Total","Austin Hedges","TEX",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12976
"Total","Andrew Faulkner","TEX",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12982
"Total","Jackie Bradley Jr.","BOS",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12984
"Total","Andrew Chafin","5 Tms",21,23,20.24999997,8,2,0,12,12,1,1,0,0,7,0.363636363,0.391304347,0.59090909,0.4178494059521219,12988
"Total","Colten Brewer","3 Tms",5,5,0,1,0,0,0,0,0,0,0,0,1,0.2,0.2,0.2,0.1739214539527893,12997
"Total","Robby Scott","2 Tms",3,6,0,2,1,0,0,0,0,1,0,0,1,0.4,0.5,0.6,0.46951668461163837,13042
"Total","Reymin Guduan","2 Tms",5,6,16.20000006,1,0,0,3,3,0,0,0,0,1,0.2,0.166666666,0.2,0.14650922020276388,13058
"Total","Wei-Yin Chen","MIA",3,4,13.49999993,2,0,0,1,1,0,0,0,0,2,0.5,0.5,0.5,0.43480363488197327,13071
"Total","Norichika Aoki","HOU",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13075
"Total","Taylor Jungmann","MIL",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13119
"Total","Derek Law","3 Tms",9,12,12,3,2,0,4,4,0,1,0,0,2,0.272727272,0.333333333,0.454545454,0.332769180337588,13133
"Total","Frank Garces","SDP",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13144
"Total","Carson Smith","SEA",7,11,23.14285718,3,2,0,6,6,0,0,0,0,3,0.272727272,0.272727272,0.454545454,0.30848771875554865,13172
"Total","Kyle Crick","3 Tms",6,8,11.57142859,2,0,0,3,3,0,0,0,0,2,0.25,0.25,0.25,0.22036326676607132,13182
"Total","Orlando Arcia","MIL",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13185
"Total","Jordan Weems","2 Tms",2,3,27.00000027,1,1,0,2,2,0,0,0,0,2,0.333333333,0.333333333,0.666666666,0.41388217608133954,13190
"Total","Joe Biagini","TOR",11,10,12,1,0,0,6,4,0,0,0,0,4,0.111111111,0.1,0.111111111,0.08696072697639465,13194
"Total","Warwick Saupold","DET",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13211
"Total","Michael Fulmer","3 Tms",12,14,8.30769231,1,0,0,4,4,1,2,1,0,4,0.083333333,0.214285714,0.333333333,0.207692224245805,13218
"Total","Louis Head","2 Tms",6,8,27,2,1,0,6,6,1,1,0,0,2,0.333333333,0.375,1,0.5006705671548843,13259
"Total","Ross Stripling","2 Tms",5,5,0,1,0,0,1,0,0,0,0,0,1,0.2,0.2,0.2,0.17677016258239747,13273
"Total","Matt Carasiti","COL",3,3,18,0,0,0,2,2,0,0,0,0,0,0,0,0,0,13276
"Total","Jesse Hahn","KCR",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13287
"Total","Danny Coulombe","4 Tms",7,9,21.60000009,3,0,0,4,4,1,0,0,1,1,0.375,0.444444444,0.75,0.49594389067755806,13293
"Total","Jake Barrett","2 Tms",6,10,13.5,4,1,0,3,3,0,0,0,0,2,0.4,0.4,0.5,0.38541797995567323,13322
"Total","James Pazos","2 Tms",5,5,9,1,0,0,2,1,0,0,0,0,1,0.2,0.2,0.2,0.17590614557266235,13323
"Total","Jake Lamb","LAA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13329
"Total","William Cuevas","2 Tms",3,3,54.00000054,2,0,0,2,2,0,0,0,0,0,0.666666666,0.666666666,0.666666666,0.5844458738962809,13331
"Total","Adrian Sampson","2 Tms",3,5,0,0,0,0,2,0,0,2,0,0,1,0,0.4,0,0.27640221118927,13339
"Total","Luis Cessa","NYY",9,10,18.00000006,3,0,0,6,6,2,0,0,0,1,0.3,0.3,0.9,0.4797709763050079,13345
"Total","Hoby Milner","MIL",6,7,10.79999998,2,0,0,2,2,0,0,0,0,4,0.285714285,0.285714285,0.285714285,0.25115866320473806,13346
"Total","Luke Maile","2 Tms",2,3,13.50000014,1,1,0,1,1,0,0,0,0,0,0.333333333,0.333333333,0.666666666,0.41458745797475177,13355
"Total","Cam Bedrosian","3 Tms",10,13,6.74999999,2,0,0,2,2,0,5,0,0,2,0.285714285,0.538461538,0.285714285,0.40033909449210536,13360
"Total","Dylan Floro","6 Tms",27,38,17.60869567,10,1,0,16,15,2,7,3,1,5,0.384615384,0.47368421,0.653846153,0.42541717631476267,13394
"Total","Damien Magnifico","MIL",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13395
"Total","Sam Selman","2 Tms",5,9,20.2499999,3,1,0,3,3,1,2,0,0,0,0.428571428,0.555555555,1,0.6226177215576172,13397
"Total","Paco Rodriguez","LAD",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13398
