Season,Name,Tm,IP,TBF,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
"Total","Ramon Rosso","PHI",0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,20368
"Total","Anthony Kay","TOR",0.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20387
"Total","Josh Fleming","TBR",0.1,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,20418
"Total","Jovani Moran","MIN",0.1,3,2,0,1,0,0,0,0,0,1,0,0,0,0.5,0.5,20422
"Total","Ryan Walker","SFG",0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,20423
"Total","Rony Garcia","DET",0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,20430
"Total","Enoli Paredes","HOU",0.1,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,20447
"Total","J.B. Bukauskas","ARI",0.1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,20491
"Total","Kyle Nelson","2 Tms",0,4,1,0.5,0.5,0,0,0,0,0,0.5,0,0.5,0,0.5,0.5,20515
"Total","Nick Sandlin","CLE",1.1,4,0.5,0,0.333333333,0.666666666,0,0,0,0,0.33333333,0.33333333,0.33333333,0.33333333,0.66666667,0,20517
"Total","Phoenix Sanders","TBR",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,20541
"Total","Adrian Martinez","OAK",0.2,3,1,0.5,0.5,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0,21023
"Total","Seth Martinez","HOU",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,21045
"Total","Alexis Diaz","CIN",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,21132
"Total","Brooks Kriske","NYY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21189
"Total","Connor Brogdon","PHI",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,21205
"Total","Jake Bird","COL",0.1,3,1,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0.5,0,0.5,21267
"Total","Lucas Gilbreath","COL",0.1,4,1,0,1,0,0,0,0,0,1,0,0,0,1,0,21290
"Total","Parker Mushinski","HOU",0.1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,21324
"Total","Yerry De Los Santos","PIT",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,21420
"Total","Cole Sands","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21461
"Total","Thaddeus Ward","WSN",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21513
"Total","Reiss Knehr","SDP",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,21541
"Total","Jackson Kowar","KCR",0.2,2,1,0.5,0.5,0,0,0,0,0,1,0,0,0,1,0,21549
"Total","Elvis Peguero","MIL",0.1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,21652
"Total","Cole Ragans","TEX",0.1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,21846
"Total","Mason Thompson","WSN",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21850
"Total","Gregory Santos","CHW",0.2,2,2,0,1,0,0,0,0,0,0.5,0.5,0,0,1,0,21894
"Total","Yerry Rodriguez","TEX",0.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,21955
"Total","Luis Frias","ARI",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,21997
"Total","Aaron Fletcher","SEA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22052
"Total","Jose Soriano","LAA",1,3,1,0,1,0,0,0,0,0,1,0,0,1,0,0,22100
"Total","DL Hall","BAL",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22207
"Total","Mac Sceroler","BAL",0.1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,22218
"Total","Paul Campbell","MIA",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,22248
"Total","Dylan Coleman","KCR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22276
"Total","Mason Englert","DET",0.1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,22288
"Total","Matthew Liberatore","STL",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22294
"Total","Joe Barlow","TEX",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22296
"Total","A.J. Alexy","TEX",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,22343
"Total","Colin Holderman","PIT",0.2,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,22361
"Total","Josh Winckowski","BOS",0.1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,22387
"Total","Carlos Hernandez","KCR",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22713
"Total","Roansy Contreras","PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22810
"Total","Luis Patino","2 Tms",1,3,0.5,0,0.333333333,0.666666666,0.5,0,0,0,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,22815
"Total","Jose Lopez","TBR",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,22982
"Total","Michael Plassmeyer","PHI",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23191
"Total","Cody Bolton","PIT",0.2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,23265
"Total","Packy Naughton","STL",0.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23292
"Total","Codi Heuer","CHW",0.2,2,2,0,1,0,0,0,0,0,0.5,0,0.5,0,1,0,23293
"Total","Collin Snider","KCR",0.1,2,1,0.5,0.5,0,0,0,0,0,0,1,0,0,1,0,23307
"Total","Tom Cosgrove","SDP",0.2,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,23443
"Total","Brandon Hughes","CHC",0.1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,23460
"Total","Ron Marinaccio","NYY",1.1,5,0,0,0,1,0,0,0,0,0.25,0.75,0,0.25,0.5,0.25,23488
"Total","Josh Walker","NYM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23617
"Total","Andrew Wantz","LAA",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,24933
"Total","Austin Warren","LAA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24937
"Total","Colin Selby","PIT",0.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,24986
"Total","Evan Lee","WSN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24988
"Total","Alex Vesia","2 Tms",0.1,3,0.5,0,0.333333333,0.666666666,0,0.5,1,0,0.33333333,0.66666667,0,0.33333333,0.33333333,0.33333333,25007
"Total","Penn Murfee","SEA",0.2,2,2,0,1,0,0,0,0,0,1,0,0,0.5,0.5,0,25174
"Total","Nick Mears","PIT",0.2,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,25376
"Total","Drew Rasmussen","MIL",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,25385
"Total","Joe La Sorsa","WSN",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25481
"Total","Isaiah Campbell","SEA",0.1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,25551
"Total","McKinley Moore","PHI",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,25663
"Total","Kevin Kelly","TBR",0.2,2,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0.5,0.5,25679
"Total","Matt Brash","SEA",1,5,3,0,1,0,0,0,0.333333333,0,0.33333333,0.66666667,0,0.33333333,0.33333333,0.33333333,25756
"Total","Zack Thompson","STL",0.1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,25918
"Total","Casey Legumina","CIN",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,25921
"Total","Andrew Nardi","MIA",1,4,3,0,1,0,0,0,0,0,1,0,0,0,0.66666667,0.33333333,25942
"Total","Kolton Ingram","LAA",0.1,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,26068
"Total","Andre Pallante","STL",0.2,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,26108
"Total","Bryan Hoeing","MIA",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,26304
"Total","Alec Marsh","KCR",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27451
"Total","Garrett Crochet","CHW",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,27463
"Total","Hyeon-Jong Yang","TEX",0.1,2,0,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0.5,0,0.5,27513
"Total","Hirokazu Sawamura","BOS",1.2,7,0,0.5,0,0.5,0,0,0,0,0,0.5,0.5,0.5,0,0.5,27515
"Total","Carson Spiers","CIN",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27685
"Total","Gavin Stone","LAD",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,27792
"Total","Sam Bachman","LAA",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,29754
"Total","Ben Joyce","LAA",0.1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,31461
"Total","Mason Miller","OAK",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31757
"Total","Shintaro Fujinami","BAL",0.1,4,1,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,1,0,31839
