Season,Name,Tm,G,TBF,ERA,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG,OBP,SLG,wOBA,playerId
"Total","Genesis Cabrera","STL",1,2,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0,0.3451472520828247,17490
"Total","Tanner Scott","2 Tms",4,3,18,0,0,0,2,2,0,0,0,0,2,0,0,0,0,17586
"Total","Tanner Rainey","WSN",2,2,13.49999993,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17610
"Total","Taylor Clarke","ARI",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17611
"Total","Justin Lawrence","COL",1,2,54.00000054,1,0,0,2,2,0,0,0,0,0,0.5,0.5,0.5,0.4412681460380554,17639
"Total","Cody Carroll","BAL",1,1,9,1,0,0,1,1,0,0,0,0,0,1,1,1,0.8825258016586304,17664
"Total","Ralph Garza Jr.","TBR",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17682
"Total","Koda Glover","WSN",1,0,27,0,0,0,3,3,0,0,0,0,0,0,0,0,0,17695
"Total","Jose Cuas","CHC",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17701
"Total","Trevor Megill","MIN",2,2,81.00000081,1,1,0,3,3,0,0,0,0,0,1,0.5,2,0.6307384967803955,17722
"Total","Evan Phillips","LAD",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17734
"Total","Drew Smith","NYM",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17755
"Total","Angel Perdomo","MIL",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17759
"Total","Jose Alvarado","TBR",4,3,13.50000014,1,0,0,1,1,0,0,0,0,1,0.333333333,0.333333333,0.333333333,0.29317690928777057,17780
"Total","Dillon Tate","BAL",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17796
"Total","Adbert Alzolay","CHC",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17859
"Total","Franklyn Kilome","NYM",1,2,27.00000027,1,0,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0.4412629008293152,17861
"Total","Ian Gibaut","CIN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17871
"Total","Nestor Cortes","NYY",1,0,18,0,0,0,2,2,0,0,0,0,0,0,0,0,0,17874
"Total","Dennis Santana","LAD",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17878
"Total","Garrett Cleavinger","LAD",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17897
"Total","Pete Fairbanks","TBR",2,1,13.49999993,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17998
"Total","Dylan Moore","SEA",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,18042
"Total","Ryan Helsley","STL",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18138
"Total","Tyler Kinley","COL",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,18297
"Total","Carson Fulmer","CIN",2,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,18311
"Total","Josh Sborz","TEX",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,18323
"Total","Eric Hanhold","BAL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18332
"Total","Josh Staumont","KCR",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18335
"Total","Nick Anderson","TBR",2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,18337
"Total","Jaime Barria","LAA",1,2,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0,0.3479514420032501,18356
"Total","Enyel De Los Santos","2 Tms",2,1,81.00000081,0,0,0,3,3,0,0,0,0,0,0,0,0,0,18403
"Total","Phil Bickford","LAD",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,18519
"Total","Sam Hentges","CLE",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,18548
"Total","Travis Lakins Sr.","2 Tms",2,3,162.00000162,2,1,0,6,6,1,0,0,0,0,0.666666666,0.666666666,2,1.096221884091695,18600
"Total","Hobie Harris","WSN",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,18615
"Total","A.J. Minter","ATL",3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,18655
"Total","Seunghwan Oh","STL",6,6,10.80000004,1,0,0,3,2,0,0,0,0,0,0.25,0.166666666,0.25,0.14640902479489645,18719
"Total","Drew Steckenrider","2 Tms",3,3,0,1,0,1,0,0,0,0,0,0,1,0.333333333,0.333333333,1,0.5260815223058065,18806
"Total","Ben Meyer","MIA",1,1,54.00000054,1,1,0,2,2,0,0,0,0,0,1,1,2,1.2472748756408691,18854
"Total","Kyle Keller","LAA",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,18890
"Total","Kirby Snead","OAK",2,2,13.49999993,0,0,0,1,1,0,0,0,0,1,0,0,0,0,19179
"Total","Jose Quijada","2 Tms",2,1,36,1,0,0,4,4,0,0,0,0,0,1,1,1,0.8696072697639465,19200
"Total","Seranthony Dominguez","PHI",4,3,67.49999966,1,1,0,5,5,0,0,0,0,1,0.333333333,0.333333333,0.666666666,0.41458745797475177,19249
"Total","Ian Hamilton","2 Tms",2,2,54.00000054,1,0,0,2,2,1,0,0,0,1,0.5,0.5,2,1.0154142379760742,19261
"Total","Jacob Webb","LAA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19274
"Total","Hector Velazquez","BOS",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19341
"Total","A.J. Puk","MIA",2,2,13.49999993,0,0,0,2,1,0,0,0,0,0,0,0,0,0,19343
"Total","Caleb Ferguson","LAD",2,3,81.00000081,0,0,0,3,3,0,1,0,1,1,0,0.666666666,0,0.473969300587972,19349
"Total","Colin Poche","TBR",1,2,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0.3479514420032501,19403
"Total","Ronel Blanco","HOU",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19407
"Total","Yohan Ramirez","2 Tms",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19444
"Total","Bryan Garcia","DET",2,2,108.00000108,1,0,0,4,4,1,0,0,0,0,0.5,0.5,2,1.003259301185608,19457
"Total","Jorge Alcala","MIN",2,3,0,1,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.2898690899213155,19459
"Total","Mike Shawaryn","BOS",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19495
"Total","JD Hammer","PHI",1,1,9,1,0,0,1,1,1,0,0,0,0,1,1,4,2.006518602371216,19548
"Total","Geoff Hartlieb","NYM",1,1,18,1,1,0,2,2,0,0,0,0,0,1,1,2,1.2416465282440186,19558
"Total","David Bednar","PIT",3,4,6.75000002,0,0,0,1,1,0,1,0,0,1,0,0.25,0,0.17397572100162506,19569
"Total","Sean Poppen","ARI",1,1,9,1,1,0,1,1,0,0,0,0,0,1,1,2,1.261476993560791,19583
"Total","Cionel Perez","BAL",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19614
"Total","Jordan Hicks","STL",3,2,18,0,0,0,2,2,0,0,0,0,1,0,0,0,0,19618
"Total","Matt Foster","CHW",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19647
"Total","Gregory Soto","DET",1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0.8838508129119873,19677
"Total","Anthony Bender","MIA",1,2,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0,0.3443719744682312,19742
"Total","Yoshihisa Hirano","2 Tms",2,2,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19756
"Total","Will Vest","DET",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19769
"Total","Keegan Thompson","CHC",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19795
"Total","Michael King","NYY",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19853
"Total","Brandon Bielak","HOU",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19866
"Total","Tanner Houck","BOS",1,2,27.00000027,1,0,0,1,1,0,0,0,0,1,0.5,0.5,0.5,0.44192540645599365,19879
"Total","Alex Lange","DET",3,4,94.49999953,1,0,0,7,7,1,1,0,0,0,1,0.5,4,0.6749997287988663,19883
"Total","Adonis Medina","NYM",1,1,18,1,0,0,2,2,0,0,0,0,0,1,1,1,0.8838508129119873,19903
"Total","Bryan Hudson","LAD",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19924
"Total","Tony Santillan","CIN",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19926
"Total","Trevor Stephan","CLE",2,1,27.00000027,0,0,0,1,1,0,0,0,0,1,0,0,0,0,19932
"Total","Bryse Wilson","ATL",1,2,81.00000081,1,1,0,3,3,0,0,0,0,0,1,0.5,2,0.6236374378204346,19990
"Total","Joel Kuhnel","CIN",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19995
"Total","John Schreiber","2 Tms",4,3,27,0,0,0,3,3,0,0,0,0,1,0,0,0,0,20020
"Total","Jake Fishman","MIA",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20060
"Total","Kaleb Ort","BOS",1,1,27,1,0,0,4,3,1,0,0,0,0,1,1,4,2.004096031188965,20061
"Total","Miguel Sanchez","MIL",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20074
"Total","Adam Oller","OAK",2,2,81.00000081,1,1,0,3,3,0,0,0,0,1,0.5,0.5,1,0.6218811869621277,20132
"Total","James Karinchak","CLE",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20151
"Total","Nick Nelson","PHI",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20153
"Total","Zach Pop","MIA",1,1,36,1,0,0,4,4,1,0,0,0,0,1,1,4,2.006518602371216,20185
"Total","Eli Morgan","CLE",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20203
"Total","Jeremy Beasley","TOR",3,3,40.50000041,1,0,0,3,3,0,0,0,0,1,0.5,0.333333333,0.5,0.2946169376373291,20205
"Total","Yennsy Diaz","NYM",1,1,18,1,0,0,2,2,0,0,0,0,0,1,1,1,0.8790553212165833,20218
"Total","Griffin Jax","MIN",1,2,36,0,0,0,4,4,0,2,0,0,0,0,1,0,0.6959028840065002,20253
"Total","Cory Abbott","WSN",1,3,26.99999987,1,0,0,2,2,0,0,0,1,0,0.5,0.666666666,0.5,0.5361804366111755,20277
"Total","Andre Scrubb","HOU",2,2,13.49999993,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20329
"Total","Brusdar Graterol","LAD",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20367
"Total","Andres Munoz","SEA",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20373
"Total","Isaac Mattson","BAL",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20385
"Total","Anthony Kay","NYM",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20387
"Total","Josh Fleming","TBR",1,0,18,0,0,0,2,2,0,0,0,0,0,0,0,0,0,20418
"Total","Jovani Moran","MIN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20422
"Total","Rony Garcia","DET",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.8825258016586304,20430
"Total","Braden Bristo","DET",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20494
"Total","Kyle Nelson","ARI",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20515
"Total","Denyi Reyes","NYM",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20526
"Total","Edwin Uceta","LAD",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20539
"Total","Elvis Luciano","TOR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20632
"Total","Felix Bautista","BAL",3,3,67.50000068,1,0,0,5,5,1,0,0,0,1,0.333333333,0.333333333,1.333333333,0.6680320103963217,20666
"Total","Adrian Martinez","OAK",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21023
"Total","Jhoan Duran","MIN",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,21029
"Total","Emmanuel Clase","CLE",4,4,27.00000027,1,0,0,3,3,0,0,0,0,1,0.333333333,0.25,0.333333333,0.2206340730190277,21032
"Total","Dauri Moreta","CIN",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21101
"Total","Alexis Diaz","CIN",2,2,13.50000014,0,0,0,1,1,0,0,0,0,1,0,0,0,0,21132
"Total","Angel Felipe","OAK",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,21163
"Total","Dany Jimenez","OAK",2,1,45,0,0,0,5,5,0,1,0,0,0,0,1,0,0.6887439489364624,21170
"Total","Jake Bird","COL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21267
"Total","Andre Jackson","LAD",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21298
"Total","Peter Strzelecki","MIL",1,1,9,1,0,0,1,1,0,0,0,0,0,1,1,1,0.8825362920761108,21367
"Total","Yerry De Los Santos","PIT",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21420
"Total","Thaddeus Ward","WSN",1,1,18,1,0,0,2,2,0,0,0,0,0,1,1,1,0.8825362920761108,21513
"Total","Jake Cousins","MIL",2,1,27.00000027,0,0,0,1,1,0,0,0,0,1,0,0,0,0,21620
"Total","Jose Marte","LAA",1,1,36,1,0,0,4,4,1,0,0,0,0,1,1,4,2.006518602371216,21761
"Total","Mason Thompson","WSN",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,21850
"Total","Gregory Santos","CHW",1,2,27,1,0,0,3,3,0,0,0,1,0,1,1,1,0.8042706549167633,21894
"Total","Camilo Doval","SFG",6,7,7.71428569,1,0,0,2,2,0,0,0,1,3,0.166666666,0.285714285,0.166666666,0.2297916156905038,21992
"Total","Aaron Fletcher","SEA",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,22052
"Total","Paul Campbell","MIA",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22248
"Total","Dylan Coleman","KCR",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,22276
"Total","Colin Holderman","PIT",2,3,18,0,0,0,2,2,0,1,0,0,0,0,0.333333333,0,0.23196762800216675,22361
"Total","Logan Gillaspie","BAL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22461
"Total","Angel Zerpa","KCR",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22717
"Total","Carlos Vargas","ARI",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22915
"Total","Codi Heuer","CHC",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,23293
"Total","Brandon Hughes","CHC",1,1,9,1,0,0,1,1,0,0,0,0,0,1,1,1,0.8825362920761108,23460
"Total","Ron Marinaccio","NYY",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23488
"Total","Justin Bruihl","LAD",1,1,27,1,1,0,3,3,0,0,0,0,0,1,1,2,1.2437623739242554,23779
"Total","Justin Martinez","ARI",1,1,36,1,0,0,4,4,1,0,0,0,0,1,1,4,2.004096031188965,24453
"Total","Andrew Wantz","LAA",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,24933
"Total","Joe Jacques","BOS",1,2,13.49999993,1,0,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0.4412681460380554,25178
"Total","Joe La Sorsa","WSN",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25481
"Total","Yennier Cano","BAL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25911
"Total","Brendan White","DET",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26024
"Total","Brandon Walter","BOS",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,26056
"Total","Nick Robertson","BOS",1,3,0,1,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,0.4412681460380554,26226
"Total","Spencer Strider","ATL",1,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,27498
"Total","Hirokazu Sawamura","BOS",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27515
"Total","Daniel Palencia","CHC",1,1,27.00000027,0,0,0,1,1,0,0,0,0,0,0,0,0,0,27914
"Total","Shintaro Fujinami","OAK",2,0,18,0,0,0,2,2,0,0,0,0,0,0,0,0,0,31839
