Season,Name,Tm,IP,TBF,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
"Total","Brennan Bernardino","BOS",0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,16835
"Total","Cam Hill","CLE",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,16840
"Total","Reed Garrett","WSN",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16866
"Total","Eric Stout","PIT",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16873
"Total","Greg Mahle","LAA",0.1,3,1,0,1,0,0,0,1,0,0,1,0,0,0,1,16877
"Total","Aaron Wilkerson","MIL",0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,16904
"Total","Touki Toussaint","ATL",1,3,1,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0,1,0,16929
"Total","Sean Newcomb","ATL",0.1,3,0,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0,0.5,0.5,16943
"Total","Trevor Williams","2 Tms",0.2,2,1,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0.5,0.5,0,16977
"Total","Tyler Beede","PIT",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16981
"Total","Tanner Banks","CHW",0.2,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,16990
"Total","Sean Reid-Foley","NYM",0.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17034
"Total","Joe Palumbo","TEX",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17035
"Total","Domingo Acevedo","OAK",0.2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,17092
"Total","Austin Davis","PIT",0.2,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,17117
"Total","Jose Castillo","SDP",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,17169
"Total","Gabe Speier","KCR",0.1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,17170
"Total","Ranger Suarez","PHI",0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,17277
"Total","Thomas Pannone","TOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17281
"Total","Edgar Santana","PIT",0.1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,17355
"Total","Erick Fedde","WSN",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17425
"Total","Jeff Hoffman","PHI",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17432
"Total","Heath Fillmyer","KCR",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,17466
"Total","Daniel Duarte","CIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17480
"Total","Albert Abreu","NYY",0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,17485
"Total","Genesis Cabrera","STL",1.2,5,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,1,0,17490
"Total","Diego Castillo","TBR",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17496
"Total","Jimmy Herget","TEX",0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,17556
"Total","Tanner Scott","BAL",1,5,2,0,0.666666666,0.333333333,0,0,0.5,0,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,17586
"Total","Tanner Rainey","CIN",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17610
"Total","Taylor Clarke","KCR",0.2,2,1,0,0.5,0.5,0,0,0,0,1,0,0,0,0,1,17611
"Total","Justin Lawrence","COL",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,17639
"Total","Koda Glover","WSN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17695
"Total","Jose Cuas","KCR",1,4,0,0.666666666,0,0.333333333,0,0,0,0,0,0.66666667,0.33333333,0.33333333,0.33333333,0.33333333,17701
"Total","Evan Phillips","2 Tms",1,4,0,0,0,1,0,0,0,0,0,0,1,1,0,0,17734
"Total","Tyler Alexander","DET",0.1,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,17735
"Total","Drew Smith","NYM",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,17755
"Total","Jose Alvarado","2 Tms",1.1,3,1,0,1,0,0,0,0,0,0,1,0,0,1,0,17780
"Total","Dillon Tate","BAL",1.2,5,1,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0.25,0.75,0,17796
"Total","Daniel Zamora","NYM",0.1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,17811
"Total","Nestor Cortes","2 Tms",0.2,2,1,0,0.5,0.5,0,1,0,0,0,1,0,0.5,0,0.5,17874
"Total","Brett Kennedy","CIN",0.1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,17877
"Total","Dennis Santana","2 Tms",0.1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,17878
"Total","Brock Burke","TEX",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,17968
"Total","Pete Fairbanks","TEX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17998
"Total","Phil Maton","2 Tms",1,4,0.5,0,0.333333333,0.666666666,0,0,0,0,0,0.66666667,0.33333333,0,1,0,18064
"Total","Ryan Helsley","STL",0.2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,18138
"Total","Zac Grotz","SEA",0.2,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,18256
"Total","Jarlin Garcia","2 Tms",1.1,6,0.5,0.4,0.2,0.4,0,0,0,0,0.4,0.6,0,0,0.6,0.4,18282
"Total","Tyler Kinley","2 Tms",1,5,0,0.25,0,0.75,0.333333333,0,0,0,0.5,0.25,0.25,0.25,0.25,0.5,18297
"Total","Andrew Suarez","2 Tms",0.2,2,2,0,1,0,0,0,0,0,0.5,0,0.5,0,1,0,18300
"Total","Taylor Hearn","TEX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18325
"Total","James Kaprielian","OAK",0,2,0,1,0,0,0,0,0,0,0.5,0,0.5,0.5,0,0.5,18331
"Total","Eric Hanhold","NYM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18332
"Total","Alex Young","CIN",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18333
"Total","Josh Staumont","KCR",1,3,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,1,0,18335
"Total","Nick Anderson","MIA",1,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,18337
"Total","Jaime Barria","LAA",0.1,2,1,0,0.5,0.5,0,0,1,0,0.5,0,0.5,0.5,0.5,0,18356
"Total","Scott Effross","CHC",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18384
"Total","Enyel De Los Santos","CLE",0.2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,18403
"Total","Sam Hentges","CLE",0.1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,18548
"Total","Logan Allen","CLE",0.2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,18555
"Total","Travis Lakins Sr.","BAL",0.1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,18600
"Total","Hobie Harris","WSN",0.1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,18615
"Total","Jake Woodford","STL",0.1,3,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.66666667,0.33333333,0,0.33333333,0.33333333,0.33333333,18674
"Total","Freddy Peralta","MIL",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,18679
"Total","Kolby Allard","TEX",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18694
"Total","Dillon Peters","PIT",0.1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,18790
"Total","Pedro Avila","SDP",0.1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,18864
"Total","Kyle Keller","PIT",0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,18890
"Total","Tommy Nance","MIA",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,19178
"Total","Kirby Snead","OAK",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19179
"Total","Jose Quijada","LAA",1,4,2,0.25,0.5,0.25,0,0,0,0,0,0.5,0.5,0.25,0.25,0.5,19200
"Total","Dakota Hudson","STL",1,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,19206
"Total","Mitch White","LAD",0.1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,19225
"Total","Cole Irvin","2 Tms",1,5,0.5,0,0.333333333,0.666666666,0,0,0,0,0.33333333,0,0.66666667,0,0.33333333,0.66666667,19244
"Total","Thomas Hatch","TOR",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19264
"Total","Jacob Webb","LAA",0.2,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,19274
"Total","Trevor Richards","TBR",0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,19309
"Total","Reggie McClain","SEA",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,19311
"Total","Cal Quantrill","CLE",0.2,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,19312
"Total","Eric Lauer","MIL",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19316
"Total","Matt Festa","SEA",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,19330
"Total","Richard Lovelady","OAK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19337
"Total","Hector Velazquez","BOS",0.2,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,19341
"Total","Caleb Ferguson","LAD",0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,19349
"Total","Lucas Erceg","OAK",0,2,1,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0.5,0.5,19360
"Total","Keegan Akin","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19362
"Total","Colin Poche","TBR",0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19403
"Total","Yohan Ramirez","PIT",0.2,2,2,0,1,0,0,0,0.5,0,0,1,0,0.5,0.5,0,19444
"Total","Shaun Anderson","2 Tms",0,2,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0.5,0.5,19453
"Total","Michael Rucker","CHC",0.2,2,1,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0,1,0,19454
"Total","Kyle Funkhouser","DET",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,19456
"Total","Bryan Garcia","DET",0.1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,19457
"Total","Jorge Alcala","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19459
"Total","Andrew Vasquez","PHI",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19482
"Total","Jason Foley","DET",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19531
"Total","Jimmy Lambert","CHW",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,19541
"Total","Jon Duplantier","ARI",0.2,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,19546
"Total","JD Hammer","PHI",0.1,3,1,0,1,0,0,0,0,0,0,1,0,0,1,0,19548
"Total","JoJo Romero","2 Tms",0.2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,19574
"Total","Sean Poppen","ARI",0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,19583
"Total","Cionel Perez","BAL",1,2,1,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0.5,0.5,19614
"Total","Jordan Hicks","STL",1,4,4,0,1,0,0,0,0,0,0.25,0.25,0.5,0.25,0.5,0.25,19618
"Total","Matt Foster","CHW",1,4,0,0.5,0,0.5,0,0,0,0,0,1,0,0,0.5,0.5,19647
"Total","Gregory Soto","DET",0.1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,19677
"Total","Jordan Sheffield","COL",0.1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,19682
"Total","Dustin May","LAD",0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,19716
"Total","Anthony Bender","MIA",0.1,2,1,0.5,0.5,0,0,0,0,0,0.5,0,0.5,0,0.5,0.5,19742
"Total","Jonathan Loaisiga","NYY",1,3,1,0.5,0.5,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0,19753
"Total","Yoshihisa Hirano","ARI",0.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19756
"Total","Will Vest","DET",1.1,3,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.33333333,0.33333333,0.33333333,0,1,0,19769
"Total","Jacob Lemoine","OAK",1,2,1,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0,1,0,19785
"Total","Keegan Thompson","CHC",0.1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,19795
"Total","Wil Crowe","PIT",0.1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,19800
"Total","Bryan Baker","BAL",1.1,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,19804
"Total","Darwinzon Hernandez","BOS",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19848
"Total","Michael King","NYY",0.1,2,1,0,1,0,0,0,1,0,0,1,0,1,0,0,19853
"Total","Kevin Ginkel","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19876
"Total","Gabe Klobosits","WSN",0.1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,19881
"Total","Alex Lange","DET",0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,19883
"Total","Tony Santillan","CIN",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,19926
"Total","Jhon Romero","WSN",0.1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,19940
"Total","Jesus Luzardo","OAK",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,19959
"Total","Bryse Wilson","MIL",0,2,1,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,19990
"Total","Joel Kuhnel","CIN",0.2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,19995
"Total","John Schreiber","BOS",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20020
"Total","Rico Garcia","BAL",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,20023
"Total","Adrian Morejon","SDP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20039
"Total","Ronald Bolanos","KCR",0,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,20041
"Total","Jake Fishman","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20060
"Total","Kaleb Ort","BOS",0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,20061
"Total","Mauricio Llovera","SFG",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,20080
"Total","James Karinchak","CLE",0.1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,20151
"Total","Nick Nelson","PHI",0.1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,20153
"Total","Zach Pop","MIA",0.2,3,2,0.333333333,0.666666666,0,0,0,0,0,0.33333333,0.33333333,0.33333333,0,1,0,20185
"Total","Garrett Whitlock","BOS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20191
"Total","Eli Morgan","CLE",0.1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,20203
"Total","Mike Baumann","BAL",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20206
"Total","Zach Logue","DET",0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,20231
"Total","Griffin Jax","MIN",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,20253
"Total","Erich Uelmen","CHC",0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,20323
"Total","Steven Wilson","SDP",0.1,2,0,0.5,0,0.5,0,0,0,0,0.5,0,0.5,0,0.5,0.5,20353
"Total","Tyler Zuber","KCR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20379
"Total","Josh Fleming","TBR",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20418
"Total","Jovani Moran","MIN",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20422
"Total","Ryan Walker","SFG",0.1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,20423
"Total","Peter Solomon","ARI",0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,20476
"Total","J.B. Bukauskas","ARI",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20491
"Total","Kyle Nelson","ARI",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20515
"Total","Nick Sandlin","CLE",1.2,4,1,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,20517
"Total","Cristopher Sanchez","PHI",0.1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,20778
"Total","Seth Martinez","HOU",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21045
"Total","Miguel Yajure","PIT",0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,21111
"Total","Alexis Diaz","CIN",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,21132
"Total","Connor Brogdon","PHI",0.1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,21205
"Total","Jake Bird","COL",1,6,0.333333333,0,0.25,0.75,0,0,0,0,0,0.5,0.5,0,0,1,21267
"Total","Lucas Gilbreath","COL",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21290
"Total","Elvis Peguero","2 Tms",0.2,2,2,0,1,0,0,0,0,0,1,0,0,0,1,0,21652
"Total","Jose Marte","LAA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21761
"Total","Mason Thompson","WSN",0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,21850
"Total","Gregory Santos","CHW",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21894
"Total","Yerry Rodriguez","TEX",0.1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,21955
"Total","Luis Frias","ARI",0.1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,21997
"Total","John King","TEX",0.1,2,2,0,1,0,0,0,0,0,1,0,0,0,0.5,0.5,22051
"Total","Jose Soriano","LAA",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22100
"Total","Mac Sceroler","BAL",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22218
"Total","Paul Campbell","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22248
"Total","Dylan Coleman","KCR",0.2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,22276
"Total","Mason Englert","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22288
"Total","Chris Rodriguez","LAA",0.2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,22310
"Total","Josh Winckowski","BOS",1,3,1,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0,1,0,22387
"Total","Carlos Hernandez","KCR",0.1,2,1,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0.5,0.5,0,22713
"Total","Roansy Contreras","PIT",0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,22810
"Total","Luis Patino","CHW",0.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22815
"Total","Codi Heuer","CHW",0.2,3,1,0,1,0,0,0,0,0,1,0,0,0,1,0,23293
"Total","Tom Cosgrove","SDP",0.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23443
"Total","Ron Marinaccio","NYY",1,3,2,0,1,0,0,0,0,0,0.5,0.5,0,0,1,0,23488
"Total","Justin Bruihl","COL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23779
"Total","Joey Gerber","SEA",0.2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,24591
"Total","Andrew Wantz","LAA",1,3,3,0,1,0,0,0,0.333333333,0,1,0,0,0.33333333,0.66666667,0,24933
"Total","Austin Warren","LAA",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,24937
"Total","Alex Vesia","LAD",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25007
"Total","Tim Herrin","CLE",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25139
"Total","Penn Murfee","SEA",0.1,3,0,1,0,0,0,0,0,0,0.66666667,0.33333333,0,0,0.66666667,0.33333333,25174
"Total","Joe Jacques","BOS",0.1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,25178
"Total","Nick Mears","PIT",0.2,3,1,0,0.5,0.5,0,0,0,0,1,0,0,0.5,0.5,0,25376
"Total","Sam Long","SFG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25379
"Total","Kevin Kelly","TBR",0.2,4,2,0,1,0,0,0,0,0,0.5,0.5,0,0,1,0,25679
"Total","Matt Brash","SEA",1.1,4,1,0,1,0,0,0,0,0,0,0,1,0,0,1,25756
"Total","Yennier Cano","MIN",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,25911
"Total","Zack Thompson","STL",0.1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,25918
"Total","Andrew Nardi","MIA",0.1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,25942
"Total","Kolton Ingram","LAA",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,26068
"Total","Andre Pallante","STL",0.2,5,4,0,1,0,0,0,0.25,0,1,0,0,0.25,0.5,0.25,26108
"Total","Andrew Saalfrank","ARI",0.2,2,1,0.5,0.5,0,0,0,1,0,0,1,0,1,0,0,26203
"Total","Nick Robertson","LAD",0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,26226
"Total","Tyler Holton","ARI",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,26231
"Total","Bryan Hoeing","MIA",0.2,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,26304
"Total","Hirokazu Sawamura","BOS",0.1,3,1,0.666666666,0.333333333,0,0,0,0,0,0,0.66666667,0.33333333,0.33333333,0.33333333,0.33333333,27515
"Total","Hayden Wesneski","CHC",0.2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,27581
"Total","Gavin Stone","LAD",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27792
"Total","Daniel Palencia","CHC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27914
"Total","Sam Bachman","LAA",0.2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,29754
"Total","Grant Hartwig","NYM",1.1,2,2,0,1,0,0,0,0,0,0.5,0.5,0,0,1,0,29946
"Total","Evan Justice","COL",0.2,2,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,1,0,30008
"Total","Shintaro Fujinami","OAK",0.2,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,31839
