Season,Name,Tm,IP,TBF,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
"Total","Luis Cessa","2 Tms",4.1,15,1.25,0.1,0.5,0.4,0,0.5,0,0,0.5,0.3,0.2,0.2,0.4,0.4,13345
"Total","Hoby Milner","4 Tms",3.1,19,0.375,0.266666666,0.2,0.533333333,0.25,0.25,0,0,0.26666667,0.33333333,0.4,0.2,0.6,0.2,13346
"Total","Cam Bedrosian","2 Tms",7.2,24,3.5,0.1,0.7,0.2,0,0,0.285714285,0,0.5,0.3,0.2,0.2,0.4,0.4,13360
"Total","Steven Matz","STL",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,13361
"Total","Brady Rodgers","HOU",0.1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,13393
"Total","Dylan Floro","5 Tms",3.1,16,3,0.2,0.6,0.2,0.333333333,0,0.111111111,0,0.33333333,0.4,0.26666667,0.26666667,0.6,0.13333333,13394
"Total","Sam Selman","SFG",0.1,2,1,0,0.5,0.5,0,1,0,0,0.5,0.5,0,0,0.5,0.5,13397
"Total","Paco Rodriguez","LAD",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13398
"Total","R.J. Alvarez","OAK",0.2,4,0,0.5,0,0.5,0,0,0,0,0.5,0.5,0,0,0.5,0.5,13401
"Total","Felix Pena","LAA",1.1,5,1,0,0.5,0.5,0,1,0,0,1,0,0,0,0.5,0.5,13403
"Total","Angel Nesbitt","DET",0.1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,13415
"Total","Chris Beck","2 Tms",3.2,19,0.666666666,0.444444444,0.222222222,0.333333333,0,0.333333333,0,0,0.44444444,0.33333333,0.22222222,0,0.88888889,0.11111111,13418
"Total","Matt Koch","2 Tms",2,13,1.333333333,0.363636363,0.363636363,0.272727272,0.333333333,0,0.25,0,0.36363636,0.36363636,0.27272727,0.18181818,0.27272727,0.54545455,13420
"Total","Drew VerHagen","2 Tms",8,35,1.125,0.291666666,0.375,0.333333333,0,0,0,0,0.33333333,0.5,0.16666667,0.16666667,0.54166667,0.29166667,13424
"Total","Pat Light","MIN",0.1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,13427
"Total","Pierce Johnson","4 Tms",2.2,18,2,0.5,0.333333333,0.166666666,0,0,0,0,0.5,0.16666667,0.33333333,0.16666667,0.66666667,0.16666667,13435
"Total","Mike Morin","4 Tms",3.2,12,0.5,0,0.333333333,0.666666666,0.375,0,0,0,0.33333333,0.41666667,0.25,0.41666667,0.41666667,0.16666667,13442
"Total","Taylor Rogers","2 Tms",4.2,15,1.2,0,0.545454545,0.454545454,0.2,0,0,0,0.36363636,0.45454545,0.18181818,0.27272727,0.36363636,0.36363636,13449
"Total","Eddie Butler","3 Tms",2,7,0.5,0.25,0.25,0.5,0,0,0,0,0.5,0.25,0.25,0,1,0,13453
"Total","Lucas Sims","2 Tms",3.2,18,0.4,0.222222222,0.222222222,0.555555555,0.2,0.2,0,0,0.22222222,0.44444444,0.33333333,0.11111111,0.77777778,0.11111111,13470
"Total","Daniel Norris","DET",1,5,2,0.333333333,0.666666666,0,0,0,0,0,0.66666667,0.33333333,0,0,1,0,13475
"Total","Connor Sadzeck","TEX",0.1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,13483
"Total","Sam Tuivailala","2 Tms",1,4,1,0.5,0.5,0,0,0,0,0,1,0,0,0,0.5,0.5,13485
"Total","Brandon Brennan","2 Tms",1.1,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,13527
"Total","Matt Bowman","2 Tms",4.2,24,1.666666666,0.2,0.5,0.3,0.166666666,0,0,0,0.3,0.4,0.3,0.2,0.45,0.35,13528
"Total","Andrew Triggs","OAK",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,13533
"Total","Richard Rodriguez","PIT",3.1,12,0.8,0,0.444444444,0.555555555,0,0,0.25,0,0.44444444,0.22222222,0.33333333,0.11111111,0.66666667,0.22222222,13549
"Total","Alec Asher","2 Tms",1,4,0.5,0,0.333333333,0.666666666,0.5,0,0,0,0.33333333,0.33333333,0.33333333,0.33333333,0.66666667,0,13560
"Total","Justin Haley","2 Tms",0.2,3,2,0,0.666666666,0.333333333,0,0,0,0,0.33333333,0.66666667,0,0.33333333,0,0.66666667,13572
"Total","Steven Okert","2 Tms",4,14,0.125,0,0.111111111,0.888888888,0.25,0,0,0,0.3,0.4,0.3,0.3,0.5,0.2,13580
"Total","Robert Stephenson","4 Tms",6.2,25,0.285714285,0.357142857,0.142857142,0.5,0,0,0,0,0.35714286,0.42857143,0.21428571,0.07142857,0.64285714,0.28571429,13594
"Total","Shawn Morimando","MIA",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13606
"Total","Carl Edwards Jr.","3 Tms",5.1,22,0.625,0.071428571,0.357142857,0.571428571,0,0.125,0.2,0,0.21428571,0.5,0.28571429,0.14285714,0.64285714,0.21428571,13607
"Total","Taylor Guerrieri","TEX",1,4,1,0,1,0,0,0,0,0,1,0,0,0,1,0,13616
"Total","Jakob Junis","2 Tms",1.2,7,0,0.5,0,0.5,0,0,0,0,0,0,1,0,1,0,13619
"Total","Josh D. Smith","CLE",0.1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,13629
"Total","Clay Holmes","2 Tms",2,7,3,0.25,0.75,0,0,0,0,0,0.25,0.75,0,0.25,0.75,0,13649
"Total","Tayler Scott","4 Tms",0.2,7,2,0.4,0.4,0.2,0,0,0,0,0.2,0.8,0,0,0.8,0.2,13652
"Total","Jharel Cotton","3 Tms",2.1,11,2,0.333333333,0.444444444,0.222222222,0,0,0,0,0.44444444,0.22222222,0.33333333,0.22222222,0.55555556,0.22222222,13654
"Total","Onelki Garcia","KCR",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,13674
"Total","John Gant","2 Tms",2,11,0.25,0.375,0.125,0.5,0,0,0,0,0.25,0.375,0.375,0.125,0.5,0.375,13684
"Total","Nick Goody","2 Tms",3.1,15,0.4,0.222222222,0.222222222,0.555555555,0.2,0.2,0,0,0.44444444,0.33333333,0.22222222,0.11111111,0.22222222,0.66666667,13685
"Total","Sal Romano","2 Tms",2,6,0.5,0,0.333333333,0.666666666,0,0,0,0,0.33333333,0.66666667,0,0.33333333,0.33333333,0.33333333,13690
"Total","Robert Gsellman","NYM",2.1,10,2.5,0.222222222,0.555555555,0.222222222,0.5,0,0.4,0,0.22222222,0.33333333,0.44444444,0.33333333,0.44444444,0.22222222,13696
"Total","Jake Faria","3 Tms",1,5,2,0,1,0,0,0,0,0,1,0,0,0,1,0,13699
"Total","Joey Krehbiel","BAL",1,7,2,0,0.666666666,0.333333333,0,1,0,0,0,1,0,0,0.33333333,0.66666667,13707
"Total","Kyle Barraclough","4 Tms",4,18,0.333333333,0.2,0.2,0.6,0.166666666,0.166666666,0,0,0.4,0.3,0.3,0.1,0.4,0.5,13713
"Total","Michael Roth","TEX",0.1,2,1,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0.5,0.5,0,13736
"Total","Max Fried","ATL",0.1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,13743
"Total","Tyler Duffey","MIN",4,20,3,0.272727272,0.545454545,0.181818181,0,1,0,0,0.45454545,0.18181818,0.36363636,0.09090909,0.36363636,0.54545455,13758
"Total","Chris Stratton","4 Tms",6.2,38,0.9,0.344827586,0.310344827,0.344827586,0.2,0.3,0.222222222,0,0.31034483,0.34482759,0.34482759,0.13793103,0.48275862,0.37931034,13761
"Total","Dominic Leone","7 Tms",8.1,30,1.666666666,0.238095238,0.476190476,0.285714285,0,0,0,0,0.42857143,0.52380952,0.04761905,0.0952381,0.47619048,0.42857143,13763
"Total","Roberto Osuna","TOR",1,4,0,0.333333333,0,0.666666666,0,0,0,0,0,0.33333333,0.66666667,0,0.66666667,0.33333333,13764
"Total","JT Chargois","5 Tms",3.1,17,1.5,0.166666666,0.5,0.333333333,0,0.5,0,0,0.46153846,0.30769231,0.23076923,0.15384615,0.38461538,0.46153846,13767
"Total","Zach Eflin","PHI",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,13774
"Total","Daniel Stumpf","DET",2.1,9,0.5,0.142857142,0.285714285,0.571428571,0.5,0,0,0,0.42857143,0.14285714,0.42857143,0.42857143,0.28571429,0.28571429,13780
"Total","Alex Wood","SFG",0.1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,13781
"Total","Tyler Wagner","ARI",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13796
"Total","Matt Strahm","4 Tms",7,22,1.25,0.4375,0.3125,0.25,0.5,0,0,0,0.5,0.4375,0.0625,0.1875,0.5,0.3125,13799
"Total","Austin Adams","3 Tms",1.1,8,1.5,0.166666666,0.5,0.333333333,0,0.5,0,0,0.5,0.5,0,0.16666667,0.33333333,0.5,13801
"Total","Walker Lockett","SEA",0.1,3,2,0.333333333,0.666666666,0,0,0,0,0,0.33333333,0,0.66666667,0,0.33333333,0.66666667,13804
"Total","Alec Mills","CHC",0.2,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,13834
"Total","Paul Sewald","2 Tms",3.1,15,0.285714285,0,0.222222222,0.777777777,0.142857142,0,0,0,0.22222222,0.66666667,0.11111111,0.22222222,0.44444444,0.33333333,13892
"Total","Chris Flexen","2 Tms",0.2,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,13896
"Total","Scott Oberg","COL",3.2,19,1.75,0.214285714,0.5,0.285714285,0,0,0.285714285,0,0.35714286,0.28571429,0.35714286,0.07142857,0.57142857,0.35714286,13911
"Total","Brent Suter","2 Tms",7.1,29,1.625,0.125,0.541666666,0.333333333,0.25,0.125,0.153846153,0,0.41666667,0.5,0.08333333,0.16666667,0.66666667,0.16666667,13942
"Total","Tim Peterson","NYM",1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,13946
"Total","Ryan Dull","OAK",3.1,10,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0.125,0.875,0,13974
"Total","Ryan Garton","TBR",1,6,3,0,0.75,0.25,0,0,0.333333333,0,0.5,0,0.5,0.25,0.5,0.25,14016
"Total","Mike Hauschild","TEX",0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,14033
"Total","Raudel Lazo","MIA",0.1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,14077
"Total","Michael Wacha","TBR",0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14078
"Total","Branden Kline","BAL",1.2,5,1,0.5,0.5,0,0,0,0,0,1,0,0,0.5,0,0.5,14101
"Total","Kevin Gausman","BAL",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14107
"Total","Miguel Almonte","KCR",0.1,3,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.66666667,0.33333333,0,0,0.66666667,0.33333333,14139
"Total","Chris Mazza","TBR",0.1,2,0,0,0,1,0,0,0,0,0,0.5,0.5,0,0.5,0.5,14151
"Total","Kyle Zimmer","KCR",1.1,4,0.5,0,0.333333333,0.666666666,0,0,0,0,0.33333333,0.66666667,0,0.33333333,0.66666667,0,14169
"Total","Josh Hader","MIL",1.2,6,0,0.25,0,0.75,0.333333333,0,0,0,0.5,0.25,0.25,0.25,0.25,0.5,14212
"Total","Dario Alvarez","3 Tms",0.2,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,14239
"Total","Ray Black","MIL",0.2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,14244
"Total","Brian Johnson","BOS",0.1,5,0.5,0,0.333333333,0.666666666,0,0.5,0,0,0.33333333,0.66666667,0,0,0.33333333,0.66666667,14272
"Total","Luke Bard","2 Tms",1.2,4,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0.75,0.25,14288
"Total","Wandy Peralta","3 Tms",6,27,0.8,0.181818181,0.363636363,0.454545454,0,0.2,0.25,0,0.31818182,0.36363636,0.31818182,0.18181818,0.45454545,0.36363636,14295
"Total","Frankie Montas","2 Tms",2,8,3,0.333333333,0.5,0.166666666,0,1,0,0,0.5,0.16666667,0.33333333,0,0.66666667,0.33333333,14309
"Total","Joel Payamps","4 Tms",4,11,1,0.2,0.4,0.4,0,0,0,0,0.16666667,0.33333333,0.5,0.33333333,0.33333333,0.33333333,14332
"Total","Williams Jerez","2 Tms",0.1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,14338
"Total","Caleb Frare","CHW",0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,14353
"Total","Ty Blach","2 Tms",3,18,0.375,0.083333333,0.25,0.666666666,0.125,0.25,0,0,0.08333333,0.58333333,0.33333333,0.16666667,0.33333333,0.5,14361
"Total","Jake Thompson","PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14371
"Total","Tyler Glasnow","PIT",2.1,8,1,0,0.5,0.5,0.333333333,0,0,0,0.33333333,0.33333333,0.33333333,0.5,0.33333333,0.16666667,14374
"Total","Amir Garrett","2 Tms",7.1,42,1.714285714,0.296296296,0.444444444,0.259259259,0,0.142857142,0.166666666,0,0.37037037,0.44444444,0.18518519,0.18518519,0.48148148,0.33333333,14375
"Total","Wei-Chung Wang","OAK",0.1,3,2,0,0.666666666,0.333333333,0,1,0,0,0.66666667,0.33333333,0,0.33333333,0,0.66666667,14382
"Total","Yohander Mendez","TEX",0.1,3,1,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0,0.5,0.5,14391
"Total","Robinson Leyer","BOS",0.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14399
"Total","Yunior Marte","2 Tms",2.2,14,1.666666666,0.384615384,0.384615384,0.23076923,0,0,0,0,0.23076923,0.46153846,0.30769231,0.23076923,0.46153846,0.30769231,14416
"Total","Jackson Stephens","2 Tms",2.1,8,4,0.333333333,0.666666666,0,0,0,0,0,0.16666667,0.5,0.33333333,0.5,0.5,0,14420
"Total","Kyuji Fujikawa","TEX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14443
"Total","Adam Conley","2 Tms",3.1,17,0.5,0.333333333,0.222222222,0.444444444,0.25,0,0,0,0.33333333,0.33333333,0.33333333,0.11111111,0.44444444,0.44444444,14457
"Total","Jose A. Valdez","3 Tms",0.2,7,0,0.4,0,0.6,0,0.666666666,0,0,0.4,0.4,0.2,0,0.2,0.8,14470
"Total","J.B. Wendelken","2 Tms",3,13,0.25,0.166666666,0.166666666,0.666666666,0.125,0.125,0,0,0.33333333,0.41666667,0.25,0.33333333,0.5,0.16666667,14506
"Total","Randy Rosario","CHC",1,5,1,0.5,0.5,0,0,0,0,1,0.33333333,0.33333333,0.33333333,0.33333333,0.66666667,0,14508
"Total","Dereck Rodriguez","ATL",0.1,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,14509
"Total","Jose Leclerc","TEX",4,20,0.6,0.2,0.3,0.5,0.2,0,0,0,0.6,0.3,0.1,0.1,0.6,0.3,14524
"Total","Jorge Lopez","5 Tms",1.2,5,1,0.5,0.25,0.25,0,0,0,0,0.5,0.25,0.25,0,0.75,0.25,14527
"Total","Carlos Estevez","COL",2.1,9,1,0.142857142,0.428571428,0.428571428,0,0.333333333,0,0,0.57142857,0.28571429,0.14285714,0.14285714,0.57142857,0.28571429,14542
"Total","Dakota Bacus","WSN",0.2,3,0,0,0,1,0,0,0,0,0,0,1,0.33333333,0.66666667,0,14545
"Total","Jose Ruiz","2 Tms",6,28,3,0.294117647,0.529411764,0.176470588,0.333333333,0,0.222222222,0,0.58823529,0.35294118,0.05882353,0.17647059,0.52941176,0.29411765,14552
"Total","James Hoyt","HOU",2.1,10,1.666666666,0.2,0.5,0.3,0,0.333333333,0,0,0.3,0.5,0.2,0.2,0.5,0.3,14605
"Total","Rowan Wick","2 Tms",3.2,15,3,0.111111111,0.666666666,0.222222222,0,0.5,0,1,0.54545455,0.27272727,0.18181818,0.18181818,0.54545455,0.27272727,14646
"Total","Konner Wade","BAL",0.1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,14655
"Total","Chi Chi Gonzalez","COL",1,3,0,0,0,1,0,0,0,0,0,0.33333333,0.66666667,0.33333333,0.33333333,0.33333333,14663
"Total","Jandel Gustave","2 Tms",2.2,8,2,0.5,0.5,0,0,0,0,0,0,1,0,0.25,0.5,0.25,14665
"Total","Dillon Maples","CHC",1,5,1,0,1,0,0,0,0,0,0,1,0,0,1,0,14672
"Total","Duane Underwood Jr.","2 Tms",3.2,22,9,0.375,0.5625,0.0625,0,0,0,0,0.375,0.4375,0.1875,0.125,0.625,0.25,14677
"Total","Andres Machado","2 Tms",3,15,2,0.25,0.5,0.25,0.333333333,0,0,0,0.41666667,0.25,0.33333333,0.16666667,0.66666667,0.16666667,14681
"Total","Luis Perdomo","2 Tms",2,7,1,0.5,0.25,0.25,0,0,0,0,0.5,0.5,0,0,1,0,14682
"Total","Keone Kela","3 Tms",1.2,9,1,0.2,0.4,0.4,0,0,0,0,0.4,0.2,0.4,0.2,0.6,0.2,14696
"Total","Severino Gonzalez","PHI",0.2,3,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.66666667,0.33333333,0,0,0.66666667,0.33333333,14697
"Total","Jonathan Aro","BOS",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,14699
"Total","Anthony Banda","PIT",2,12,0.5,0.333333333,0.222222222,0.444444444,0.25,0.25,0,0,0.44444444,0.33333333,0.22222222,0.22222222,0.55555556,0.22222222,14706
"Total","Brady Lail","SEA",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14707
"Total","Edwin Diaz","NYM",0.1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,14710
"Total","Ty Buttrey","LAA",0.2,3,2,0,1,0,0,0,0,0,1,0,0,0,0,1,14719
"Total","Jose Manuel Fernandez","TOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14733
"Total","Paul Blackburn","OAK",0.1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,14739
"Total","Tyler Olson","2 Tms",1,11,1,0.8,0.2,0,0,0,0,0,0.6,0.4,0,0,0.2,0.8,14741
"Total","Wes Parsons","2 Tms",1.1,8,1,0.428571428,0.285714285,0.285714285,0,0,0,0,0.57142857,0.28571429,0.14285714,0.14285714,0.28571429,0.57142857,14764
"Total","Julio Urias","LAD",1.1,6,1,0.5,0.5,0,0,0,0,0,1,0,0,0,1,0,14765
"Total","Emilio Pagan","5 Tms",5,22,0.444444444,0.133333333,0.266666666,0.6,0.555555555,0,0.25,0,0.26666667,0.26666667,0.46666667,0.4,0.33333333,0.26666667,14771
"Total","Buck Farmer","2 Tms",8.2,35,2.4,0.227272727,0.545454545,0.227272727,0,0.2,0.166666666,0,0.39130435,0.39130435,0.2173913,0.30434783,0.60869565,0.08695652,14814
"Total","Dylan Covey","PHI",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14825
"Total","Bobby Wahl","NYM",0.1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,14832
"Total","Michael Lorenzen","2 Tms",7.2,33,2.8,0.24,0.56,0.2,0,0,0,0,0.4,0.28,0.32,0.28,0.48,0.24,14843
"Total","Matt Dermody","TOR",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,14844
"Total","Joe Mantiply","ARI",2.2,12,0.25,0.375,0.125,0.5,0,0.25,0,0,0.3,0.4,0.3,0.2,0.5,0.3,14857
"Total","Zack Godley","2 Tms",1,6,3,0.333333333,0.5,0.166666666,0,1,0,0,0.33333333,0.5,0.16666667,0,0.66666667,0.33333333,14862
"Total","Nick Rumbelow","SEA",0.1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,14867
"Total","Sam Moll","2 Tms",6,16,0.666666666,0.09090909,0.363636363,0.545454545,0.166666666,0,0,0,0.09090909,0.54545455,0.36363636,0.27272727,0.54545455,0.18181818,14874
"Total","Caleb Smith","2 Tms",2.2,9,0,0.428571428,0,0.571428571,0.5,0,0,0,0.28571429,0.57142857,0.14285714,0.28571429,0.28571429,0.42857143,14875
"Total","Taylor Williams","2 Tms",1.1,7,1,0.666666666,0.333333333,0,0,0,1,0,0.33333333,0.66666667,0,0,1,0,14899
"Total","Jason Hursh","ATL",0.2,4,3,0,0.75,0.25,0,0,0,0,0.25,0.5,0.25,0.25,0,0.75,14914
"Total","Ben Lively","2 Tms",1,4,2,0.25,0.5,0.25,0,0,0,0,0.75,0,0.25,0.25,0.5,0.25,14932
"Total","Jose Torres","SDP",1,5,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.33333333,0.33333333,0.33333333,0,1,0,14957
"Total","Rookie Davis","PIT",0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,14962
"Total","Reyes Moronta","SFG",3.2,13,0.5,0.5,0.166666666,0.333333333,0,0,0,0,0.5,0.33333333,0.16666667,0.16666667,0.5,0.33333333,14966
"Total","Tyler Webb","4 Tms",3.2,20,1.5,0.166666666,0.5,0.333333333,0.25,0.25,0.166666666,0,0.57142857,0.35714286,0.07142857,0.35714286,0.21428571,0.42857143,14974
"Total","Chad Kuhl","2 Tms",2,7,4,0,1,0,0,0,0,0,0.75,0.25,0,0,0.75,0.25,14975
"Total","Giovanny Gallegos","2 Tms",2.2,7,1,0,0.5,0.5,0,0,0,0,0.33333333,0.66666667,0,0,0.66666667,0.33333333,14986
"Total","Scott Barlow","2 Tms",4.2,26,0.666666666,0.411764705,0.235294117,0.352941176,0,0.166666666,0,0,0.47058824,0.29411765,0.23529412,0.11764706,0.41176471,0.47058824,14993
"Total","Yacksel Rios","3 Tms",3,13,1,0.25,0.375,0.375,0.666666666,0,0,0,0.375,0.25,0.375,0.25,0.375,0.375,15007
"Total","Kyle Finnegan","WSN",1,8,0.666666666,0.166666666,0.333333333,0.5,0,0.666666666,0,0,0.33333333,0.16666667,0.5,0,0.16666667,0.83333333,15009
"Total","Corey Knebel","3 Tms",3.2,13,3,0.111111111,0.666666666,0.222222222,0,0,0,0,0.44444444,0.33333333,0.22222222,0.44444444,0.44444444,0.11111111,15010
"Total","Alex Reyes","STL",0.1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,15015
"Total","Victor Alcantara","DET",1.1,7,1.5,0.166666666,0.5,0.333333333,0,0,0,0,0.66666667,0.16666667,0.16666667,0.33333333,0.33333333,0.33333333,15028
"Total","Kyle Crockett","CLE",0,3,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,15033
"Total","Chase De Jong","PIT",3,8,3,0.2,0.6,0.2,0,1,0,0,0.6,0.4,0,0,0.4,0.6,15036
"Total","German Marquez","COL",0.1,2,2,0,1,0,0,0,0.5,0,1,0,0,0,1,0,15038
"Total","Tim Mayza","TOR",7,24,1.75,0.153846153,0.538461538,0.307692307,0,0,0.142857142,0,0.42857143,0.57142857,0,0.07142857,0.57142857,0.35714286,15042
"Total","Lou Trivino","2 Tms",4.1,17,1.666666666,0.272727272,0.454545454,0.272727272,0,0.333333333,0.2,0,0.45454545,0.27272727,0.27272727,0.18181818,0.36363636,0.45454545,15043
"Total","Trevor Gott","5 Tms",5.2,25,0.7,0.15,0.35,0.5,0.1,0,0.142857142,0,0.2,0.3,0.5,0.15,0.55,0.3,15046
"Total","Austin Voth","2 Tms",3,13,1.5,0.5,0.3,0.2,0.5,0,0,0,0.4,0.2,0.4,0.1,0.8,0.1,15047
"Total","Silvino Bracho","3 Tms",1.2,8,4,0.2,0.8,0,0,0,0,0,0.4,0.6,0,0.2,0.4,0.4,15051
"Total","Jaime Schultz","TBR",1,2,1,0,0.5,0.5,0,0,0,0,0,1,0,0,1,0,15066
"Total","Yency Almonte","2 Tms",6.2,21,3,0.294117647,0.529411764,0.176470588,0.333333333,0,0,0,0.5,0.38888889,0.11111111,0.16666667,0.33333333,0.5,15068
"Total","Kyle McGowin","WSN",1.2,5,1,0,0.5,0.5,0,0,0,0,0,1,0,0.5,0.5,0,15071
"Total","Matt Marksberry","ATL",0.1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,15089
"Total","Hunter Wood","2 Tms",0.2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,15091
"Total","Rob Zastryzny","3 Tms",1.1,6,0.5,0.25,0.25,0.5,0,0,0,0,0.5,0.25,0.25,0.25,0.5,0.25,15094
"Total","Ben Heller","2 Tms",1,7,0.5,0,0.333333333,0.666666666,0,0.5,0,0,0,0.66666667,0.33333333,0,0.66666667,0.33333333,15100
"Total","Luke Farrell","3 Tms",0.2,8,0,0.6,0,0.4,0,0,0,0,0.4,0.4,0.2,0.4,0.6,0,15101
"Total","Collin Wiles","OAK",0.1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,15106
"Total","Jimmie Sherfy","ARI",1,3,0,0,0,1,0,0,0,0,0.33333333,0,0.66666667,0.66666667,0.33333333,0,15118
"Total","Tyler Danish","CHW",0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,15126
"Total","Drew Anderson","TEX",0.2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,15130
"Total","Jake Newberry","KCR",1.2,7,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.66666667,0.16666667,0.16666667,0,1,0,15136
"Total","Ashton Goudeau","COL",1.2,5,3,0,1,0,0,0,0,0,1,0,0,0.33333333,0.33333333,0.33333333,15139
"Total","Justin Topa","MIL",0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15145
"Total","Jimmy Yacabonis","2 Tms",2,9,0.333333333,0,0.25,0.75,0,0,0,0,0.25,0.75,0,0,0.25,0.75,15157
"Total","Braden Shipley","ARI",0.2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,15158
"Total","Luiz Gohara","ATL",0.1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,15166
"Total","Daniel Wright","2 Tms",0.1,4,0.5,0.25,0.25,0.5,0.5,0.5,0,0,0.5,0.25,0.25,0.25,0.5,0.25,15179
"Total","Glenn Sparkman","KCR",1,3,2,0,0.666666666,0.333333333,0,0,0,0,0.66666667,0,0.33333333,0,1,0,15200
"Total","Tyler Bashlor","NYM",1,4,2,0,0.666666666,0.333333333,0,0,0,0,0.33333333,0.66666667,0,0,1,0,15203
"Total","Aaron Slegers","2 Tms",1.1,10,5,0.25,0.625,0.125,0,0,0,0,0.625,0.375,0,0.125,0.25,0.625,15231
"Total","Cody Reed","CIN",2.1,6,4,0.2,0.8,0,0,0,0.25,0,0.4,0.6,0,0.2,0.6,0.2,15232
"Total","Alan Busenitz","MIN",2,8,0.5,0,0.333333333,0.666666666,0,0,0.5,0,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,15239
"Total","Kevin McCarthy","KCR",5,20,3.5,0.470588235,0.411764705,0.117647058,0,0,0,0,0.52941176,0.29411765,0.17647059,0.11764706,0.41176471,0.47058824,15240
"Total","Cole Sulser","BAL",0.1,3,0,0,0,1,0,0.5,0,0,0,0,1,0,0.5,0.5,15256
"Total","Shane Carle","ATL",2.2,9,0.333333333,0,0.25,0.75,0,0,0,1,0.4,0.2,0.4,0,0.8,0.2,15258
"Total","Keynan Middleton","4 Tms",2.2,11,0.5,0.142857142,0.285714285,0.571428571,0,0,0,0,0.14285714,0.42857143,0.42857143,0,0.28571429,0.71428571,15264
"Total","Jacob Rhame","NYM",0.2,3,2,0,1,0,0,0,0,0,0.5,0,0.5,0,0,1,15267
"Total","Zac Reininger","DET",1.1,12,1,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0.33333333,0.22222222,0.44444444,0.11111111,0.11111111,0.77777778,15285
